PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,18.2259,18.2249,4.453931,4.356035,2.7125,2.7564,1.7827,0.1748,1.95,1.986,0.233,33.6541,32.8289,5.8651,6.5657,1024.1949,1023.5639,1514.95,1514.01,0.0000e+00
3.000,18.2279,18.2174,4.454170,4.388377,2.7089,2.8199,1.7717,0.1920,2.14,2.978,0.542,33.6542,33.1073,5.8529,6.8700,1024.1988,1023.7831,1514.98,1514.32,0.0000e+00
4.000,18.2299,18.2194,4.454412,4.420491,2.6992,3.1053,1.7527,0.1921,2.58,3.971,0.420,33.6542,33.3761,5.8321,7.8813,1024.2028,1023.9926,1515.00,1514.65,0.0000e+00
5.000,18.2274,18.2280,4.454214,4.436256,2.7015,3.2419,1.7489,0.2026,102.23,4.964,0.397,33.6543,33.5020,5.8385,8.2450,1024.2078,1024.0911,1515.01,1514.84,0.0000e+00
6.000,18.2318,18.2314,4.454685,4.446103,2.7012,3.5219,1.7260,0.1750,96.08,5.957,0.486,33.6542,33.5821,5.8400,9.2825,1024.2111,1024.1560,1515.04,1514.95,0.0000e+00
7.000,18.2314,18.2313,4.454700,4.450116,2.6998,3.6905,1.7266,0.1688,62.70,6.950,0.637,33.6543,33.6157,5.8367,9.7249,1024.2157,1024.1862,1515.05,1515.01,0.0000e+00
8.000,18.2283,18.2301,4.454429,4.451120,2.7038,3.8073,1.7783,0.2357,98.26,7.943,0.635,33.6542,33.6247,5.8659,9.9940,1024.2207,1024.1977,1515.06,1515.03,0.0000e+00
9.000,17.9524,18.0899,4.426706,4.448293,2.7181,3.9960,1.7857,0.2406,98.58,8.935,0.399,33.6457,33.7161,5.9551,10.5373,1024.2862,1024.3065,1514.26,1514.74,0.0000e+00
10.000,17.5384,17.7604,4.385623,4.447210,2.7340,4.1411,1.8772,0.2462,64.96,9.928,0.625,33.6368,33.9797,6.0253,9.9683,1024.3841,1024.5931,1513.04,1514.09,0.0000e+00
11.000,17.3042,17.4416,4.362285,4.419508,2.7297,3.5653,1.9774,0.2770,96.46,10.921,0.472,33.6302,34.0084,6.0117,7.5286,1024.4395,1024.6965,1512.35,1513.20,0.0000e+00
12.000,16.9783,17.1011,4.329307,4.396627,2.7204,2.9335,2.1614,0.2770,98.89,11.914,0.500,33.6162,34.0973,6.0342,6.2531,1024.5104,1024.8505,1511.38,1512.30,0.0000e+00
13.000,16.5680,16.7907,4.289392,4.372978,2.7194,2.7122,2.4661,0.2610,93.19,12.906,0.718,33.6117,34.1546,6.0837,5.7931,1024.6072,1024.9721,1510.15,1511.44,0.0000e+00
14.000,16.2922,16.4276,4.263674,4.355200,2.7148,2.4865,2.9297,0.2655,83.92,13.899,0.447,33.6177,34.3093,6.0950,5.3465,1024.6798,1025.1799,1509.33,1510.54,0.0000e+00
15.000,15.8115,16.0053,4.222521,4.354150,2.6901,2.2496,2.9032,0.2104,99.90,14.892,0.411,33.6604,34.6658,5.9540,4.9392,1024.8263,1025.5557,1507.91,1509.67,0.0000e+00
16.000,15.4973,15.6662,4.193076,4.355131,2.6192,2.1635,3.3375,0.2076,93.34,15.885,0.572,33.6650,34.9731,5.6395,4.8771,1024.9046,1025.8737,1506.95,1508.99,0.0000e+00
17.000,15.2626,15.4671,4.168784,4.334562,2.5369,2.1299,3.7802,0.2024,69.44,16.877,0.924,33.6473,34.9640,5.4056,4.9620,1024.9473,1025.9159,1506.21,1508.38,0.0000e+00
18.000,15.0346,15.2291,4.145721,4.317513,2.4929,2.1503,3.6034,0.1804,98.65,17.870,1.095,33.6345,35.0220,5.3683,5.0897,1024.9917,1026.0182,1505.49,1507.72,0.0000e+00
19.000,14.5898,15.1916,4.102729,4.349898,2.4634,2.1541,3.1419,0.1921,98.90,18.863,0.753,33.6269,35.3496,5.4113,5.0391,1025.0862,1026.2834,1504.08,1508.00,0.0000e+00
20.000,14.3469,14.4581,4.084328,4.358630,2.3703,2.0125,1.8765,0.1047,81.10,19.856,0.333,33.6687,36.1019,5.3050,4.6996,1025.1747,1027.0297,1503.37,1506.57,0.0000e+00
21.000,14.1141,14.2656,4.059167,4.348436,2.2735,2.0959,1.9797,0.1013,99.62,20.848,0.526,33.6392,36.1881,4.8283,5.1189,1025.2054,1027.1422,1502.59,1506.07,0.0000e+00
22.000,13.6825,14.0043,4.014535,4.278414,2.2275,2.1289,2.1057,0.1349,98.90,21.841,0.803,33.6019,35.7776,4.8029,5.2075,1025.2705,1026.8852,1501.16,1504.77,0.0000e+00
23.000,13.5071,13.6755,3.997813,4.210753,2.1919,2.1395,1.8666,0.1379,87.36,22.834,0.566,33.5993,35.4477,4.7176,5.1968,1025.3089,1026.7037,1500.60,1503.33,0.0000e+00
24.000,13.4053,13.4736,3.987833,4.165067,2.1313,2.1298,1.7466,0.1090,99.26,23.827,0.616,33.5949,35.2035,4.5273,5.1300,1025.3306,1026.5612,1500.27,1502.40,0.0000e+00
25.000,13.2252,13.3562,3.970065,4.133122,2.0901,2.1162,1.6325,0.1181,98.89,24.819,0.641,33.5862,35.0091,4.4866,5.0857,1025.3646,1026.4393,1499.68,1501.80,0.0000e+00
26.000,13.0007,13.1610,3.948331,4.106601,2.0634,2.0949,1.4977,0.1485,98.90,25.812,0.647,33.5789,34.9369,4.4975,4.9932,1025.4084,1026.4277,1498.94,1501.08,0.0000e+00
27.000,12.7672,12.9276,3.925204,4.089779,2.0463,2.0600,1.4578,0.1531,89.80,26.805,0.554,33.5659,34.9917,4.4858,4.8850,1025.4489,1026.5217,1498.16,1500.39,0.0000e+00
28.000,12.6442,12.7083,3.913453,4.086419,2.0224,2.0166,1.3727,0.1249,99.36,27.797,0.439,33.5628,35.1630,4.4704,4.7621,1025.4751,1026.7028,1497.76,1499.88,0.0000e+00
29.000,12.5121,12.6124,3.900734,4.063118,2.0214,1.9778,1.3604,0.1269,98.89,28.790,0.704,33.5584,35.0277,4.5426,4.6362,1025.5019,1026.6214,1497.32,1499.41,0.0000e+00
