PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.4406,15.4452,3.991633,3.991470,2.8608,2.6044,3.4558,0.4235,-1.66,2.974,0.370,31.9161,31.9109,6.7055,6.5412,1023.5137,1023.5087,1504.53,1504.54,0.0000e+00
4.000,15.4689,15.4577,3.993655,3.992823,2.8636,2.6094,3.5818,0.4549,58.80,3.966,0.347,31.9108,31.9125,6.7075,6.5501,1023.5079,1023.5116,1504.63,1504.60,0.0000e+00
5.000,15.4195,15.4025,3.990154,3.988974,2.8562,2.6071,3.4129,0.3943,80.68,4.957,0.411,31.9193,31.9226,6.6434,6.5374,1023.5296,1023.5359,1504.50,1504.45,0.0000e+00
6.000,15.4194,15.3956,3.990157,3.988400,2.8255,2.5921,3.4891,0.4317,68.07,5.949,0.481,31.9191,31.9227,6.4919,6.4283,1023.5339,1023.5419,1504.52,1504.45,0.0000e+00
7.000,14.9692,15.0979,3.954502,3.973391,2.7840,2.5486,3.4525,0.4194,92.67,6.940,0.469,31.9661,32.0313,6.4489,6.3116,1023.6713,1023.6939,1503.16,1503.64,0.0000e+00
8.000,14.4080,14.3435,3.910053,3.908456,2.7603,2.5237,3.6132,0.4238,88.00,7.932,0.440,32.0245,32.0635,6.4486,6.3552,1023.8403,1023.8840,1501.44,1501.28,0.0000e+00
9.000,13.7689,13.7885,3.854555,3.863269,2.6853,2.4600,4.2756,0.3757,58.52,8.923,0.392,32.0453,32.1096,6.2603,6.1870,1023.9919,1024.0376,1499.39,1499.53,0.0000e+00
10.000,13.3807,13.3814,3.821044,3.823992,2.6373,2.4222,5.1495,0.4695,52.37,9.914,0.490,32.0589,32.0859,6.1934,6.1325,1024.0852,1024.1059,1498.15,1498.18,0.0000e+00
11.000,13.2475,13.2499,3.810317,3.812794,2.6093,2.3944,4.8950,0.4714,53.99,10.906,0.506,32.0703,32.0915,6.1770,6.0934,1024.1249,1024.1409,1497.73,1497.77,0.0000e+00
12.000,13.1311,13.1332,3.800538,3.802502,2.5888,2.3763,4.8695,0.4129,67.00,11.897,0.414,32.0764,32.0931,6.1465,6.0684,1024.1571,1024.1696,1497.37,1497.39,0.0000e+00
13.000,13.0186,13.0202,3.791110,3.792735,2.5602,2.3502,5.0938,0.4438,74.86,12.889,0.398,32.0825,32.0964,6.0395,5.9674,1024.1884,1024.1988,1497.01,1497.04,0.0000e+00
14.000,12.8660,12.8659,3.777863,3.780774,2.5271,2.3211,5.1170,0.4697,41.52,13.880,0.552,32.0865,32.1141,5.9360,5.8827,1024.2257,1024.2470,1496.52,1496.56,0.0000e+00
15.000,12.7196,12.7230,3.765481,3.767096,2.4899,2.2907,4.9221,0.4459,49.67,14.871,0.379,32.0932,32.1057,5.8474,5.7961,1024.2637,1024.2727,1496.05,1496.08,0.0000e+00
16.000,12.5484,12.5468,3.751240,3.753501,2.4555,2.2559,4.8307,0.4663,41.83,15.863,0.531,32.1034,32.1263,5.7653,5.7036,1024.3090,1024.3270,1495.50,1495.52,0.0000e+00
17.000,12.5090,12.5097,3.748840,3.749221,2.4203,2.2288,4.6235,0.4739,54.63,16.854,0.472,32.1137,32.1167,5.6057,5.5977,1024.3290,1024.3312,1495.40,1495.40,0.0000e+00
18.000,12.3306,12.3329,3.734409,3.738596,2.3651,2.1844,4.2023,0.4307,45.48,17.845,0.489,32.1280,32.1662,5.3867,5.4113,1024.3784,1024.4075,1494.82,1494.88,0.0000e+00
19.000,11.9482,11.9577,3.702290,3.706823,2.2658,2.1058,3.4458,0.3923,52.51,18.837,0.343,32.1475,32.1832,4.9430,5.0636,1024.4697,1024.4956,1493.55,1493.63,0.0000e+00
20.000,11.2355,11.2322,3.644944,3.652710,2.1103,1.9720,2.9536,0.3210,40.15,19.828,0.506,32.2074,32.2865,4.4412,4.5690,1024.6503,1024.7123,1491.16,1491.25,0.0000e+00
21.000,10.6136,10.6153,3.602847,3.609108,2.0218,1.8861,2.4526,0.3131,37.93,20.820,0.636,32.3375,32.3984,4.3520,4.4132,1024.8651,1024.9122,1489.14,1489.22,0.0000e+00
22.000,10.4125,10.4149,3.589532,3.592939,1.9666,1.8274,2.1278,0.2712,60.08,21.811,0.540,32.3825,32.4144,4.3275,4.3414,1024.9392,1024.9637,1488.49,1488.54,0.0000e+00
23.000,10.2898,10.2889,3.582785,3.584301,1.8946,1.7627,1.8998,0.2223,53.43,22.802,0.385,32.4237,32.4397,4.0728,4.1564,1024.9967,1025.0093,1488.12,1488.13,0.0000e+00
24.000,10.0115,10.0219,3.562323,3.570772,1.8081,1.6942,1.8232,0.2054,32.06,23.794,0.571,32.4659,32.5425,3.6975,3.8494,1025.0806,1025.1386,1487.18,1487.31,0.0000e+00
25.000,9.3474,9.3462,3.511170,3.515574,1.7133,1.6101,1.5779,0.1700,44.69,24.785,0.379,32.5436,32.5901,3.4571,3.5966,1025.2542,1025.2908,1484.87,1484.93,0.0000e+00
26.000,8.9834,8.9838,3.481218,3.487118,1.6269,1.5319,1.3725,0.1360,49.14,25.776,0.663,32.5658,32.6268,3.2561,3.3815,1025.3336,1025.3812,1483.57,1483.65,0.0000e+00
27.000,8.7443,8.7438,3.462199,3.465813,1.5865,1.4942,1.3059,0.1264,57.19,26.768,0.757,32.5867,32.6250,3.2256,3.3172,1025.3915,1025.4216,1482.73,1482.77,0.0000e+00
28.000,8.6346,8.6350,3.455762,3.457425,1.5465,1.4507,1.2073,0.1057,77.78,27.759,0.415,32.6200,32.6371,3.1851,3.2473,1025.4390,1025.4522,1482.38,1482.40,0.0000e+00
29.000,8.5501,8.5527,3.452979,3.454068,1.4933,1.4043,1.0852,0.0889,56.06,28.750,0.433,32.6684,32.6775,2.9555,3.0916,1025.4942,1025.5009,1482.14,1482.16,0.0000e+00
30.000,8.4591,8.4617,3.448710,3.450442,1.4186,1.3535,1.0368,0.0964,67.20,29.742,0.527,32.7075,32.7233,2.4902,2.7520,1025.5431,1025.5551,1481.86,1481.89,0.0000e+00
31.000,8.2719,8.2713,3.434504,3.437392,1.3484,1.2928,1.0418,0.1072,79.80,30.733,0.803,32.7310,32.7621,2.2727,2.4867,1025.5942,1025.6187,1481.20,1481.24,0.0000e+00
32.000,8.1983,8.1990,3.431350,3.432593,1.3028,1.2488,1.0293,0.1446,83.68,31.724,0.778,32.7658,32.7783,2.1992,2.3802,1025.6370,1025.6467,1480.98,1481.00,0.0000e+00
33.000,8.1279,8.1285,3.427867,3.429174,1.2401,1.1822,1.0287,0.1356,80.13,32.715,0.451,32.7942,32.8075,2.2133,2.3060,1025.6742,1025.6845,1480.77,1480.79,0.0000e+00
34.000,8.0857,8.0871,3.426121,3.426568,1.2101,1.1479,0.9957,0.1527,60.88,33.707,0.706,32.8146,32.8181,2.2154,2.2678,1025.7010,1025.7035,1480.65,1480.66,0.0000e+00
35.000,8.0776,8.0792,3.425981,3.426315,1.2035,1.1394,1.0466,0.1681,87.16,34.698,0.727,32.8203,32.8223,2.2009,2.2541,1025.7112,1025.7126,1480.64,1480.65,0.0000e+00
36.000,8.0712,8.0732,3.425882,3.426152,1.1967,1.1320,1.0065,0.2272,61.69,35.689,0.680,32.8248,32.8258,2.1749,2.2349,1025.7202,1025.7207,1480.64,1480.65,0.0000e+00
37.000,8.0545,8.0569,3.425476,3.425757,1.1877,1.1234,1.0183,0.2021,64.75,36.681,0.456,32.8357,32.8364,2.1590,2.2134,1025.7358,1025.7360,1480.61,1480.62,0.0000e+00
38.000,8.0341,8.0379,3.425046,3.425482,1.1724,1.1074,0.9927,0.1309,77.81,37.672,0.532,32.8497,32.8508,2.1012,2.1541,1025.7544,1025.7547,1480.56,1480.58,0.0000e+00
39.000,8.0109,8.0122,3.424605,3.424737,1.1649,1.1007,0.9801,0.1512,52.40,38.663,0.797,32.8664,32.8665,2.0614,2.1240,1025.7754,1025.7753,1480.51,1480.52,0.0000e+00
40.000,7.9937,7.9949,3.424207,3.424321,1.1566,1.0942,0.9858,0.1485,73.09,39.654,0.738,32.8778,32.8779,2.0506,2.1059,1025.7915,1025.7913,1480.48,1480.48,0.0000e+00
41.000,7.9778,7.9795,3.423821,3.423863,1.1520,1.0875,0.9527,0.1539,59.30,40.646,0.432,32.8882,32.8870,2.0598,2.0950,1025.8066,1025.8054,1480.44,1480.45,0.0000e+00
42.000,7.9704,7.9725,3.423644,3.423618,1.1431,1.0791,0.9525,0.1397,72.01,41.637,0.390,32.8927,32.8905,2.0268,2.0738,1025.8157,1025.8137,1480.44,1480.45,0.0000e+00
43.000,7.9469,7.9491,3.423063,3.423091,1.1381,1.0739,0.9404,0.1551,47.65,42.628,0.484,32.9082,32.9065,2.0260,2.0601,1025.8359,1025.8342,1480.39,1480.39,0.0000e+00
44.000,7.9293,7.9311,3.422751,3.422674,1.1367,1.0708,0.9413,0.1625,53.04,43.619,0.498,32.9210,32.9185,2.0357,2.0610,1025.8531,1025.8508,1480.35,1480.35,0.0000e+00
45.000,7.9235,7.9255,3.422861,3.422744,1.1362,1.0702,0.9531,0.1553,64.30,44.611,0.576,32.9271,32.9241,2.0436,2.0679,1025.8633,1025.8606,1480.35,1480.36,0.0000e+00
46.000,7.9232,7.9251,3.422987,3.422848,1.1389,1.0709,0.9571,0.1547,38.65,45.602,0.422,32.9283,32.9250,2.0521,2.0761,1025.8688,1025.8660,1480.37,1480.37,0.0000e+00
47.000,7.9214,7.9233,3.423097,3.422952,1.1385,1.0726,0.9278,0.1387,71.76,46.593,0.481,32.9308,32.9274,2.0522,2.0836,1025.8756,1025.8727,1480.38,1480.39,0.0000e+00
48.000,7.9080,7.9108,3.423086,3.422942,1.1391,1.0735,0.9397,0.1476,51.22,47.584,0.417,32.9428,32.9386,2.0377,2.0786,1025.8916,1025.8879,1480.36,1480.37,0.0000e+00
49.000,7.8511,7.8539,3.422442,3.422399,1.1325,1.0674,0.9201,0.1255,47.96,48.576,0.465,32.9892,32.9861,1.9926,2.0363,1025.9409,1025.9380,1480.22,1480.23,0.0000e+00
