PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.3783,13.3790,3.902474,3.902381,2.6015,2.3598,3.2467,0.1953,66.93,1.985,0.133,32.8261,32.8247,6.1883,6.0041,1024.6430,1024.6418,1498.91,1498.91,0.0000e+00
3.000,13.3761,13.3735,3.902406,3.902252,2.6000,2.3700,3.1449,0.2049,99.28,2.977,0.537,32.8270,32.8278,6.1783,6.0317,1024.6486,1024.6498,1498.92,1498.91,0.0000e+00
4.000,13.3668,13.3669,3.901735,3.901752,2.5986,2.3627,3.2122,0.2286,98.93,3.970,0.938,32.8283,32.8283,6.2000,5.9993,1024.6559,1024.6560,1498.91,1498.91,0.0000e+00
5.000,13.3390,13.3357,3.899577,3.900347,2.6016,2.3589,3.2902,0.2397,98.90,4.962,0.934,32.8317,32.8417,6.2303,6.0106,1024.6686,1024.6770,1498.84,1498.84,0.0000e+00
6.000,13.1661,13.1699,3.886243,3.891322,2.6102,2.3644,3.2837,0.2348,62.91,5.955,0.708,32.8553,32.8998,6.2680,6.0759,1024.7258,1024.7595,1498.31,1498.37,0.0000e+00
7.000,12.8341,12.8433,3.861003,3.865144,2.6092,2.3717,3.5536,0.2279,77.91,6.947,0.739,32.9044,32.9357,6.2619,6.1279,1024.8337,1024.8561,1497.27,1497.34,0.0000e+00
8.000,12.7683,12.7673,3.855570,3.857588,2.6015,2.3707,3.8041,0.1967,98.75,7.940,0.840,32.9097,32.9298,6.2352,6.1089,1024.8552,1024.8710,1497.07,1497.09,0.0000e+00
9.000,12.7010,12.7018,3.849888,3.852176,2.5961,2.3657,3.8011,0.1936,98.90,8.932,0.858,32.9140,32.9350,6.2416,6.0991,1024.8761,1024.8922,1496.87,1496.89,0.0000e+00
10.000,12.6063,12.6071,3.842870,3.844628,2.5939,2.3646,3.8838,0.2126,85.70,9.925,0.747,32.9294,32.9455,6.2606,6.1195,1024.9108,1024.9232,1496.58,1496.60,0.0000e+00
11.000,12.5582,12.5585,3.839784,3.840866,2.5918,2.3643,3.7659,0.1865,98.52,10.917,0.587,32.9416,32.9517,6.2655,6.1301,1024.9341,1024.9418,1496.45,1496.46,0.0000e+00
12.000,12.4931,12.4961,3.834320,3.836108,2.5905,2.3637,3.7142,0.1811,58.93,11.910,0.582,32.9460,32.9605,6.2792,6.1310,1024.9545,1024.9652,1496.25,1496.28,0.0000e+00
13.000,12.4386,12.4381,3.830118,3.830992,2.5905,2.3612,3.8215,0.1911,89.54,12.902,0.806,32.9532,32.9620,6.2838,6.1276,1024.9750,1024.9820,1496.09,1496.10,0.0000e+00
14.000,12.4103,12.4095,3.828317,3.829316,2.5887,2.3594,3.8665,0.2114,98.85,13.895,0.873,32.9604,32.9707,6.2737,6.1276,1024.9906,1024.9987,1496.02,1496.03,0.0000e+00
15.000,12.3723,12.3718,3.825653,3.826460,2.5871,2.3584,4.0144,0.4038,98.86,14.887,0.827,32.9677,32.9760,6.2697,6.1282,1025.0080,1025.0145,1495.92,1495.92,0.0000e+00
16.000,12.3419,12.3433,3.823178,3.824482,2.5830,2.3558,4.0854,0.2214,86.13,15.879,0.848,32.9703,32.9816,6.2643,6.1222,1025.0204,1025.0288,1495.83,1495.85,0.0000e+00
17.000,12.3238,12.3234,3.822402,3.822793,2.5815,2.3535,4.0591,0.2524,98.81,16.872,0.860,32.9784,32.9825,6.2748,6.1229,1025.0345,1025.0378,1495.80,1495.80,0.0000e+00
18.000,12.2684,12.2671,3.818867,3.819915,2.5820,2.3533,4.0226,0.2133,51.61,17.864,0.745,32.9927,33.0040,6.2878,6.1328,1025.0607,1025.0697,1495.64,1495.65,0.0000e+00
19.000,12.2519,12.2513,3.818248,3.818483,2.5815,2.3516,4.0053,0.2039,91.55,18.857,0.620,33.0009,33.0037,6.2830,6.1334,1025.0747,1025.0769,1495.61,1495.61,0.0000e+00
20.000,12.2506,12.2494,3.818414,3.818651,2.5795,2.3533,3.9661,0.2033,74.50,19.849,0.442,33.0032,33.0066,6.2830,6.1560,1025.0812,1025.0841,1495.63,1495.63,0.0000e+00
21.000,12.2282,12.2272,3.816891,3.817154,2.5773,2.3523,4.0706,0.1872,66.33,20.842,0.400,33.0079,33.0114,6.2664,6.1272,1025.0936,1025.0965,1495.57,1495.57,0.0000e+00
22.000,12.1601,12.1581,3.812014,3.812866,2.5714,2.3470,4.1175,0.2106,85.65,21.834,0.607,33.0206,33.0306,6.2248,6.0977,1025.1208,1025.1290,1495.37,1495.38,0.0000e+00
23.000,12.0824,12.0806,3.806314,3.807347,2.5585,2.3365,4.1502,0.1970,82.58,22.826,0.555,33.0339,33.0454,6.2049,6.0745,1025.1503,1025.1597,1495.14,1495.14,0.0000e+00
