PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.3520,13.3536,3.902694,3.903263,2.6228,2.3871,2.7198,0.2175,98.90,2.977,0.318,32.8505,32.8544,6.2715,6.1039,1024.6716,1024.6744,1498.87,1498.88,0.0000e+00
4.000,13.2693,13.2682,3.894838,3.894956,2.6193,2.3890,2.5912,0.2095,98.90,3.970,0.354,32.8477,32.8498,6.2596,6.1105,1024.6905,1024.6923,1498.61,1498.61,0.0000e+00
5.000,13.2311,13.2099,3.890912,3.890100,2.6193,2.3864,2.5336,0.2420,98.90,4.962,0.610,32.8434,32.8541,6.2640,6.1032,1024.6992,1024.7117,1498.49,1498.43,0.0000e+00
6.000,13.1564,13.1509,3.883050,3.884105,2.6185,2.3838,2.6306,0.2322,98.90,5.955,0.512,32.8335,32.8483,6.2696,6.1100,1024.7109,1024.7234,1498.25,1498.25,0.0000e+00
7.000,13.0141,13.0208,3.868761,3.869683,2.6151,2.3833,2.4574,0.2228,98.90,6.947,0.472,32.8215,32.8244,6.2595,6.1265,1024.7342,1024.7352,1497.78,1497.80,0.0000e+00
8.000,12.9972,13.0256,3.867219,3.869628,2.6080,2.3791,2.5591,0.2391,98.90,7.939,0.631,32.8212,32.8193,6.2574,6.1077,1024.7418,1024.7348,1497.73,1497.83,0.0000e+00
9.000,12.8557,12.8627,3.853213,3.857343,2.6106,2.3783,2.6555,0.2278,98.90,8.932,0.525,32.8108,32.8439,6.3036,6.1406,1024.7660,1024.7902,1497.26,1497.33,0.0000e+00
10.000,12.6783,12.6765,3.840837,3.841377,2.6113,2.3799,2.8202,0.2461,98.90,9.924,0.512,32.8472,32.8539,6.3190,6.1784,1024.8332,1024.8387,1496.73,1496.73,0.0000e+00
11.000,12.6572,12.6578,3.843261,3.842930,2.6098,2.3823,2.8282,0.2925,98.90,10.917,0.708,32.8883,32.8846,6.3087,6.1806,1024.8736,1024.8707,1496.72,1496.72,0.0000e+00
12.000,12.7097,12.7127,3.855117,3.852284,2.6083,2.3813,2.7626,0.2765,98.90,11.909,0.896,32.9549,32.9254,6.2873,6.1525,1024.9196,1024.8961,1496.99,1496.97,0.0000e+00
13.000,12.7836,12.7810,3.865180,3.863093,2.6053,2.3767,2.7340,0.2575,98.90,12.901,0.941,32.9857,32.9681,6.2607,6.1233,1024.9334,1024.9204,1497.30,1497.26,0.0000e+00
14.000,12.8123,12.8115,3.871403,3.871396,2.6019,2.3741,2.7800,0.2165,94.49,13.894,0.932,33.0193,33.0200,6.2444,6.1151,1024.9584,1024.9591,1497.45,1497.45,0.0000e+00
15.000,12.6948,12.6910,3.862866,3.864605,2.5976,2.3731,2.9070,0.2649,83.77,14.886,0.903,33.0406,33.0605,6.2555,6.1319,1025.0022,1025.0184,1497.09,1497.10,0.0000e+00
16.000,12.6206,12.6228,3.856599,3.857567,2.5964,2.3713,3.0450,0.2065,61.00,15.879,0.674,33.0455,33.0528,6.2697,6.1356,1025.0250,1025.0302,1496.87,1496.88,0.0000e+00
17.000,12.6019,12.6005,3.855121,3.855803,2.5910,2.3659,3.1398,0.1474,99.12,16.871,0.606,33.0474,33.0551,6.2355,6.1142,1025.0346,1025.0408,1496.82,1496.83,0.0000e+00
18.000,12.5202,12.5255,3.846407,3.848297,2.5834,2.3626,3.1863,0.1854,98.81,17.863,0.781,33.0354,33.0488,6.2138,6.1032,1025.0455,1025.0549,1496.55,1496.58,0.0000e+00
19.000,12.4216,12.4212,3.835713,3.837912,2.5754,2.3534,3.4092,0.2169,98.90,18.856,0.534,33.0192,33.0407,6.2097,6.0812,1025.0564,1025.0732,1496.21,1496.24,0.0000e+00
20.000,12.2001,12.1997,3.811334,3.813817,2.5680,2.3461,3.3967,0.2322,98.90,19.848,0.616,32.9795,33.0038,6.2346,6.1097,1025.0724,1025.0913,1495.43,1495.45,0.0000e+00
21.000,12.0952,12.0986,3.799973,3.801084,2.5641,2.3446,3.4451,0.2422,82.56,20.840,0.571,32.9621,32.9698,6.2519,6.1261,1025.0833,1025.0886,1495.06,1495.08,0.0000e+00
22.000,12.0758,12.0763,3.800469,3.798402,2.5530,2.3349,3.4724,0.2736,95.02,21.833,1.042,32.9835,32.9632,6.1729,6.0534,1025.1080,1025.0921,1495.04,1495.01,0.0000e+00
23.000,12.2771,12.2730,3.826043,3.823725,2.5461,2.3261,3.3883,0.2722,98.84,22.825,0.945,33.0520,33.0333,6.1282,5.9989,1025.1275,1025.1137,1495.82,1495.79,0.0000e+00
24.000,12.0755,12.0854,3.805128,3.808957,2.5393,2.3200,3.2357,0.2430,98.90,23.817,0.722,33.0280,33.0563,6.1543,6.0237,1025.1516,1025.1716,1495.12,1495.19,0.0000e+00
25.000,11.9772,11.9785,3.802231,3.801999,2.5361,2.3163,2.9650,0.1973,98.90,24.810,0.457,33.0867,33.0833,6.1739,6.0441,1025.2202,1025.2172,1494.87,1494.87,0.0000e+00
26.000,11.9546,11.9546,3.802102,3.802261,2.5306,2.3125,2.5986,0.1589,98.90,25.802,0.348,33.1051,33.1067,6.1446,6.0314,1025.2432,1025.2444,1494.83,1494.84,0.0000e+00
27.000,11.9150,11.9190,3.798556,3.799717,2.5135,2.3019,2.5086,0.2434,98.90,26.794,0.461,33.1055,33.1132,6.0373,5.9489,1025.2554,1025.2606,1494.71,1494.74,0.0000e+00
28.000,11.8171,11.8181,3.788704,3.791147,2.4933,2.2827,2.4823,0.1397,98.90,27.787,0.872,33.0964,33.1193,5.9665,5.8710,1025.2711,1025.2887,1494.38,1494.41,0.0000e+00
29.000,11.5796,11.5933,3.766885,3.774081,2.4796,2.2696,2.4292,0.1437,98.90,28.779,0.948,33.0949,33.1532,5.9610,5.8623,1025.3183,1025.3610,1493.58,1493.69,0.0000e+00
30.000,11.2934,11.2978,3.744107,3.746716,2.4655,2.2571,2.1555,0.1123,98.90,29.771,0.642,33.1274,33.1490,5.9705,5.8804,1025.4003,1025.4163,1492.64,1492.68,0.0000e+00
31.000,11.2384,11.2386,3.739984,3.740519,2.4479,2.2434,1.9084,0.0996,79.58,30.763,0.377,33.1357,33.1408,5.9773,5.8803,1025.4213,1025.4252,1492.47,1492.48,0.0000e+00
32.000,11.2299,11.2305,3.739772,3.740174,2.4402,2.2358,1.9185,0.1089,57.89,31.756,0.672,33.1408,33.1443,5.9621,5.8563,1025.4313,1025.4338,1492.46,1492.47,0.0000e+00
33.000,11.1952,11.1970,3.737026,3.737980,2.4356,2.2298,1.9101,0.1128,96.79,32.748,0.592,33.1445,33.1523,5.9526,5.8465,1025.4449,1025.4506,1492.36,1492.38,0.0000e+00
34.000,11.1610,11.1611,3.735191,3.735361,2.4266,2.2244,1.8277,0.1007,98.90,33.740,0.320,33.1568,33.1584,5.9351,5.8406,1025.4651,1025.4663,1492.28,1492.28,0.0000e+00
35.000,11.1266,11.1284,3.734961,3.735041,2.4198,2.2168,1.8772,0.1038,98.90,34.733,0.522,33.1851,33.1843,5.9145,5.8095,1025.4979,1025.4969,1492.20,1492.21,0.0000e+00
36.000,11.1113,11.1117,3.735683,3.736271,2.4129,2.2114,1.8671,0.1130,98.90,35.725,0.572,33.2056,33.2111,5.8863,5.7883,1025.5210,1025.5252,1492.19,1492.20,0.0000e+00
37.000,11.0295,11.0306,3.728791,3.729747,2.4049,2.2025,1.8337,0.1288,98.90,36.717,0.590,33.2109,33.2193,5.8710,5.7591,1025.5443,1025.5507,1491.93,1491.94,0.0000e+00
38.000,10.9509,10.9509,3.722901,3.724079,2.3989,2.1944,1.7823,0.1220,98.90,37.710,0.679,33.2231,33.2348,5.8703,5.7482,1025.5724,1025.5815,1491.68,1491.70,0.0000e+00
39.000,10.8916,10.8925,3.718250,3.719258,2.3938,2.1889,1.7175,0.1186,81.09,38.702,0.628,33.2301,33.2394,5.8614,5.7489,1025.5929,1025.5999,1491.50,1491.51,0.0000e+00
40.000,10.8487,10.8490,3.714684,3.715005,2.3873,2.1851,1.6600,0.1067,95.49,39.694,0.553,33.2332,33.2361,5.8394,5.7472,1025.6074,1025.6096,1491.37,1491.37,0.0000e+00
41.000,10.8318,10.8324,3.713697,3.714185,2.3767,2.1788,1.6417,0.1078,78.78,40.686,0.404,33.2383,33.2426,5.8221,5.7314,1025.6188,1025.6221,1491.33,1491.34,0.0000e+00
42.000,10.8101,10.8109,3.712135,3.713035,2.3680,2.1703,1.6015,0.0938,86.60,41.678,0.762,33.2420,33.2502,5.8174,5.6999,1025.6301,1025.6363,1491.27,1491.29,0.0000e+00
