PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,10.4155,10.4146,3.669402,3.669175,2.3455,2.1434,2.7330,0.1195,3.44,1.985,-0.307,33.1908,33.1893,5.7761,5.6544,1025.4780,1025.4770,1489.16,1489.15,0.0000e+00
3.000,10.4147,10.4147,3.669388,3.669323,2.3445,2.1445,2.7195,0.1349,3.39,2.977,0.557,33.1909,33.1903,5.7775,5.6571,1025.4828,1025.4823,1489.17,1489.17,0.0000e+00
4.000,10.4197,10.4203,3.669834,3.669845,2.3424,2.1443,2.8326,0.1300,76.63,3.970,0.589,33.1904,33.1900,5.7608,5.6498,1025.4861,1025.4856,1489.20,1489.20,0.0000e+00
5.000,10.4142,10.4150,3.669525,3.669608,2.3402,2.1434,2.7550,0.1399,84.34,4.962,0.532,33.1919,33.1920,5.7567,5.6525,1025.4927,1025.4926,1489.20,1489.20,0.0000e+00
6.000,10.4162,10.4155,3.669711,3.669614,2.3382,2.1432,2.7854,0.1234,78.62,5.954,0.478,33.1915,33.1912,5.7435,5.6503,1025.4965,1025.4964,1489.22,1489.22,0.0000e+00
7.000,10.4138,10.4137,3.669553,3.669553,2.3347,2.1419,2.7812,0.1296,75.42,6.947,0.876,33.1916,33.1917,5.7257,5.6378,1025.5016,1025.5017,1489.23,1489.23,0.0000e+00
8.000,10.4048,10.4059,3.668850,3.669256,2.3333,2.1398,2.7433,0.1454,51.62,7.939,0.830,33.1924,33.1955,5.7052,5.6211,1025.5083,1025.5105,1489.21,1489.22,0.0000e+00
9.000,10.3650,10.3630,3.665974,3.666213,2.3225,2.1317,2.7184,0.1359,81.90,8.931,0.442,33.1993,33.2035,5.6574,5.5837,1025.5250,1025.5286,1489.10,1489.10,0.0000e+00
10.000,10.2709,10.2683,3.659167,3.659890,2.3072,2.1204,2.7049,0.1273,63.27,9.924,0.708,33.2163,33.2260,5.5895,5.5418,1025.5589,1025.5669,1488.80,1488.80,0.0000e+00
11.000,10.2035,10.1790,3.654842,3.654207,2.2953,2.1120,2.7292,0.1360,98.89,10.916,0.885,33.2339,33.2499,5.5502,5.5109,1025.5886,1025.6053,1488.59,1488.53,0.0000e+00
12.000,10.1256,10.1276,3.649462,3.650521,2.2821,2.1005,2.7896,0.1382,68.54,11.908,0.632,33.2505,33.2594,5.5091,5.4616,1025.6193,1025.6259,1488.35,1488.37,0.0000e+00
13.000,10.0075,9.9866,3.641328,3.641947,2.2564,2.0769,2.7627,0.1240,95.32,12.901,0.478,33.2761,33.3018,5.4249,5.3807,1025.6637,1025.6872,1487.97,1487.93,0.0000e+00
14.000,9.8416,9.8429,3.630248,3.631308,2.2369,2.0584,2.8079,0.1280,98.90,13.893,0.754,33.3159,33.3256,5.3694,5.3309,1025.7270,1025.7344,1487.44,1487.46,0.0000e+00
15.000,9.7713,9.7803,3.624808,3.627393,2.2163,2.0426,2.8710,0.1255,98.41,14.885,0.682,33.3250,33.3431,5.3124,5.2846,1025.7503,1025.7630,1487.21,1487.27,0.0000e+00
16.000,9.5915,9.5922,3.612252,3.613262,2.1958,2.0238,2.8298,0.1250,97.08,15.877,0.589,33.3627,33.3724,5.2803,5.2456,1025.8140,1025.8214,1486.62,1486.64,0.0000e+00
17.000,9.5473,9.5488,3.609968,3.610813,2.1771,2.0074,2.7907,0.1158,89.72,16.870,0.755,33.3799,33.3872,5.2344,5.1981,1025.8392,1025.8446,1486.50,1486.51,0.0000e+00
18.000,9.4990,9.5014,3.609388,3.609258,2.1640,1.9941,2.7831,0.1173,98.40,17.862,0.639,33.4185,33.4150,5.2115,5.1680,1025.8818,1025.8786,1486.38,1486.39,0.0000e+00
19.000,9.4764,9.4759,3.610823,3.611104,2.1461,1.9783,2.7404,0.1087,85.04,18.854,0.459,33.4539,33.4573,5.1851,5.1402,1025.9176,1025.9204,1486.36,1486.36,0.0000e+00
20.000,9.4705,9.4698,3.610515,3.610681,2.1366,1.9694,2.7831,0.1105,71.11,19.847,0.762,33.4558,33.4582,5.1660,5.1235,1025.9246,1025.9267,1486.36,1486.36,0.0000e+00
21.000,9.4624,9.4624,3.610313,3.610534,2.1290,1.9643,2.7787,0.1290,92.05,20.839,0.765,33.4608,33.4632,5.1567,5.1113,1025.9344,1025.9363,1486.35,1486.36,0.0000e+00
22.000,9.4552,9.4553,3.610003,3.610185,2.1254,1.9578,2.7051,0.1076,71.33,21.831,0.512,33.4639,33.4657,5.1682,5.0955,1025.9425,1025.9439,1486.35,1486.35,0.0000e+00
23.000,9.4464,9.4476,3.609420,3.609726,2.1208,1.9510,2.6393,0.1138,100.59,22.823,0.508,33.4657,33.4677,5.1591,5.0826,1025.9499,1025.9513,1486.33,1486.34,0.0000e+00
24.000,9.4429,9.4429,3.609214,3.609314,2.1194,1.9479,2.6867,0.1229,98.90,23.816,0.750,33.4664,33.4674,5.1647,5.0822,1025.9556,1025.9564,1486.34,1486.34,0.0000e+00
25.000,9.4402,9.4394,3.609042,3.609089,2.1174,1.9467,2.7350,0.1080,70.92,24.808,0.531,33.4666,33.4679,5.1543,5.0852,1025.9608,1025.9619,1486.34,1486.34,0.0000e+00
