PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.9020,10.9045,3.692876,3.692849,2.4095,2.2035,2.2024,0.1314,6.85,2.977,0.364,32.9841,32.9815,5.9387,5.8021,1025.2369,1025.2344,1490.64,1490.65,0.0000e+00
4.000,10.8850,10.8870,3.691807,3.691766,2.4080,2.2006,2.2266,0.1553,83.38,3.969,0.408,32.9883,32.9861,5.9249,5.7918,1025.2477,1025.2456,1490.61,1490.61,0.0000e+00
5.000,10.8830,10.8849,3.691715,3.691623,2.4076,2.1996,2.2340,0.1699,98.33,4.961,0.502,32.9887,32.9861,5.9193,5.7928,1025.2528,1025.2505,1490.62,1490.62,0.0000e+00
6.000,10.8820,10.8850,3.691674,3.691696,2.4072,2.1994,2.2479,0.1484,93.89,5.953,0.611,32.9888,32.9863,5.9196,5.7989,1025.2576,1025.2552,1490.63,1490.64,0.0000e+00
7.000,10.8814,10.8833,3.691658,3.691633,2.4063,2.2006,2.2650,0.1644,98.92,6.945,0.878,32.9888,32.9868,5.9195,5.8049,1025.2622,1025.2604,1490.64,1490.65,0.0000e+00
8.000,10.8810,10.8831,3.691692,3.691631,2.4067,2.2010,2.3318,0.1791,98.90,7.938,0.758,32.9890,32.9865,5.9252,5.8031,1025.2670,1025.2647,1490.66,1490.66,0.0000e+00
9.000,10.8810,10.8829,3.691711,3.691645,2.4071,2.2002,2.2644,0.1621,98.90,8.930,0.511,32.9888,32.9864,5.9183,5.7973,1025.2713,1025.2692,1490.68,1490.68,0.0000e+00
10.000,10.8812,10.8832,3.691798,3.691724,2.4046,2.1995,2.2245,0.1514,98.90,9.922,0.723,32.9890,32.9865,5.9066,5.8030,1025.2760,1025.2737,1490.69,1490.70,0.0000e+00
11.000,10.8820,10.8842,3.691925,3.691869,2.4029,2.2011,2.2636,0.1820,98.90,10.914,1.002,32.9891,32.9866,5.9097,5.8113,1025.2805,1025.2781,1490.71,1490.72,0.0000e+00
12.000,10.8819,10.8837,3.691958,3.691883,2.4033,2.2019,2.3111,0.1719,98.90,11.906,0.975,32.9891,32.9868,5.9168,5.8073,1025.2850,1025.2829,1490.73,1490.73,0.0000e+00
13.000,10.8788,10.8812,3.691670,3.691605,2.4044,2.2003,2.2968,0.1708,86.59,12.899,0.673,32.9886,32.9858,5.9271,5.7947,1025.2897,1025.2871,1490.73,1490.74,0.0000e+00
14.000,10.8806,10.8848,3.691802,3.691858,2.4050,2.1989,2.2822,0.1511,86.18,13.891,0.384,32.9878,32.9847,5.9201,5.8005,1025.2933,1025.2901,1490.76,1490.77,0.0000e+00
15.000,10.8893,10.8920,3.692545,3.692505,2.4042,2.2002,2.3130,0.1559,97.23,14.883,0.745,32.9870,32.9842,5.9167,5.8087,1025.2956,1025.2929,1490.80,1490.81,0.0000e+00
