PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.6671,12.6729,3.779591,3.779920,2.6565,2.4183,1.6335,0.0617,98.90,2.976,0.445,32.2768,32.2750,6.4813,6.3140,1024.3621,1024.3596,1495.90,1495.91,0.0000e+00
4.000,12.7492,12.7601,3.787135,3.787319,2.6563,2.4167,1.7273,0.0948,98.90,3.968,0.503,32.2778,32.2702,6.4608,6.2996,1024.3515,1024.3435,1496.19,1496.22,0.0000e+00
5.000,12.7630,12.7627,3.788343,3.789113,2.6520,2.4167,1.6995,0.0830,70.52,4.960,0.496,32.2771,32.2846,6.4563,6.2935,1024.3528,1024.3587,1496.25,1496.26,0.0000e+00
6.000,12.6453,12.6690,3.777775,3.782194,2.6526,2.4151,1.6854,0.0754,98.60,5.952,0.718,32.2771,32.2987,6.4777,6.3079,1024.3800,1024.3922,1495.87,1495.98,0.0000e+00
7.000,12.6085,12.5938,3.774992,3.773798,2.6525,2.4178,1.7101,0.0880,82.35,6.943,0.465,32.2817,32.2830,6.4741,6.3417,1024.3952,1024.3989,1495.77,1495.72,0.0000e+00
8.000,12.4914,12.4523,3.765017,3.762892,2.6543,2.4216,1.7545,0.0869,97.27,7.935,0.448,32.2867,32.3001,6.4854,6.3565,1024.4259,1024.4437,1495.39,1495.28,0.0000e+00
9.000,12.4830,12.4531,3.764578,3.761489,2.6482,2.4186,1.7743,0.1064,98.90,8.927,0.750,32.2893,32.2856,6.4846,6.3391,1024.4341,1024.4369,1495.39,1495.28,0.0000e+00
10.000,12.4259,12.4020,3.758987,3.759211,2.6542,2.4174,1.7709,0.0990,85.52,9.919,0.659,32.2846,32.3074,6.5178,6.3625,1024.4457,1024.4680,1495.20,1495.15,0.0000e+00
11.000,12.1930,12.2843,3.739401,3.749971,2.6510,2.4154,1.7372,0.1023,89.33,10.911,0.353,32.2971,32.3200,6.5284,6.3620,1024.5039,1024.5045,1494.44,1494.78,0.0000e+00
12.000,11.8134,11.8185,3.708214,3.716114,2.6478,2.4109,1.8125,0.1265,99.61,11.903,0.662,32.3246,32.3966,6.5865,6.4172,1024.6005,1024.6555,1493.18,1493.29,0.0000e+00
13.000,11.6249,11.6237,3.693161,3.697036,2.6488,2.4125,1.9645,0.1013,98.90,12.895,0.929,32.3420,32.3808,6.6147,6.4608,1024.6531,1024.6835,1492.57,1492.61,0.0000e+00
14.000,11.5231,11.5289,3.685845,3.688254,2.6477,2.4130,2.1466,0.1216,79.19,13.887,0.674,32.3591,32.3775,6.6043,6.4710,1024.6894,1024.7027,1492.25,1492.29,0.0000e+00
15.000,11.4599,11.4640,3.680580,3.684852,2.6209,2.3937,2.3412,0.0916,56.24,14.878,0.924,32.3624,32.4007,6.5244,6.3643,1024.7080,1024.7369,1492.05,1492.11,0.0000e+00
16.000,11.1689,11.1590,3.656150,3.663994,2.6232,2.3913,2.3823,0.1134,98.55,15.870,1.107,32.3776,32.4636,6.5876,6.4201,1024.7764,1024.8451,1491.07,1491.14,0.0000e+00
17.000,11.0480,11.0612,3.646562,3.649621,2.6182,2.3877,2.7288,0.1485,98.52,16.862,0.658,32.3891,32.4077,6.5796,6.4343,1024.8114,1024.8235,1490.67,1490.74,0.0000e+00
