PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
13.000,9.3637,9.3685,3.510008,3.519694,2.2382,2.1177,4.5000,0.3353,102.30,12.892,0.430,32.5223,32.6175,4.9860,5.2107,1025.1801,1025.2538,1484.71,1484.84,0.0000e+00
14.000,9.1337,9.1384,3.495139,3.498152,2.1572,2.0326,4.6779,0.3304,73.09,13.884,0.415,32.5781,32.6050,4.6490,4.9120,1025.2650,1025.2853,1483.95,1484.00,0.0000e+00
15.000,8.9151,8.9186,3.477856,3.482709,2.0051,1.9106,5.5663,0.3521,72.62,14.876,0.614,32.5985,32.6457,4.0411,4.4258,1025.3196,1025.3561,1483.18,1483.25,0.0000e+00
16.000,8.6368,8.6360,3.457667,3.462569,1.8843,1.8027,7.7255,0.4508,93.64,15.867,0.656,32.6434,32.6955,3.7593,4.0525,1025.4021,1025.4430,1482.22,1482.28,0.0000e+00
17.000,8.4303,8.4259,3.443657,3.447289,1.7970,1.7101,9.4059,0.5338,93.64,16.859,0.831,32.6869,32.7292,3.6726,3.8652,1025.4719,1025.5058,1481.51,1481.55,0.0000e+00
18.000,8.2629,8.2682,3.432144,3.435831,1.7456,1.6610,11.0146,0.4996,98.78,17.851,0.643,32.7205,32.7546,3.6367,3.8256,1025.5278,1025.5537,1480.94,1481.00,0.0000e+00
19.000,8.1605,8.1651,3.426240,3.428159,1.6683,1.5715,12.1133,0.5819,95.29,18.843,0.364,32.7529,32.7690,3.6960,3.7359,1025.5729,1025.5848,1480.61,1480.65,0.0000e+00
20.000,8.0875,8.0915,3.422097,3.422995,1.6177,1.5129,10.6276,0.4948,79.22,19.834,0.409,32.7767,32.7825,3.5522,3.6280,1025.6069,1025.6109,1480.38,1480.40,0.0000e+00
21.000,8.0557,8.0584,3.421732,3.422011,1.5850,1.4888,8.8443,0.4868,97.91,20.826,0.453,32.8021,32.8025,3.4449,3.4941,1025.6361,1025.6360,1480.31,1480.32,0.0000e+00
22.000,8.0267,8.0290,3.420449,3.421355,1.5779,1.4733,8.9113,0.4669,86.44,21.817,0.610,32.8152,32.8227,3.5177,3.5027,1025.6551,1025.6607,1480.23,1480.25,0.0000e+00
23.000,7.9591,7.9609,3.416038,3.416949,1.5788,1.4725,8.7831,0.4131,98.91,22.809,0.703,32.8311,32.8391,3.5449,3.5436,1025.6820,1025.6881,1480.01,1480.03,0.0000e+00
24.000,7.8981,7.8983,3.412325,3.413612,1.5806,1.4732,7.8012,0.3535,73.68,23.801,0.764,32.8483,32.8619,3.5096,3.5373,1025.7090,1025.7196,1479.81,1479.83,0.0000e+00
25.000,7.7798,7.7815,3.406113,3.407222,1.5695,1.4684,6.7745,0.3661,75.02,24.792,0.664,32.8928,32.9031,3.4294,3.4892,1025.7656,1025.7734,1479.44,1479.45,0.0000e+00
26.000,7.7290,7.7323,3.404229,3.404786,1.5523,1.4532,4.9164,0.3093,91.21,25.784,0.451,32.9202,32.9230,3.3520,3.4081,1025.7989,1025.8006,1479.29,1479.31,0.0000e+00
27.000,7.6842,7.6874,3.403357,3.403635,1.5302,1.4343,4.0508,0.2270,90.78,26.776,0.416,32.9526,32.9527,3.3232,3.3617,1025.8354,1025.8350,1479.18,1479.19,0.0000e+00
28.000,7.6551,7.6574,3.402685,3.403155,1.5201,1.4233,3.2659,0.2346,59.69,27.767,0.583,32.9726,32.9754,3.2928,3.3355,1025.8598,1025.8617,1479.11,1479.12,0.0000e+00
29.000,7.6131,7.6153,3.401238,3.401670,1.5105,1.4159,3.2243,0.1801,99.19,28.759,0.690,32.9964,32.9989,3.2816,3.3156,1025.8890,1025.8907,1478.99,1479.00,0.0000e+00
30.000,7.5845,7.5867,3.400332,3.400701,1.5070,1.4092,2.8992,0.1823,60.40,29.751,0.626,33.0132,33.0152,3.3166,3.3152,1025.9109,1025.9122,1478.92,1478.93,0.0000e+00
31.000,7.5445,7.5488,3.398866,3.399308,1.5105,1.4095,2.4028,0.1816,99.12,30.742,0.414,33.0351,33.0357,3.4026,3.3734,1025.9384,1025.9382,1478.81,1478.83,0.0000e+00
32.000,7.4864,7.4903,3.397067,3.397334,1.5413,1.4338,2.5873,0.1969,96.66,31.734,0.460,33.0705,33.0697,3.4952,3.5024,1025.9790,1025.9778,1478.65,1478.66,0.0000e+00
33.000,7.5044,7.5079,3.403337,3.400576,1.5415,1.4393,2.5009,0.1798,68.18,32.725,0.672,33.1205,33.0874,3.3897,3.4427,1026.0203,1025.9938,1478.79,1478.77,0.0000e+00
34.000,7.5856,7.5882,3.417635,3.416882,1.5288,1.4315,2.7373,0.1961,98.44,33.717,0.682,33.1968,33.1862,3.3116,3.3632,1026.0734,1026.0647,1479.22,1479.22,0.0000e+00
35.000,7.5837,7.5866,3.419034,3.418897,1.5202,1.4217,2.5438,0.2000,98.90,34.709,0.561,33.2133,33.2090,3.2934,3.3274,1026.0912,1026.0874,1479.25,1479.25,0.0000e+00
36.000,7.5737,7.5762,3.419459,3.419373,1.5040,1.4100,2.6484,0.1945,86.16,35.700,0.440,33.2269,33.2237,3.2062,3.2673,1026.1079,1026.1050,1479.24,1479.25,0.0000e+00
37.000,7.5837,7.5920,3.423284,3.423134,1.4839,1.3913,2.4229,0.1996,78.73,36.692,0.575,33.2581,33.2486,3.0906,3.1637,1026.1356,1026.1269,1479.34,1479.36,0.0000e+00
38.000,7.6075,7.6101,3.427267,3.427140,1.4571,1.3715,2.3865,0.2582,98.29,37.683,0.491,33.2779,33.2741,2.8705,3.0444,1026.1523,1026.1489,1479.47,1479.47,0.0000e+00
39.000,7.6839,7.6797,3.438039,3.434570,1.3750,1.3247,2.5637,0.2324,78.48,38.675,0.523,33.3203,33.2870,2.2317,2.6290,1026.1792,1026.1537,1479.83,1479.77,0.0000e+00
40.000,7.9183,7.9289,3.468383,3.463676,1.2760,1.2441,2.5286,0.2544,97.62,39.666,0.708,33.4211,33.3606,1.9417,2.2270,1026.2289,1026.1799,1480.86,1480.83,0.0000e+00
41.000,7.9083,7.9119,3.471529,3.472282,1.2229,1.1827,2.6877,0.3067,76.81,40.658,0.601,33.4640,33.4686,1.9595,2.1152,1026.2686,1026.2717,1480.90,1480.92,0.0000e+00
42.000,7.8112,7.8172,3.463682,3.464521,1.1627,1.1154,2.4739,0.2920,81.24,41.650,0.415,33.4725,33.4757,1.9309,2.0511,1026.2941,1026.2957,1480.55,1480.58,0.0000e+00
43.000,7.6767,7.6784,3.452790,3.454942,1.1306,1.0815,2.3605,0.2882,99.16,42.641,0.710,33.4841,33.5057,1.8566,1.9706,1026.3273,1026.3439,1480.07,1480.11,0.0000e+00
44.000,7.4929,7.4960,3.437970,3.440218,1.1118,1.0634,2.2611,0.2874,80.56,43.633,0.649,33.5008,33.5221,1.8154,1.9265,1026.3713,1026.3876,1479.41,1479.44,0.0000e+00
45.000,7.4258,7.4299,3.432687,3.433237,1.0878,1.0399,2.0388,0.3356,90.81,44.624,0.408,33.5080,33.5100,1.7554,1.8635,1026.3911,1026.3920,1479.17,1479.19,0.0000e+00
46.000,7.3930,7.3959,3.430432,3.430750,1.0633,1.0190,1.9565,0.2728,89.60,45.616,0.548,33.5148,33.5154,1.6589,1.7844,1026.4056,1026.4057,1479.07,1479.08,0.0000e+00
47.000,7.3589,7.3609,3.428740,3.428910,1.0354,0.9939,1.8326,0.2610,89.48,46.607,0.381,33.5289,33.5288,1.5568,1.6824,1026.4261,1026.4257,1478.97,1478.98,0.0000e+00
48.000,7.3283,7.3314,3.428146,3.428115,1.0033,0.9654,1.7485,0.2522,99.30,47.599,0.566,33.5516,33.5482,1.4429,1.5751,1026.4528,1026.4498,1478.90,1478.91,0.0000e+00
49.000,7.3207,7.3233,3.428478,3.428499,0.9835,0.9479,1.6926,0.2495,85.39,48.590,0.729,33.5621,33.5598,1.3878,1.5136,1026.4667,1026.4646,1478.90,1478.91,0.0000e+00
50.000,7.3120,7.3148,3.428905,3.428853,0.9681,0.9324,1.6535,0.2538,98.46,49.582,0.582,33.5748,33.5715,1.3730,1.4798,1026.4825,1026.4795,1478.90,1478.91,0.0000e+00
51.000,7.3029,7.3070,3.429361,3.429302,0.9491,0.9141,1.7158,0.2431,95.65,50.573,0.359,33.5880,33.5835,1.3281,1.4322,1026.4988,1026.4946,1478.90,1478.91,0.0000e+00
52.000,7.2874,7.2904,3.429602,3.429619,0.9334,0.8975,1.6021,0.2357,86.15,51.565,0.611,33.6052,33.6025,1.2768,1.3726,1026.5191,1026.5166,1478.88,1478.89,0.0000e+00
53.000,7.2766,7.2789,3.429706,3.429707,0.9211,0.8878,1.5303,0.2346,98.84,52.556,0.711,33.6164,33.6142,1.2408,1.3430,1026.5340,1026.5319,1478.86,1478.87,0.0000e+00
54.000,7.2687,7.2718,3.429755,3.429718,0.9141,0.8788,1.7149,0.2275,95.37,53.548,0.570,33.6241,33.6207,1.2337,1.3186,1026.5458,1026.5427,1478.86,1478.87,0.0000e+00
