PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.7048,13.6863,3.820460,3.811265,2.4501,2.2343,3.2104,1.5960,-11.66,1.983,0.000,31.7859,31.7159,5.7326,5.5986,1023.7735,1023.7230,1498.77,1498.63,0.0000e+00
3.000,13.5997,13.6426,3.806433,3.814536,2.4511,2.2353,3.5136,0.2080,19.10,2.974,0.000,31.7425,31.7822,5.7510,5.6054,1023.7655,1023.7876,1498.38,1498.57,0.0000e+00
4.000,13.5911,13.6248,3.807429,3.812299,2.4389,2.2424,3.7392,0.1755,76.17,3.965,0.511,31.7585,31.7759,5.6115,5.5836,1023.7839,1023.7906,1498.39,1498.52,0.0000e+00
5.000,13.1835,13.3506,3.774479,3.794737,2.3832,2.2103,3.7392,0.1858,63.71,4.957,0.500,31.7898,31.8414,5.3519,5.3901,1023.8917,1023.8995,1497.07,1497.70,0.0000e+00
6.000,11.9869,12.1450,3.676404,3.691161,2.2683,2.1082,3.7224,0.2388,70.76,5.948,0.619,31.8692,31.8802,4.8524,4.9862,1024.1865,1024.1663,1493.13,1493.69,0.0000e+00
7.000,10.6471,10.7664,3.573582,3.604856,2.1230,1.9846,3.0883,0.2162,90.96,6.939,0.421,32.0222,32.2277,4.5323,4.6713,1024.5492,1024.6881,1488.63,1489.30,0.0000e+00
8.000,9.6886,9.7812,3.505633,3.522714,1.9919,1.8608,1.9495,0.1308,64.29,7.930,0.526,32.1865,32.2775,4.4567,4.4735,1024.8427,1024.8986,1485.40,1485.85,0.0000e+00
9.000,9.5524,9.5492,3.496952,3.498945,1.9598,1.8111,1.6132,0.1217,70.42,8.922,0.402,32.2195,32.2427,4.5742,4.5054,1024.8954,1024.9140,1484.97,1484.98,0.0000e+00
10.000,9.9150,9.7674,3.522093,3.511955,1.9430,1.7992,1.7160,0.1261,63.90,9.913,0.568,32.1507,32.1799,4.4693,4.5374,1024.7872,1024.8340,1486.22,1485.72,0.0000e+00
11.000,9.6369,9.7762,3.503599,3.513643,1.9226,1.7913,1.7180,0.1334,71.58,10.904,0.665,32.2107,32.1886,4.3609,4.4383,1024.8840,1024.8440,1485.30,1485.78,0.0000e+00
12.000,9.4666,9.5501,3.493174,3.502493,1.8826,1.7599,1.8328,0.1568,57.34,11.896,0.457,32.2567,32.2771,4.2057,4.2751,1024.9517,1024.9543,1484.75,1485.08,0.0000e+00
13.000,9.1137,9.1307,3.469578,3.474769,1.8374,1.7150,1.5164,0.1016,53.38,12.887,0.554,32.3322,32.3704,4.1201,4.1529,1025.0713,1025.0985,1483.56,1483.67,0.0000e+00
14.000,9.0358,9.0387,3.464405,3.466633,1.8126,1.6912,1.2260,0.0943,44.31,13.878,0.726,32.3489,32.3693,4.0813,4.1096,1025.1011,1025.1166,1483.31,1483.34,0.0000e+00
15.000,8.9020,8.9061,3.455603,3.457846,1.7914,1.6675,1.1897,0.1144,62.00,14.869,0.443,32.3789,32.3985,4.0544,4.0672,1025.1498,1025.1645,1482.86,1482.90,0.0000e+00
16.000,8.8585,8.8604,3.453712,3.454860,1.7713,1.6458,1.0937,0.0797,89.76,15.861,0.743,32.3985,32.4087,4.0102,4.0103,1025.1764,1025.1842,1482.74,1482.76,0.0000e+00
17.000,8.7979,8.7983,3.450389,3.452253,1.7574,1.6351,1.0778,0.1086,38.83,16.852,0.906,32.4187,32.4378,3.9707,3.9849,1025.2061,1025.2210,1482.56,1482.58,0.0000e+00
18.000,8.7569,8.7579,3.448348,3.449446,1.7492,1.6250,1.0505,0.0974,82.11,17.843,0.692,32.4346,32.4451,3.9677,3.9666,1025.2294,1025.2375,1482.44,1482.46,0.0000e+00
19.000,8.7321,8.7336,3.447143,3.447931,1.7369,1.6131,1.0207,0.0776,71.27,18.834,0.439,32.4442,32.4511,3.9633,3.9512,1025.2453,1025.2504,1482.38,1482.39,0.0000e+00
20.000,8.7209,8.7225,3.446645,3.447228,1.7303,1.6053,1.0177,0.0753,66.30,19.826,0.562,32.4488,32.4535,3.9595,3.9442,1025.2552,1025.2586,1482.36,1482.37,0.0000e+00
21.000,8.7131,8.7156,3.446151,3.446853,1.7252,1.6020,0.9960,0.0746,72.25,20.817,0.827,32.4504,32.4554,3.9513,3.9368,1025.2622,1025.2658,1482.34,1482.36,0.0000e+00
22.000,8.6931,8.6948,3.444907,3.445545,1.7250,1.5991,1.0151,0.0785,82.64,21.808,0.681,32.4552,32.4603,3.9633,3.9329,1025.2736,1025.2773,1482.29,1482.31,0.0000e+00
23.000,8.6843,8.6865,3.444479,3.444830,1.7223,1.5959,1.0209,0.0638,80.43,22.799,0.432,32.4584,32.4600,3.9559,3.9285,1025.2819,1025.2829,1482.28,1482.29,0.0000e+00
24.000,8.6790,8.6805,3.444252,3.444558,1.7196,1.5938,1.0232,0.0662,43.51,23.790,0.852,32.4605,32.4622,3.9303,3.9156,1025.2889,1025.2901,1482.28,1482.29,0.0000e+00
