PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,10.9120,10.8986,3.717982,3.716422,2.4211,2.2153,2.8918,0.0977,98.86,1.984,0.175,33.2251,33.2216,5.9769,5.8494,1025.4184,1025.4180,1490.96,1490.90,0.0000e+00
3.000,10.7514,10.7557,3.704815,3.706129,2.4172,2.2118,2.7337,0.0949,98.94,2.977,0.343,33.2393,33.2486,5.9599,5.8380,1025.4620,1025.4684,1490.42,1490.45,0.0000e+00
4.000,10.3082,10.3281,3.672322,3.674156,2.3641,2.1669,3.1720,0.1205,98.90,3.969,0.453,33.3176,33.3179,5.7931,5.6933,1025.6043,1025.6012,1488.96,1489.03,0.0000e+00
5.000,10.2852,10.2847,3.670852,3.670638,2.3501,2.1552,3.4646,0.1312,98.90,4.962,0.364,33.3234,33.3217,5.7733,5.6833,1025.6173,1025.6161,1488.90,1488.89,0.0000e+00
6.000,10.2630,10.2688,3.669263,3.670427,2.3445,2.1490,3.4318,0.1176,70.81,5.954,0.657,33.3273,33.3337,5.7809,5.6729,1025.6287,1025.6327,1488.84,1488.87,0.0000e+00
7.000,10.2466,10.2509,3.668416,3.668142,2.3441,2.1477,3.5857,0.1306,98.46,6.946,0.767,33.3334,33.3267,5.7685,5.6732,1025.6408,1025.6348,1488.80,1488.81,0.0000e+00
8.000,10.2776,10.2852,3.670481,3.670986,2.3376,2.1443,3.6280,0.1225,98.89,7.939,0.681,33.3253,33.3234,5.7164,5.6468,1025.6337,1025.6309,1488.92,1488.95,0.0000e+00
9.000,10.2209,10.2220,3.666749,3.667602,2.3270,2.1385,3.6160,0.1129,98.90,8.931,0.692,33.3392,33.3469,5.6799,5.6197,1025.6588,1025.6645,1488.75,1488.77,0.0000e+00
10.000,10.2022,10.2008,3.665633,3.665882,2.3193,2.1308,3.6706,0.1407,98.90,9.923,0.850,33.3447,33.3486,5.6593,5.5870,1025.6708,1025.6740,1488.71,1488.71,0.0000e+00
11.000,10.1745,10.1724,3.663815,3.664200,2.3110,2.1239,3.6422,0.1243,98.90,10.915,0.927,33.3514,33.3573,5.6446,5.5697,1025.6852,1025.6901,1488.63,1488.63,0.0000e+00
12.000,10.1375,10.1413,3.661459,3.662021,2.3062,2.1180,3.6187,0.1325,98.90,11.908,0.787,33.3612,33.3634,5.6480,5.5626,1025.7037,1025.7047,1488.53,1488.55,0.0000e+00
13.000,10.1463,10.1475,3.662108,3.662293,2.3002,2.1118,3.6581,0.1267,83.20,12.900,0.475,33.3592,33.3599,5.6356,5.5506,1025.7051,1025.7055,1488.57,1488.58,0.0000e+00
14.000,10.1244,10.1273,3.660723,3.660950,2.2921,2.1042,3.4652,0.1264,99.33,13.892,0.417,33.3649,33.3645,5.6197,5.5362,1025.7178,1025.7170,1488.52,1488.53,0.0000e+00
15.000,10.1229,10.1233,3.660681,3.660770,2.2885,2.1001,3.4289,0.1281,98.90,14.884,0.624,33.3654,33.3659,5.6198,5.5283,1025.7230,1025.7233,1488.53,1488.53,0.0000e+00
16.000,10.1128,10.1190,3.660132,3.660518,2.2851,2.0978,3.4766,0.1157,98.90,15.877,0.652,33.3687,33.3669,5.6030,5.5266,1025.7318,1025.7293,1488.51,1488.53,0.0000e+00
17.000,10.1026,10.1050,3.659558,3.659828,2.2810,2.0957,3.5467,0.1303,83.90,16.869,0.383,33.3719,33.3724,5.6055,5.5199,1025.7406,1025.7406,1488.50,1488.51,0.0000e+00
18.000,10.0976,10.0981,3.659334,3.659323,2.2778,2.0901,3.4374,0.1144,99.84,17.861,0.403,33.3737,33.3732,5.6018,5.5146,1025.7474,1025.7468,1488.50,1488.50,0.0000e+00
19.000,10.0960,10.0977,3.659307,3.659384,2.2734,2.0861,3.4528,0.1231,98.90,18.854,1.037,33.3745,33.3737,5.5765,5.4919,1025.7528,1025.7519,1488.51,1488.52,0.0000e+00
20.000,10.0869,10.0880,3.658745,3.658983,2.2726,2.0853,3.4890,0.1345,98.90,19.846,1.116,33.3767,33.3781,5.5737,5.4912,1025.7606,1025.7615,1488.50,1488.50,0.0000e+00
