PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,15.4351,15.4492,4.000922,4.000753,2.7041,2.4692,4.0048,0.3694,104.24,1.983,-0.225,32.0037,31.9908,6.2509,6.1185,1023.5778,1023.5649,1504.60,1504.63,0.0000e+00
3.000,15.4433,15.4437,4.001742,4.001551,2.7002,2.4727,3.8832,0.3733,89.42,2.974,0.400,32.0041,32.0020,6.2392,6.1200,1023.5808,1023.5791,1504.64,1504.64,0.0000e+00
4.000,15.4416,15.4448,4.001635,4.001569,2.7006,2.4688,4.0034,0.3788,83.39,3.966,0.449,32.0041,32.0009,6.2452,6.1176,1023.5856,1023.5825,1504.65,1504.66,0.0000e+00
5.000,15.3854,15.3172,3.996593,3.991460,2.7028,2.4751,3.9747,0.3877,50.94,4.957,0.331,32.0045,32.0142,6.2679,6.1677,1023.6026,1023.6249,1504.49,1504.29,0.0000e+00
6.000,15.2514,15.2759,3.984588,3.986219,2.7040,2.4752,3.9601,0.3289,99.24,5.949,0.489,32.0060,32.0007,6.2768,6.1428,1023.6374,1023.6280,1504.09,1504.16,0.0000e+00
7.000,15.3604,15.3623,3.994403,3.994577,2.7083,2.4700,4.0169,0.4035,98.66,6.940,0.806,32.0045,32.0046,6.2886,6.1471,1023.6170,1023.6166,1504.45,1504.45,0.0000e+00
8.000,15.0784,14.8996,3.968792,3.961803,2.7086,2.4824,4.2054,0.4349,89.09,7.932,0.556,32.0048,32.0887,6.3205,6.2541,1023.6826,1023.7856,1503.57,1503.10,0.0000e+00
9.000,14.6913,14.7000,3.934523,3.940306,2.7169,2.4858,4.5963,0.3570,20.52,8.923,0.445,32.0129,32.0581,6.4060,6.2796,1023.7760,1023.8090,1502.36,1502.44,0.0000e+00
10.000,14.6177,14.6194,3.928265,3.929206,2.7160,2.4868,4.4884,0.4016,73.53,9.915,0.534,32.0163,32.0236,6.4033,6.2786,1023.7987,1023.8039,1502.14,1502.16,0.0000e+00
11.000,14.4624,14.4609,3.915139,3.919132,2.7180,2.4833,4.2347,0.4125,99.06,10.906,0.600,32.0248,32.0624,6.4236,6.2855,1023.8422,1023.8715,1501.67,1501.71,0.0000e+00
