PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,11.9180,11.9198,3.715550,3.715422,2.2478,2.0518,1.6819,0.0953,98.89,1.983,0.185,32.3089,32.3061,5.3034,5.1862,1024.5239,1024.5214,1493.36,1493.36,0.0000e+00
3.000,11.9179,11.9199,3.715532,3.715435,2.2447,2.0559,1.6594,0.1289,98.90,2.974,0.331,32.3084,32.3057,5.3155,5.2004,1024.5281,1024.5256,1493.38,1493.38,0.0000e+00
4.000,11.9178,11.9199,3.715572,3.715485,2.2459,2.0562,1.7294,0.1698,98.90,3.965,0.653,32.3084,32.3058,5.3104,5.2065,1024.5326,1024.5301,1493.39,1493.40,0.0000e+00
5.000,11.9175,11.9197,3.715585,3.715517,2.2441,2.0579,1.7937,0.1663,88.63,4.957,0.495,32.3084,32.3059,5.2909,5.2114,1024.5372,1024.5348,1493.41,1493.41,0.0000e+00
6.000,11.9173,11.9194,3.715615,3.715521,2.2391,2.0565,1.6565,0.1029,72.02,5.948,0.586,32.3084,32.3057,5.2938,5.2050,1024.5417,1024.5393,1493.42,1493.43,0.0000e+00
7.000,11.9164,11.9191,3.715556,3.715542,2.2422,2.0572,1.7246,0.1557,98.39,6.939,0.758,32.3083,32.3058,5.3140,5.2115,1024.5463,1024.5439,1493.44,1493.44,0.0000e+00
8.000,11.9160,11.9183,3.715606,3.715538,2.2443,2.0577,1.7261,0.1294,76.53,7.930,0.420,32.3087,32.3060,5.3102,5.2102,1024.5512,1024.5487,1493.45,1493.46,0.0000e+00
9.000,11.9140,11.9162,3.715492,3.715426,2.2440,2.0565,1.7047,0.1323,47.42,8.922,0.643,32.3089,32.3064,5.2972,5.2035,1024.5563,1024.5538,1493.46,1493.47,0.0000e+00
10.000,11.9156,11.9168,3.715643,3.715556,2.2410,2.0562,1.7492,0.1532,91.19,9.913,0.725,32.3086,32.3067,5.2922,5.2047,1024.5602,1024.5585,1493.48,1493.49,0.0000e+00
11.000,11.8946,11.8954,3.713997,3.714150,2.2410,2.0552,1.7021,0.1349,60.15,10.904,0.408,32.3105,32.3112,5.2994,5.2020,1024.5701,1024.5705,1493.43,1493.43,0.0000e+00
12.000,11.8877,11.8891,3.713506,3.713385,2.2388,2.0513,1.7043,0.1152,40.42,11.896,0.594,32.3113,32.3089,5.2858,5.1810,1024.5764,1024.5743,1493.42,1493.43,0.0000e+00
13.000,11.8819,11.8832,3.713062,3.713139,2.2340,2.0482,1.6956,0.1333,91.25,12.887,0.800,32.3116,32.3112,5.2611,5.1707,1024.5823,1024.5817,1493.42,1493.42,0.0000e+00
14.000,11.8638,11.8697,3.711573,3.712075,2.2309,2.0456,1.7434,0.1522,87.29,13.878,0.518,32.3125,32.3122,5.2555,5.1669,1024.5908,1024.5895,1493.38,1493.40,0.0000e+00
15.000,11.8317,11.8349,3.708887,3.709533,2.2118,2.0374,1.7891,0.1084,68.18,14.869,0.588,32.3139,32.3174,5.1592,5.1129,1024.6024,1024.6044,1493.28,1493.30,0.0000e+00
16.000,11.7615,11.7612,3.702932,3.704285,2.2050,2.0275,1.6335,0.2273,16.92,15.861,0.787,32.3167,32.3302,5.1446,5.0778,1024.6220,1024.6325,1493.06,1493.08,0.0000e+00
17.000,11.6828,11.6849,3.696691,3.697390,2.1926,2.0184,1.6203,0.1327,91.14,16.852,0.709,32.3242,32.3292,5.1261,5.0657,1024.6468,1024.6502,1492.81,1492.83,0.0000e+00
18.000,11.6663,11.6686,3.695662,3.695887,2.1883,2.0125,1.5919,0.1433,98.55,17.843,0.740,32.3281,32.3283,5.1370,5.0538,1024.6573,1024.6570,1492.78,1492.79,0.0000e+00
19.000,11.6531,11.6562,3.694871,3.695119,2.1837,2.0041,1.6030,0.1246,65.83,18.834,0.581,32.3315,32.3312,5.1191,5.0306,1024.6669,1024.6661,1492.75,1492.76,0.0000e+00
20.000,11.6463,11.6478,3.694473,3.694580,2.1756,1.9986,1.6785,0.1410,98.49,19.826,0.757,32.3331,32.3329,5.0913,5.0212,1024.6739,1024.6734,1492.75,1492.75,0.0000e+00
21.000,11.6178,11.6197,3.692289,3.692593,2.1699,1.9936,1.6999,0.1354,69.65,20.817,0.536,32.3364,32.3376,5.0710,5.0053,1024.6861,1024.6867,1492.67,1492.68,0.0000e+00
22.000,11.5722,11.5760,3.688901,3.689420,2.1551,1.9821,1.7230,0.1210,47.82,21.808,0.292,32.3427,32.3444,5.0359,4.9703,1024.7039,1024.7045,1492.53,1492.55,0.0000e+00
23.000,11.5214,11.5233,3.685139,3.685416,2.1421,1.9715,1.5898,0.1140,62.77,22.799,0.385,32.3499,32.3509,5.0048,4.9499,1024.7232,1024.7236,1492.38,1492.39,0.0000e+00
24.000,11.5083,11.5104,3.684267,3.684381,2.1368,1.9652,1.6173,0.1312,48.82,23.791,0.513,32.3525,32.3517,5.0143,4.9312,1024.7321,1024.7311,1492.36,1492.36,0.0000e+00
25.000,11.5008,11.5030,3.683857,3.683940,2.1330,1.9608,1.5821,0.1269,56.22,24.782,0.416,32.3546,32.3535,4.9967,4.9242,1024.7396,1024.7384,1492.35,1492.36,0.0000e+00
26.000,11.4831,11.4846,3.682681,3.682977,2.1123,1.9498,1.5352,0.1355,30.39,25.773,0.354,32.3581,32.3597,4.8272,4.8321,1024.7501,1024.7510,1492.31,1492.32,0.0000e+00
27.000,11.3817,11.3843,3.675368,3.676889,2.0744,1.9219,1.5256,0.1571,70.90,26.764,0.658,32.3750,32.3876,4.6836,4.6905,1024.7860,1024.7954,1491.99,1492.02,0.0000e+00
28.000,11.2173,11.2166,3.663377,3.665487,2.0526,1.8989,1.5255,0.1489,39.64,27.755,0.673,32.4012,32.4225,4.6750,4.6465,1024.8404,1024.8571,1491.46,1491.49,0.0000e+00
29.000,11.1293,11.1320,3.657126,3.657748,2.0280,1.8704,1.4610,0.1092,99.16,28.747,0.462,32.4167,32.4204,4.6619,4.6123,1024.8727,1024.8751,1491.19,1491.20,0.0000e+00
30.000,11.0986,11.1008,3.654911,3.655561,2.0120,1.8554,1.4218,0.1143,98.90,29.738,0.863,32.4215,32.4259,4.6423,4.5903,1024.8864,1024.8895,1491.10,1491.12,0.0000e+00
31.000,11.0727,11.0753,3.653087,3.653543,2.0116,1.8521,1.4439,0.1091,82.16,30.729,0.818,32.4258,32.4280,4.6549,4.5926,1024.8989,1024.9001,1491.03,1491.05,0.0000e+00
32.000,11.0565,11.0600,3.651979,3.652305,2.0041,1.8455,1.3990,0.1091,42.12,31.720,0.415,32.4287,32.4289,4.6301,4.5697,1024.9085,1024.9080,1491.00,1491.01,0.0000e+00
33.000,11.0367,11.0390,3.650616,3.650938,1.9915,1.8348,1.3469,0.1053,70.61,32.711,0.539,32.4324,32.4335,4.5559,4.5203,1024.9194,1024.9198,1490.95,1490.96,0.0000e+00
34.000,10.9937,10.9966,3.647489,3.648406,1.9749,1.8247,1.3421,0.1374,93.28,33.702,0.590,32.4391,32.4455,4.4845,4.4734,1024.9367,1024.9412,1490.82,1490.84,0.0000e+00
