PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.8188,10.8211,3.716792,3.716754,2.3529,2.1541,2.3263,0.1726,1.88,2.977,0.334,33.2974,33.2949,5.7449,5.6364,1025.4955,1025.4931,1490.73,1490.73,0.0000e+00
4.000,10.8176,10.8206,3.716731,3.716793,2.3500,2.1549,2.3050,0.1790,1.59,3.969,0.800,33.2975,33.2954,5.7333,5.6327,1025.5003,1025.4981,1490.74,1490.75,0.0000e+00
5.000,10.8174,10.8197,3.716759,3.716765,2.3497,2.1530,2.3459,0.1728,34.45,4.961,0.509,33.2976,33.2955,5.7269,5.6200,1025.5049,1025.5028,1490.76,1490.76,0.0000e+00
6.000,10.8141,10.8164,3.716530,3.716531,2.3455,2.1495,2.3237,0.1867,37.38,5.953,0.819,33.2978,33.2957,5.6887,5.5920,1025.5102,1025.5081,1490.76,1490.77,0.0000e+00
7.000,10.8104,10.8125,3.716206,3.716436,2.3406,2.1437,2.3376,0.1971,99.11,6.945,0.918,33.2975,33.2979,5.6699,5.5663,1025.5151,1025.5150,1490.77,1490.77,0.0000e+00
8.000,10.7297,10.7458,3.709443,3.712827,2.3359,2.1387,2.2881,0.2036,73.59,7.937,0.833,33.3031,33.3222,5.6660,5.5598,1025.5381,1025.5502,1490.50,1490.58,0.0000e+00
9.000,10.7274,10.7243,3.709280,3.708771,2.3291,2.1327,2.3373,0.2034,76.19,8.929,0.522,33.3031,33.3008,5.6389,5.5464,1025.5431,1025.5419,1490.51,1490.50,0.0000e+00
10.000,10.7237,10.7060,3.708809,3.707170,2.3174,2.1256,2.2611,0.1810,98.71,9.922,0.635,33.3013,33.3011,5.5753,5.5177,1025.5469,1025.5498,1490.51,1490.45,0.0000e+00
11.000,10.6425,10.6372,3.702089,3.702356,2.3043,2.1173,2.1791,0.1922,98.90,10.914,0.691,33.3077,33.3152,5.5207,5.4797,1025.5705,1025.5773,1490.25,1490.24,0.0000e+00
12.000,10.5854,10.5992,3.697051,3.699178,2.2855,2.1041,2.1816,0.1721,98.90,11.906,0.540,33.3090,33.3177,5.4754,5.4251,1025.5860,1025.5905,1490.06,1490.12,0.0000e+00
13.000,10.4010,10.4025,3.681964,3.683019,2.2704,2.0858,2.0174,0.1882,98.90,12.898,0.446,33.3257,33.3350,5.5113,5.4172,1025.6355,1025.6425,1489.44,1489.46,0.0000e+00
14.000,10.4622,10.4730,3.687095,3.687149,2.2687,2.0823,2.0513,0.1626,98.90,13.890,0.500,33.3208,33.3115,5.5159,5.4263,1025.6256,1025.6165,1489.67,1489.70,0.0000e+00
15.000,10.4912,10.4910,3.689527,3.689637,2.2631,2.0784,2.0825,0.1839,98.90,14.882,0.514,33.3182,33.3196,5.4640,5.3935,1025.6231,1025.6243,1489.79,1489.79,0.0000e+00
16.000,10.4616,10.4541,3.687158,3.687261,2.2533,2.0707,2.0922,0.1803,98.90,15.874,0.708,33.3211,33.3290,5.3985,5.3403,1025.6350,1025.6425,1489.71,1489.69,0.0000e+00
17.000,10.3596,10.3525,3.678814,3.679870,2.2361,2.0558,2.0302,0.1729,98.90,16.866,0.597,33.3301,33.3473,5.3232,5.2743,1025.6642,1025.6788,1489.37,1489.36,0.0000e+00
18.000,10.1943,10.1906,3.665892,3.666968,2.2131,2.0357,1.9394,0.1552,98.90,17.859,0.605,33.3511,33.3654,5.2640,5.2187,1025.7133,1025.7251,1488.82,1488.82,0.0000e+00
19.000,10.0994,10.0921,3.659033,3.660133,2.1947,2.0198,1.8788,0.1746,68.80,18.851,0.675,33.3686,33.3864,5.2174,5.1788,1025.7475,1025.7627,1488.51,1488.51,0.0000e+00
20.000,10.0014,10.0013,3.651412,3.652207,2.1739,2.0028,1.8600,0.1640,92.86,19.843,0.577,33.3812,33.3894,5.1478,5.1210,1025.7785,1025.7849,1488.19,1488.20,0.0000e+00
21.000,9.9443,9.9413,3.645897,3.647281,2.1488,1.9816,1.8363,0.1618,98.98,20.835,0.642,33.3774,33.3943,5.0735,5.0525,1025.7896,1025.8034,1488.00,1488.01,0.0000e+00
22.000,9.8351,9.8329,3.635048,3.636465,2.1299,1.9655,1.7916,0.1499,98.90,21.827,0.681,33.3674,33.3839,5.0475,5.0203,1025.8046,1025.8179,1487.61,1487.62,0.0000e+00
23.000,9.7495,9.7505,3.626724,3.627659,2.1130,1.9494,1.7628,0.1532,98.90,22.819,0.526,33.3612,33.3698,5.0265,4.9887,1025.8185,1025.8251,1487.31,1487.32,0.0000e+00
24.000,9.7150,9.7163,3.624158,3.625000,2.0968,1.9335,1.7484,0.1422,98.90,23.811,0.568,33.3665,33.3739,4.9952,4.9497,1025.8329,1025.8385,1487.21,1487.22,0.0000e+00
25.000,9.6542,9.6542,3.619621,3.619871,2.0860,1.9232,1.7064,0.1402,98.90,24.803,0.790,33.3760,33.3786,4.9708,4.9293,1025.8549,1025.8569,1487.01,1487.02,0.0000e+00
26.000,9.6324,9.6325,3.618861,3.619373,2.0776,1.9165,1.6582,0.1389,98.90,25.795,0.831,33.3880,33.3932,4.9532,4.9137,1025.8724,1025.8765,1486.97,1486.97,0.0000e+00
