PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,11.7058,11.7058,3.837406,3.837432,2.2885,2.0905,2.9301,0.1630,1.43,1.985,0.370,33.6826,33.6829,5.4278,5.2992,1025.6301,1025.6303,1494.27,1494.27,0.0000e+00
3.000,11.7105,11.7101,3.837883,3.837875,2.2890,2.0905,2.9265,0.1752,1.85,2.978,0.367,33.6826,33.6829,5.4181,5.2947,1025.6337,1025.6340,1494.31,1494.31,0.0000e+00
4.000,11.7143,11.7138,3.838252,3.838231,2.2880,2.0890,2.8536,0.1889,1.31,3.971,0.498,33.6824,33.6826,5.4066,5.2893,1025.6373,1025.6375,1494.34,1494.33,0.0000e+00
5.000,11.7139,11.7134,3.838258,3.838236,2.2856,2.0890,2.9827,0.1894,1.24,4.964,0.646,33.6824,33.6826,5.3987,5.2880,1025.6419,1025.6421,1494.35,1494.35,0.0000e+00
6.000,11.7134,11.7138,3.838266,3.838309,2.2835,2.0875,3.0276,0.1811,1.28,5.956,0.497,33.6825,33.6825,5.3920,5.2835,1025.6466,1025.6465,1494.37,1494.37,0.0000e+00
7.000,11.7152,11.7144,3.838459,3.838410,2.2790,2.0873,2.9773,0.1801,1.27,6.949,0.529,33.6822,33.6825,5.3799,5.2867,1025.6505,1025.6509,1494.39,1494.39,0.0000e+00
8.000,11.7164,11.7163,3.838602,3.838602,2.2785,2.0866,2.8906,0.1834,1.37,7.942,1.012,33.6822,33.6822,5.3906,5.2836,1025.6547,1025.6548,1494.41,1494.41,0.0000e+00
9.000,11.7178,11.7174,3.838776,3.838703,2.2784,2.0866,2.8687,0.1889,1.29,8.935,1.190,33.6822,33.6818,5.3949,5.2857,1025.6590,1025.6587,1494.43,1494.43,0.0000e+00
10.000,11.7195,11.7195,3.839002,3.838975,2.2796,2.0867,2.9041,0.1844,26.91,9.927,1.166,33.6824,33.6821,5.4086,5.2891,1025.6633,1025.6631,1494.45,1494.45,0.0000e+00
11.000,11.7209,11.7210,3.839167,3.839163,2.2809,2.0869,2.9846,0.2002,98.35,10.920,0.973,33.6823,33.6822,5.4118,5.2932,1025.6675,1025.6674,1494.47,1494.47,0.0000e+00
12.000,11.7218,11.7218,3.839307,3.839298,2.2838,2.0888,3.0471,0.1971,92.73,11.913,0.533,33.6824,33.6823,5.4101,5.2979,1025.6720,1025.6719,1494.49,1494.49,0.0000e+00
13.000,11.7229,11.7229,3.839429,3.839454,2.2809,2.0895,2.9712,0.1862,57.09,12.905,0.900,33.6822,33.6824,5.3986,5.2953,1025.6761,1025.6763,1494.51,1494.51,0.0000e+00
14.000,11.7204,11.7205,3.839263,3.839358,2.2808,2.0888,2.9110,0.1800,81.54,13.898,1.183,33.6824,33.6832,5.4008,5.2916,1025.6812,1025.6818,1494.52,1494.52,0.0000e+00
15.000,11.7201,11.7197,3.839293,3.839290,2.2809,2.0882,2.9510,0.1842,68.35,14.891,1.321,33.6825,33.6829,5.4078,5.2896,1025.6858,1025.6862,1494.54,1494.54,0.0000e+00
16.000,11.7195,11.7185,3.839289,3.839255,2.2823,2.0878,2.9046,0.2073,99.01,15.883,1.379,33.6826,33.6832,5.4123,5.2893,1025.6905,1025.6912,1494.55,1494.55,0.0000e+00
17.000,11.7178,11.7162,3.839162,3.839179,2.2827,2.0870,2.9397,0.1938,73.05,16.876,1.324,33.6825,33.6841,5.4108,5.2865,1025.6952,1025.6968,1494.56,1494.56,0.0000e+00
18.000,11.7065,11.7061,3.838215,3.838387,2.2824,2.0867,2.9895,0.2030,97.03,17.869,0.970,33.6831,33.6851,5.4055,5.2874,1025.7023,1025.7040,1494.54,1494.54,0.0000e+00
19.000,11.6999,11.7001,3.837685,3.837851,2.2806,2.0863,3.0263,0.1919,98.09,18.861,0.368,33.6835,33.6849,5.4065,5.2941,1025.7083,1025.7094,1494.53,1494.54,0.0000e+00
20.000,11.6916,11.6897,3.836983,3.836824,2.2798,2.0866,2.9199,0.1689,98.92,19.854,0.540,33.6836,33.6839,5.3989,5.2953,1025.7145,1025.7150,1494.52,1494.52,0.0000e+00
21.000,11.6969,11.6961,3.837450,3.837443,2.2774,2.0860,2.8996,0.1717,98.90,20.847,0.450,33.6830,33.6836,5.3970,5.2936,1025.7175,1025.7182,1494.56,1494.55,0.0000e+00
22.000,11.6976,11.6975,3.837575,3.837635,2.2760,2.0850,2.9937,0.1893,98.90,21.839,0.646,33.6832,33.6838,5.4014,5.2897,1025.7221,1025.7226,1494.57,1494.58,0.0000e+00
23.000,11.6965,11.6967,3.837528,3.837647,2.2782,2.0845,2.9039,0.1638,98.90,22.832,0.826,33.6833,33.6842,5.4082,5.2877,1025.7268,1025.7275,1494.59,1494.59,0.0000e+00
24.000,11.6872,11.6877,3.836747,3.836916,2.2783,2.0840,2.9640,0.1857,98.90,23.824,0.756,33.6836,33.6849,5.4049,5.2868,1025.7333,1025.7342,1494.57,1494.57,0.0000e+00
25.000,11.6888,11.6871,3.836919,3.836839,2.2776,2.0831,3.0377,0.1801,98.90,24.817,0.500,33.6835,33.6842,5.3967,5.2849,1025.7374,1025.7383,1494.59,1494.59,0.0000e+00
26.000,11.6941,11.6937,3.836874,3.837347,2.2769,2.0822,2.8679,0.1714,98.90,25.810,0.421,33.6777,33.6828,5.4034,5.2830,1025.7365,1025.7405,1494.62,1494.63,0.0000e+00
27.000,11.6848,11.6844,3.836623,3.836769,2.2777,2.0817,2.8274,0.1678,59.15,26.802,0.559,33.6833,33.6851,5.3923,5.2815,1025.7470,1025.7485,1494.61,1494.61,0.0000e+00
28.000,11.6827,11.6831,3.836482,3.836513,2.2727,2.0799,2.8808,0.1681,61.96,27.795,0.553,33.6834,33.6834,5.3579,5.2606,1025.7520,1025.7519,1494.62,1494.62,0.0000e+00
29.000,11.6654,11.6643,3.834832,3.836052,2.2648,2.0729,2.8732,0.1798,68.70,28.788,0.572,33.6826,33.6955,5.3213,5.2251,1025.7591,1025.7693,1494.58,1494.59,0.0000e+00
30.000,11.5749,11.5698,3.826889,3.826533,2.2550,2.0648,2.8681,0.1644,76.88,29.780,0.644,33.6865,33.6877,5.3071,5.2135,1025.7834,1025.7853,1494.29,1494.27,0.0000e+00
31.000,11.5448,11.5473,3.824086,3.824941,2.2490,2.0603,2.8934,0.1852,88.96,30.773,0.508,33.6861,33.6921,5.3014,5.2082,1025.7931,1025.7974,1494.20,1494.21,0.0000e+00
32.000,11.4835,11.4880,3.818503,3.819698,2.2391,2.0495,3.0565,0.1667,98.34,31.765,0.386,33.6866,33.6942,5.2875,5.1734,1025.8093,1025.8144,1494.00,1494.03,0.0000e+00
33.000,11.4473,11.4521,3.815314,3.816152,2.2334,2.0411,2.9043,0.1635,98.90,32.758,0.527,33.6878,33.6916,5.2735,5.1528,1025.8215,1025.8235,1493.89,1493.92,0.0000e+00
34.000,11.4171,11.4184,3.812636,3.813172,2.2279,2.0363,2.9419,0.1660,98.90,33.750,0.495,33.6885,33.6927,5.2611,5.1502,1025.8321,1025.8350,1493.81,1493.82,0.0000e+00
35.000,11.4056,11.4063,3.811650,3.811946,2.2224,2.0322,2.8400,0.1499,98.90,34.743,0.517,33.6889,33.6912,5.2454,5.1446,1025.8389,1025.8406,1493.78,1493.79,0.0000e+00
36.000,11.3999,11.3999,3.811172,3.811405,2.2174,2.0303,2.8336,0.1521,98.90,35.736,0.592,33.6890,33.6912,5.2353,5.1399,1025.8446,1025.8463,1493.78,1493.78,0.0000e+00
37.000,11.3954,11.3954,3.810864,3.811004,2.2135,2.0274,2.7704,0.1563,98.90,36.728,0.412,33.6896,33.6910,5.2283,5.1336,1025.8504,1025.8515,1493.78,1493.78,0.0000e+00
38.000,11.3945,11.3943,3.810846,3.810932,2.2102,2.0251,2.6904,0.1677,98.90,37.721,0.387,33.6898,33.6908,5.2343,5.1271,1025.8552,1025.8560,1493.80,1493.80,0.0000e+00
