PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
12.000,9.1186,9.1219,3.585413,3.584891,1.7244,1.6957,3.4049,0.1345,-2.21,11.905,0.106,33.5296,33.5211,3.6681,4.1017,1026.0027,1025.9955,1485.03,1485.03,0.0000e+00
13.000,9.1172,9.1207,3.584278,3.585880,1.9033,1.6796,3.2671,0.1609,9.62,12.897,0.471,33.5188,33.5321,4.5902,4.1067,1025.9989,1026.0088,1485.03,1485.06,0.0000e+00
14.000,9.1162,9.1181,3.583748,3.583738,2.2030,2.0253,3.3545,0.1733,96.78,13.889,1.187,33.5137,33.5118,5.4783,5.3848,1025.9997,1025.9979,1485.03,1485.04,0.0000e+00
15.000,9.1085,9.1121,3.583161,3.583475,2.2061,2.0263,3.2227,0.1562,86.58,14.881,0.853,33.5143,33.5142,5.4810,5.3909,1026.0059,1026.0053,1485.02,1485.03,0.0000e+00
16.000,9.0644,9.0836,3.579975,3.582243,2.1943,2.0188,3.2654,0.1781,72.55,15.873,1.040,33.5223,33.5278,5.4233,5.3546,1026.0238,1026.0250,1484.88,1484.96,0.0000e+00
17.000,9.0560,9.0578,3.579370,3.579322,2.1905,2.0172,3.1451,0.1673,99.05,16.864,1.312,33.5235,33.5213,5.4220,5.3556,1026.0305,1026.0285,1484.87,1484.88,0.0000e+00
18.000,9.0573,9.0581,3.579583,3.579720,2.1889,2.0148,3.0682,0.1694,98.90,17.856,1.450,33.5240,33.5247,5.4173,5.3500,1026.0353,1026.0357,1484.89,1484.90,0.0000e+00
19.000,9.0282,9.0448,3.577698,3.578309,2.1660,1.9923,3.0050,0.1884,98.90,18.848,0.780,33.5313,33.5220,5.3484,5.2838,1026.0502,1026.0403,1484.81,1484.86,0.0000e+00
20.000,8.9695,8.9783,3.573603,3.574606,2.1261,1.9604,2.9316,0.1622,84.33,19.840,0.374,33.5435,33.5457,5.1542,5.1521,1026.0736,1026.0739,1484.63,1484.66,0.0000e+00
21.000,8.9151,8.9303,3.570206,3.571687,2.1099,1.9517,3.0780,0.1698,99.20,20.832,0.911,33.5590,33.5601,5.0752,5.0864,1026.0988,1026.0973,1484.46,1484.52,0.0000e+00
22.000,8.8666,8.8902,3.567188,3.568854,2.0983,1.9425,3.0892,0.1758,72.92,21.824,0.969,33.5728,33.5679,5.0171,5.0364,1026.1218,1026.1143,1484.31,1484.40,0.0000e+00
23.000,8.8218,8.8336,3.564507,3.565963,2.0657,1.9187,2.9010,0.1597,83.28,22.816,0.510,33.5868,33.5909,4.8159,4.8904,1026.1443,1026.1456,1484.18,1484.23,0.0000e+00
24.000,8.6939,8.7023,3.556191,3.558509,1.9934,1.8631,2.6904,0.1633,99.43,23.808,0.634,33.6204,33.6368,4.4751,4.5917,1026.1951,1026.2067,1483.76,1483.82,0.0000e+00
25.000,8.4600,8.4590,3.543637,3.545191,1.9477,1.8176,2.5239,0.1588,98.90,24.800,0.612,33.7107,33.7281,4.4388,4.4835,1026.3064,1026.3202,1483.02,1483.04,0.0000e+00
26.000,8.4220,8.4243,3.541678,3.541953,1.9143,1.7784,2.2781,0.1649,98.63,25.792,0.498,33.7258,33.7266,4.4675,4.4543,1026.3287,1026.3290,1482.91,1482.92,0.0000e+00
27.000,8.4264,8.4294,3.542019,3.542352,1.8977,1.7604,2.2702,0.1944,98.91,26.784,0.753,33.7248,33.7254,4.4430,4.4423,1026.3317,1026.3318,1482.94,1482.95,0.0000e+00
