PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,11.2268,11.3182,3.650855,3.659886,2.2658,2.0862,3.7509,0.2081,99.74,3.966,0.429,32.2797,32.2885,5.6059,5.4537,1024.6358,1024.6264,1490.96,1491.29,0.0000e+00
5.000,12.0495,12.0335,3.701917,3.683389,2.5329,2.3095,3.9756,0.2267,69.27,4.958,0.634,32.0649,31.8991,6.3611,6.1469,1024.3208,1024.1959,1493.54,1493.30,0.0000e+00
6.000,12.7016,12.8097,3.739600,3.742926,2.5640,2.3897,5.0018,0.2326,99.06,5.949,1.157,31.8669,31.8072,5.9546,6.0691,1024.0513,1023.9844,1495.57,1495.87,0.0000e+00
7.000,11.8752,11.9682,3.689875,3.710711,2.5422,2.3736,4.7294,0.2281,98.90,6.941,0.829,32.0967,32.2198,6.0265,6.1633,1024.3883,1024.4660,1493.03,1493.49,0.0000e+00
8.000,12.1605,12.3992,3.705348,3.715071,2.4694,2.3365,4.4849,0.1992,48.85,7.932,0.384,31.9992,31.8885,5.4863,5.7410,1024.2654,1024.1348,1493.92,1494.61,0.0000e+00
9.000,11.4438,12.0051,3.661883,3.698821,2.3202,2.1909,4.3622,0.2032,90.43,8.924,0.894,32.1969,32.0700,4.4447,4.7386,1024.5537,1024.3538,1491.68,1493.49,0.0000e+00
10.000,12.2277,11.5174,3.710048,3.684068,2.1687,2.0571,4.1697,0.2088,98.95,9.916,1.229,31.9863,32.3593,3.7562,4.1686,1024.2517,1024.6713,1494.17,1492.15,0.0000e+00
11.000,10.4695,9.8631,3.586876,3.586640,2.0447,1.9454,4.5162,0.2204,98.90,10.907,1.316,32.3140,32.8608,3.3892,3.8464,1024.8177,1025.3521,1488.35,1486.89,0.0000e+00
12.000,8.7537,8.7385,3.479894,3.493772,1.9245,1.8376,3.5832,0.1886,98.90,11.899,1.019,32.7706,32.9294,3.1647,3.6179,1025.4644,1025.5917,1482.73,1482.88,0.0000e+00
13.000,8.4149,8.4172,3.459225,3.464339,1.6911,1.6194,2.1141,0.1075,74.93,12.890,0.516,32.8672,32.9190,2.9058,3.2384,1025.5973,1025.6376,1481.61,1481.68,0.0000e+00
14.000,8.2489,8.2526,3.451416,3.455080,1.5483,1.4860,1.4647,0.0758,89.68,13.882,0.830,32.9395,32.9748,2.7764,3.0136,1025.6834,1025.7105,1481.09,1481.15,0.0000e+00
15.000,8.1867,8.1886,3.448547,3.451577,1.4967,1.4333,1.3229,0.0855,84.59,14.873,0.954,32.9670,32.9973,2.7404,2.9315,1025.7187,1025.7422,1480.91,1480.95,0.0000e+00
16.000,8.0911,8.0933,3.443927,3.447216,1.4592,1.3924,1.2358,0.0875,89.42,15.865,0.983,33.0073,33.0403,2.7160,2.8667,1025.7690,1025.7946,1480.61,1480.66,0.0000e+00
17.000,8.0220,8.0240,3.440681,3.443363,1.4249,1.3581,1.1652,0.0819,72.41,16.856,0.853,33.0375,33.0642,2.6623,2.8120,1025.8074,1025.8281,1480.40,1480.45,0.0000e+00
18.000,7.9572,7.9588,3.437852,3.439808,1.3822,1.3172,1.1042,0.0738,80.06,17.848,0.510,33.0681,33.0875,2.6021,2.7425,1025.8455,1025.8605,1480.21,1480.24,0.0000e+00
19.000,7.8475,7.8496,3.433099,3.435375,1.3474,1.2831,1.0382,0.0720,78.90,18.839,0.857,33.1207,33.1431,2.5815,2.6812,1025.9073,1025.9246,1479.88,1479.91,0.0000e+00
20.000,7.7995,7.8013,3.430894,3.433097,1.3350,1.2692,1.0141,0.0798,68.03,19.831,1.051,33.1422,33.1641,2.5824,2.6648,1025.9357,1025.9526,1479.74,1479.77,0.0000e+00
21.000,7.7596,7.7607,3.428711,3.430387,1.3283,1.2577,0.9872,0.1196,96.89,20.822,0.815,33.1563,33.1733,2.5943,2.6562,1025.9571,1025.9702,1479.62,1479.65,0.0000e+00
22.000,7.7449,7.7455,3.427977,3.429005,1.3128,1.2423,0.9387,0.0945,96.89,21.814,0.444,33.1620,33.1724,2.5916,2.6544,1025.9682,1025.9763,1479.59,1479.60,0.0000e+00
