PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.3527,14.3557,3.839710,3.839882,2.5970,2.3767,1.3802,0.1691,98.90,2.974,0.261,31.4303,31.4295,6.0988,5.9845,1023.3711,1023.3698,1500.48,1500.49,0.0000e+00
4.000,14.3445,14.3451,3.839049,3.838870,2.5915,2.3747,1.3652,0.1848,98.90,3.966,0.348,31.4306,31.4285,6.0795,5.9758,1023.3774,1023.3757,1500.48,1500.48,0.0000e+00
5.000,14.3416,14.3438,3.838865,3.838741,2.5893,2.3719,1.3623,0.1963,98.90,4.957,0.430,31.4310,31.4280,6.0859,5.9713,1023.3828,1023.3801,1500.48,1500.49,0.0000e+00
6.000,14.3659,14.3640,3.840764,3.840148,2.5898,2.3733,1.3271,0.2594,98.90,5.948,0.332,31.4281,31.4241,6.1003,5.9783,1023.3801,1023.3773,1500.58,1500.56,0.0000e+00
7.000,14.2979,14.3273,3.835930,3.838587,2.6116,2.3750,1.3864,0.2455,98.90,6.940,0.518,31.4389,31.4392,6.2615,6.0097,1023.4069,1023.4011,1500.38,1500.48,0.0000e+00
8.000,13.8791,14.0399,3.817778,3.827013,2.6343,2.3881,1.5586,0.2972,98.90,7.931,0.501,31.6147,31.5676,6.3005,6.1103,1023.6328,1023.5637,1499.24,1499.71,0.0000e+00
9.000,13.8065,13.8105,3.815061,3.815874,2.6215,2.3979,1.6662,0.2005,98.90,8.923,0.374,31.6491,31.6532,6.1619,6.1019,1023.6786,1023.6810,1499.05,1499.07,0.0000e+00
10.000,13.6567,13.6595,3.809710,3.811752,2.5783,2.3675,1.7489,0.2300,98.90,9.914,0.439,31.7230,31.7396,5.9910,5.9241,1023.7703,1023.7826,1498.67,1498.69,0.0000e+00
11.000,13.4145,13.4123,3.789260,3.791593,2.5460,2.3349,2.0226,0.2726,98.90,10.905,0.630,31.7337,31.7572,5.9615,5.8659,1023.8315,1023.8502,1497.89,1497.91,0.0000e+00
12.000,13.2779,13.2795,3.778370,3.779781,2.5290,2.3160,2.1094,0.2744,98.90,11.897,0.473,31.7455,31.7573,5.9509,5.8619,1023.8722,1023.8810,1497.47,1497.49,0.0000e+00
13.000,13.2078,13.2063,3.772775,3.773278,2.4831,2.2858,2.0279,0.3110,98.90,12.888,0.452,31.7512,31.7572,5.7247,5.7084,1023.8950,1023.8999,1497.26,1497.26,0.0000e+00
14.000,13.0079,13.0030,3.755696,3.760014,2.4362,2.2476,2.0426,0.3132,98.79,13.880,0.650,31.7577,31.8025,5.5624,5.5598,1023.9436,1023.9792,1496.61,1496.65,0.0000e+00
15.000,12.6132,12.6135,3.720868,3.724472,2.3849,2.2010,1.9108,0.2766,93.93,14.871,0.419,31.7599,31.7939,5.4619,5.4542,1024.0259,1024.0522,1495.30,1495.34,0.0000e+00
16.000,12.3626,12.3625,3.698928,3.701137,2.3110,2.1352,1.6731,0.2476,86.87,15.862,0.429,31.7624,31.7836,5.2201,5.2410,1024.0801,1024.0965,1494.46,1494.49,0.0000e+00
17.000,12.1643,12.1677,3.680973,3.684026,2.2471,2.0822,1.6200,0.2349,80.48,16.854,0.792,31.7582,31.7847,4.9397,5.0283,1024.1186,1024.1385,1493.80,1493.84,0.0000e+00
18.000,12.0436,12.0382,3.670446,3.673152,2.2007,2.0467,1.5448,0.2193,83.55,17.845,1.070,31.7593,31.7899,4.7370,4.8649,1024.1464,1024.1712,1493.40,1493.42,0.0000e+00
19.000,11.9809,11.9813,3.666260,3.667285,2.1456,2.0026,1.3684,0.1832,81.63,18.836,1.050,31.7720,31.7815,4.5556,4.6836,1024.1723,1024.1796,1493.22,1493.23,0.0000e+00
20.000,11.7372,11.7266,3.651891,3.658740,2.0916,1.9521,1.3347,0.1787,75.93,19.828,0.944,31.8410,31.9166,4.4534,4.5389,1024.2751,1024.3357,1492.47,1492.53,0.0000e+00
21.000,11.3080,11.3133,3.618554,3.623335,2.0399,1.8976,1.3020,0.1560,65.01,20.819,0.634,31.8850,31.9272,4.4202,4.4621,1024.3913,1024.4232,1491.05,1491.12,0.0000e+00
22.000,11.2133,11.2148,3.610376,3.611959,1.9824,1.8441,1.2261,0.1208,67.32,21.810,0.590,31.8863,31.9005,4.2785,4.3498,1024.4138,1024.4246,1490.73,1490.75,0.0000e+00
23.000,11.1237,11.1279,3.602179,3.605302,1.9302,1.8012,1.2038,0.0988,62.57,22.802,0.761,31.8830,31.9100,4.0848,4.1908,1024.4316,1024.4519,1490.43,1490.48,0.0000e+00
24.000,10.8515,10.8586,3.582045,3.587396,1.8796,1.7579,1.1837,0.1010,56.40,23.793,0.686,31.9203,31.9672,3.9558,4.0633,1024.5128,1024.5480,1489.53,1489.61,0.0000e+00
25.000,10.6041,10.6014,3.565197,3.566910,1.8067,1.6940,1.1093,0.0801,40.34,24.784,0.357,31.9687,31.9882,3.7717,3.8866,1024.5977,1024.6133,1488.72,1488.74,0.0000e+00
26.000,10.3511,10.3635,3.548369,3.552568,1.7235,1.6220,1.0579,0.0812,102.11,25.775,0.601,32.0224,32.0535,3.5139,3.6327,1024.6872,1024.7093,1487.90,1487.98,0.0000e+00
27.000,10.0666,10.0657,3.528691,3.532500,1.6804,1.5796,1.0454,0.0808,98.90,26.767,0.687,32.0755,32.1147,3.4889,3.5496,1024.7807,1024.8115,1486.96,1487.00,0.0000e+00
28.000,9.9774,9.9788,3.523933,3.524802,1.6567,1.5467,1.0113,0.0921,98.90,27.758,0.421,32.1061,32.1136,3.5805,3.5616,1024.8240,1024.8296,1486.69,1486.70,0.0000e+00
