PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,11.4190,11.4190,3.813801,3.813825,2.6054,2.3740,4.0746,0.1594,98.90,1.985,0.269,33.7121,33.7124,6.4458,6.2856,1025.7059,1025.7061,1493.32,1493.32,0.0000e+00
3.000,11.4191,11.4191,3.813887,3.813889,2.6047,2.3740,3.9595,0.1921,98.90,2.978,0.391,33.7125,33.7125,6.4269,6.2888,1025.7107,1025.7107,1493.33,1493.33,0.0000e+00
4.000,11.4196,11.4198,3.813984,3.813997,2.6013,2.3754,4.0909,0.1960,98.90,3.970,0.600,33.7125,33.7124,6.4169,6.2979,1025.7151,1025.7150,1493.35,1493.35,0.0000e+00
5.000,11.4202,11.4204,3.814105,3.814132,2.5995,2.3762,4.5336,0.1896,98.90,4.963,0.519,33.7127,33.7128,6.4156,6.2979,1025.7196,1025.7197,1493.37,1493.37,0.0000e+00
6.000,11.4193,11.4193,3.814070,3.814078,2.5979,2.3767,4.7412,0.2513,98.90,5.955,0.518,33.7127,33.7129,6.4122,6.2995,1025.7243,1025.7244,1493.38,1493.38,0.0000e+00
7.000,11.4190,11.4186,3.814087,3.814066,2.5964,2.3771,4.9134,0.1971,98.90,6.948,0.658,33.7127,33.7129,6.4162,6.3012,1025.7289,1025.7291,1493.40,1493.40,0.0000e+00
8.000,11.4187,11.4190,3.814109,3.814143,2.5979,2.3772,4.8223,0.2076,98.90,7.940,0.724,33.7128,33.7129,6.4204,6.3016,1025.7336,1025.7335,1493.41,1493.41,0.0000e+00
9.000,11.4188,11.4188,3.814181,3.814201,2.5967,2.3774,4.9288,0.2241,98.90,8.933,0.681,33.7130,33.7132,6.3557,6.2773,1025.7382,1025.7383,1493.43,1493.43,0.0000e+00
10.000,11.4168,11.4170,3.814043,3.814066,2.5766,2.3675,4.9768,0.2268,98.90,9.925,0.648,33.7130,33.7131,6.1022,6.1297,1025.7431,1025.7431,1493.44,1493.44,0.0000e+00
11.000,11.3715,11.3700,3.810062,3.811304,2.5063,2.3203,4.8175,0.2394,98.90,10.918,0.592,33.7147,33.7284,5.7238,5.8289,1025.7572,1025.7680,1493.30,1493.31,0.0000e+00
