PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.1112,13.1111,3.965203,3.965250,2.5762,2.3508,4.1433,0.2128,98.90,1.985,0.244,33.6507,33.6511,6.1193,5.9817,1025.3345,1025.3348,1499.00,1499.00,0.0000e+00
3.000,13.1128,13.1128,3.965396,3.965363,2.5737,2.3468,4.0188,0.2099,98.90,2.978,0.521,33.6506,33.6504,6.1087,5.9600,1025.3386,1025.3384,1499.02,1499.02,0.0000e+00
4.000,13.1149,13.1148,3.965603,3.965651,2.5701,2.3487,3.9784,0.2260,98.90,3.970,0.441,33.6503,33.6508,6.0992,5.9666,1025.3424,1025.3428,1499.04,1499.04,0.0000e+00
5.000,13.1157,13.1156,3.965748,3.965774,2.5715,2.3462,3.9456,0.2046,98.90,4.963,0.398,33.6506,33.6509,6.1148,5.9664,1025.3469,1025.3472,1499.06,1499.06,0.0000e+00
6.000,13.1155,13.1163,3.965796,3.965887,2.5743,2.3470,3.9443,0.2264,98.90,5.956,0.808,33.6508,33.6509,6.1228,5.9755,1025.3516,1025.3515,1499.08,1499.08,0.0000e+00
7.000,13.1158,13.1155,3.965858,3.965897,2.5746,2.3488,4.0226,0.2209,98.90,6.948,0.996,33.6507,33.6513,6.1184,5.9776,1025.3560,1025.3565,1499.09,1499.09,0.0000e+00
8.000,13.1126,13.1120,3.965613,3.965616,2.5746,2.3476,4.0666,0.2321,98.90,7.941,0.824,33.6508,33.6514,6.1214,5.9723,1025.3611,1025.3617,1499.10,1499.10,0.0000e+00
9.000,13.1116,13.1119,3.965545,3.965623,2.5751,2.3461,4.0005,0.2250,98.90,8.933,0.449,33.6506,33.6511,6.1156,5.9677,1025.3657,1025.3660,1499.11,1499.12,0.0000e+00
10.000,13.1097,13.1101,3.965425,3.965465,2.5735,2.3456,3.9061,0.2149,98.90,9.926,0.903,33.6508,33.6508,6.0995,5.9719,1025.3707,1025.3706,1499.13,1499.13,0.0000e+00
11.000,13.1120,13.1115,3.965691,3.965670,2.5713,2.3468,4.0156,0.2287,94.88,10.919,1.068,33.6508,33.6511,6.1014,5.9731,1025.3747,1025.3751,1499.15,1499.15,0.0000e+00
12.000,13.1111,13.1109,3.965633,3.965683,2.5711,2.3457,4.0573,0.2256,52.30,11.911,0.674,33.6507,33.6513,6.1039,5.9689,1025.3793,1025.3798,1499.16,1499.16,0.0000e+00
13.000,13.1102,13.1103,3.965587,3.965664,2.5679,2.3478,3.9405,0.1888,102.14,12.904,0.554,33.6506,33.6513,6.1041,5.9849,1025.3839,1025.3844,1499.18,1499.18,0.0000e+00
14.000,13.1100,13.1097,3.965632,3.965625,2.5692,2.3479,3.8999,0.2590,57.75,13.896,0.864,33.6508,33.6510,6.1127,5.9797,1025.3885,1025.3887,1499.19,1499.19,0.0000e+00
15.000,13.1107,13.1111,3.965746,3.965788,2.5701,2.3475,3.8972,0.2421,97.32,14.889,0.728,33.6508,33.6509,6.1151,5.9782,1025.3929,1025.3929,1499.21,1499.21,0.0000e+00
