PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,11.8849,11.8852,3.854958,3.854992,2.5626,2.3165,3.5544,0.1534,-50.60,1.984,-0.021,33.6915,33.6916,6.2557,6.0356,1025.6036,1025.6037,1494.90,1494.91,0.0000e+00
3.000,11.8790,11.8783,3.854471,3.854459,2.5507,2.3235,3.8236,0.2010,57.26,2.978,0.335,33.6917,33.6922,6.2068,6.0558,1025.6093,1025.6098,1494.90,1494.89,0.0000e+00
4.000,11.8736,11.8734,3.854044,3.854083,2.5517,2.3230,3.7849,0.1906,96.57,3.970,0.451,33.6920,33.6926,6.2098,6.0507,1025.6150,1025.6155,1494.90,1494.89,0.0000e+00
5.000,11.8684,11.8698,3.853644,3.853841,2.5472,2.3230,3.9177,0.2056,98.90,4.963,0.488,33.6924,33.6931,6.2087,6.0532,1025.6208,1025.6211,1494.89,1494.90,0.0000e+00
6.000,11.8667,11.8669,3.853524,3.853621,2.5490,2.3224,3.8583,0.2077,98.90,5.955,0.400,33.6924,33.6931,6.2025,6.0541,1025.6256,1025.6261,1494.90,1494.91,0.0000e+00
7.000,11.8654,11.8658,3.853459,3.853540,2.5459,2.3236,3.7820,0.2117,98.90,6.948,0.373,33.6925,33.6929,6.1944,6.0615,1025.6304,1025.6306,1494.92,1494.92,0.0000e+00
8.000,11.8591,11.8582,3.852958,3.852984,2.5462,2.3243,3.8267,0.2075,98.90,7.940,0.328,33.6928,33.6939,6.1990,6.0604,1025.6364,1025.6374,1494.91,1494.91,0.0000e+00
9.000,11.8411,11.8431,3.851407,3.851938,2.5414,2.3213,3.8953,0.2365,98.90,8.933,0.422,33.6936,33.6970,6.1779,6.0538,1025.6449,1025.6471,1494.87,1494.88,0.0000e+00
10.000,11.8294,11.8296,3.850448,3.850513,2.5415,2.3231,3.8488,0.2249,98.90,9.925,0.441,33.6944,33.6949,6.1877,6.0684,1025.6522,1025.6526,1494.85,1494.85,0.0000e+00
11.000,11.8335,11.8334,3.850829,3.850829,2.5389,2.3232,3.9248,0.2495,98.90,10.918,0.475,33.6941,33.6941,6.1756,6.0622,1025.6556,1025.6557,1494.87,1494.87,0.0000e+00
12.000,11.8381,11.8452,3.851347,3.851786,2.5388,2.3221,3.9684,0.2644,77.44,11.910,0.631,33.6945,33.6923,6.1834,6.0562,1025.6596,1025.6566,1494.91,1494.93,0.0000e+00
