PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
12.000,9.2671,9.3066,3.597883,3.593980,1.9782,1.9498,8.5706,0.4744,41.81,11.904,0.324,33.5195,33.4419,4.6139,5.2722,1025.9710,1025.9040,1485.56,1485.61,0.0000e+00
13.000,9.1848,9.1892,3.588546,3.588330,2.1367,2.0407,8.2861,0.4762,99.57,12.896,0.486,33.4995,33.4931,5.1942,5.4763,1025.9731,1025.9673,1485.25,1485.26,0.0000e+00
14.000,9.0575,9.0616,3.580487,3.580794,2.2929,2.1009,8.1534,0.5020,96.65,13.887,0.418,33.5350,33.5343,5.7315,5.6271,1026.0257,1026.0245,1484.84,1484.86,0.0000e+00
15.000,9.0250,9.0320,3.580103,3.580592,2.2658,2.0818,7.8055,0.4335,47.90,14.879,0.519,33.5612,33.5597,5.6327,5.5678,1026.0559,1026.0536,1484.77,1484.79,0.0000e+00
16.000,8.9652,8.9682,3.577562,3.578277,2.2564,2.0739,8.5439,0.4751,94.30,15.871,0.680,33.5908,33.5954,5.6063,5.5396,1026.0930,1026.0962,1484.60,1484.62,0.0000e+00
17.000,8.9439,8.9470,3.576217,3.576472,2.2438,2.0614,8.6857,0.5017,96.94,16.863,0.368,33.5964,33.5961,5.5838,5.5069,1026.1053,1026.1046,1484.55,1484.56,0.0000e+00
18.000,8.9309,8.9314,3.575803,3.575933,2.2311,2.0503,7.8679,0.4378,95.47,17.855,0.575,33.6039,33.6048,5.5322,5.4809,1026.1178,1026.1185,1484.52,1484.53,0.0000e+00
19.000,8.9062,8.9070,3.574958,3.575154,2.2217,2.0442,8.3592,0.5068,70.90,18.847,0.590,33.6180,33.6193,5.5008,5.4545,1026.1373,1026.1382,1484.47,1484.47,0.0000e+00
20.000,8.8793,8.8827,3.573787,3.574145,2.2044,2.0316,8.5942,0.4619,73.91,19.839,0.338,33.6308,33.6314,5.4484,5.4017,1026.1561,1026.1560,1484.40,1484.41,0.0000e+00
21.000,8.8441,8.8465,3.571735,3.571843,2.1907,2.0144,8.1452,0.4032,82.52,20.831,0.361,33.6422,33.6411,5.4525,5.3604,1026.1751,1026.1739,1484.30,1484.31,0.0000e+00
22.000,8.8185,8.8184,3.570298,3.570396,2.1680,1.9942,8.2897,0.4286,92.07,21.823,0.435,33.6511,33.6522,5.3525,5.3056,1026.1906,1026.1915,1484.23,1484.23,0.0000e+00
23.000,8.7927,8.7963,3.568762,3.568924,2.1591,1.9878,8.1190,0.4348,98.12,22.815,0.425,33.6590,33.6573,5.3310,5.2725,1026.2054,1026.2035,1484.16,1484.17,0.0000e+00
24.000,8.7657,8.7653,3.567412,3.567476,2.1461,1.9749,8.1368,0.4106,98.91,23.807,0.368,33.6700,33.6711,5.2824,5.2243,1026.2228,1026.2237,1484.09,1484.09,0.0000e+00
25.000,8.7419,8.7471,3.565838,3.566258,2.1332,1.9658,8.0296,0.4448,69.87,24.798,0.499,33.6757,33.6751,5.2264,5.1916,1026.2355,1026.2343,1484.03,1484.04,0.0000e+00
26.000,8.7049,8.7088,3.563359,3.563920,2.1187,1.9537,8.0599,0.4724,88.89,25.790,0.557,33.6844,33.6866,5.1549,5.1257,1026.2527,1026.2538,1483.92,1483.93,0.0000e+00
