PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.2140,13.1827,3.796379,3.789527,2.6926,2.4748,3.3424,0.4395,99.32,1.983,-0.020,31.9715,31.9336,6.5412,6.4411,1024.0148,1023.9916,1497.35,1497.21,0.0000e+00
3.000,13.2195,13.2206,3.795918,3.795508,2.7070,2.4743,3.3860,0.4491,98.85,2.975,0.479,31.9622,31.9574,6.5572,6.4343,1024.0109,1024.0070,1497.38,1497.38,0.0000e+00
4.000,13.2211,13.2236,3.796089,3.795828,2.7030,2.4771,3.3420,0.4463,98.40,3.967,0.370,31.9620,31.9574,6.5532,6.4556,1024.0150,1024.0110,1497.40,1497.40,0.0000e+00
5.000,13.2199,13.2243,3.796026,3.796076,2.7063,2.4794,3.3608,0.4320,82.98,4.958,0.413,31.9620,31.9588,6.5622,6.4444,1024.0197,1024.0163,1497.41,1497.43,0.0000e+00
6.000,13.1946,13.2056,3.793976,3.794760,2.6988,2.4725,3.3946,0.4594,98.66,5.950,0.379,31.9637,31.9618,6.5157,6.4046,1024.0305,1024.0268,1497.35,1497.38,0.0000e+00
7.000,12.9508,12.9643,3.773910,3.777946,2.6893,2.4604,3.3886,0.4454,98.90,6.941,0.515,31.9801,32.0068,6.5209,6.3891,1024.0954,1024.1134,1496.57,1496.64,0.0000e+00
8.000,12.7023,12.7241,3.753643,3.758084,2.6813,2.4510,3.4874,0.4426,77.50,7.933,0.675,31.9984,32.0220,6.5146,6.3766,1024.1622,1024.1763,1495.77,1495.87,0.0000e+00
9.000,12.5463,12.5681,3.740586,3.745501,2.6719,2.4382,3.5524,0.4451,98.76,8.925,0.683,32.0065,32.0347,6.4982,6.3633,1024.2028,1024.2205,1495.27,1495.37,0.0000e+00
10.000,12.2539,12.1836,3.716745,3.718317,2.6600,2.4321,3.5669,0.4675,98.90,9.916,0.656,32.0277,32.1031,6.4354,6.3775,1024.2789,1024.3506,1494.31,1494.16,0.0000e+00
11.000,11.8863,11.9046,3.687100,3.691084,2.6247,2.4118,3.6701,0.4782,98.90,10.908,0.636,32.0574,32.0801,6.2314,6.2268,1024.3751,1024.3894,1493.10,1493.19,0.0000e+00
12.000,11.6163,11.5928,3.665449,3.673912,2.5514,2.3457,3.7410,0.4625,80.49,11.899,0.494,32.0798,32.1840,5.9290,5.9226,1024.4459,1024.5310,1492.20,1492.24,0.0000e+00
13.000,10.2643,10.2648,3.561196,3.568142,2.4525,2.2563,3.7447,0.3662,66.55,12.891,0.538,32.2336,32.3030,5.7609,5.7770,1024.8077,1024.8617,1487.63,1487.72,0.0000e+00
14.000,9.9991,9.9947,3.541682,3.547136,2.3896,2.2019,3.9255,0.2996,98.07,13.883,0.756,32.2724,32.3316,5.6717,5.6792,1024.8865,1024.9334,1486.74,1486.79,0.0000e+00
15.000,9.6633,9.6639,3.517207,3.522304,2.3502,2.1650,4.1642,0.3063,96.78,14.874,0.671,32.3242,32.3757,5.6591,5.6384,1024.9865,1025.0266,1485.60,1485.66,0.0000e+00
16.000,9.4749,9.4778,3.503105,3.506185,2.3081,2.1244,4.2318,0.2640,84.12,15.866,0.537,32.3492,32.3782,5.5992,5.5651,1025.0410,1025.0632,1484.96,1485.00,0.0000e+00
