PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
12.000,12.0346,12.0054,3.699306,3.689486,1.8152,1.6281,3.9710,0.2458,110.90,11.899,0.107,32.0470,31.9763,4.1474,3.8358,1024.3452,1024.2957,1493.63,1493.44,0.0000e+00
13.000,11.4580,11.4130,3.662063,3.664928,2.2208,2.0370,3.9892,0.2701,84.59,12.891,0.434,32.1839,32.2513,5.0370,4.9574,1024.5602,1024.6208,1491.79,1491.72,0.0000e+00
14.000,10.4442,10.4527,3.578246,3.589391,2.3363,2.1607,3.1973,0.2168,83.43,13.882,0.479,32.2445,32.3485,5.3948,5.4220,1024.7898,1024.8693,1488.30,1488.46,0.0000e+00
15.000,10.0918,10.0976,3.549503,3.552628,2.2749,2.1040,2.3958,0.1364,99.06,14.874,0.769,32.2684,32.2947,5.4092,5.4209,1024.8726,1024.8921,1487.09,1487.14,0.0000e+00
16.000,10.0699,10.0706,3.548036,3.550128,2.2532,2.0845,2.1884,0.1220,98.90,15.865,0.799,32.2726,32.2931,5.4280,5.4124,1024.8840,1024.8999,1487.03,1487.06,0.0000e+00
17.000,10.0412,10.0431,3.546069,3.547827,2.2413,2.0701,2.2203,0.1100,98.90,16.857,0.981,32.2779,32.2940,5.4419,5.4023,1024.8975,1024.9097,1486.95,1486.97,0.0000e+00
18.000,9.9783,9.9805,3.541036,3.544246,2.2337,2.0632,2.1991,0.1149,98.90,17.848,1.018,32.2828,32.3133,5.4414,5.4036,1024.9162,1024.9397,1486.74,1486.79,0.0000e+00
19.000,9.8796,9.8819,3.533702,3.535834,2.2211,2.0514,2.1489,0.1234,94.49,18.840,0.425,32.2962,32.3158,5.4362,5.4009,1024.9476,1024.9625,1486.42,1486.45,0.0000e+00
20.000,9.8477,9.8510,3.532136,3.533124,2.1975,2.0285,2.0861,0.1042,98.37,19.831,0.391,32.3085,32.3155,5.3639,5.3320,1024.9669,1024.9719,1486.33,1486.35,0.0000e+00
21.000,9.8047,9.8077,3.528839,3.529781,2.1820,2.0160,2.0915,0.1197,98.90,20.823,0.633,32.3131,32.3200,5.2868,5.2630,1024.9821,1024.9870,1486.20,1486.22,0.0000e+00
22.000,9.6262,9.6256,3.514704,3.518203,2.1681,2.0020,2.0367,0.1494,98.90,21.814,0.697,32.3289,32.3652,5.2529,5.2212,1025.0281,1025.0565,1485.58,1485.63,0.0000e+00
23.000,9.4273,9.4268,3.499455,3.501822,2.1550,1.9908,2.0012,0.1100,98.90,22.806,0.817,32.3516,32.3764,5.2420,5.2140,1025.0824,1025.1018,1484.90,1484.93,0.0000e+00
24.000,9.2874,9.2854,3.488309,3.491301,2.1463,1.9821,1.9593,0.1056,98.90,23.797,0.800,32.3631,32.3958,5.2471,5.2142,1025.1182,1025.1441,1484.42,1484.45,0.0000e+00
25.000,9.1390,9.1444,3.477200,3.479035,2.1379,1.9744,1.7819,0.1329,77.62,24.789,0.553,32.3827,32.3967,5.2631,5.2206,1025.1615,1025.1716,1483.91,1483.95,0.0000e+00
26.000,9.1076,9.1113,3.474950,3.475603,2.1295,1.9656,1.6357,0.0736,99.57,25.780,0.355,32.3875,32.3909,5.2432,5.2037,1025.1747,1025.1768,1483.82,1483.83,0.0000e+00
27.000,9.0925,9.0940,3.473999,3.474485,2.1190,1.9567,1.6099,0.0732,98.90,26.772,0.663,32.3910,32.3946,5.2117,5.1687,1025.1844,1025.1870,1483.78,1483.79,0.0000e+00
28.000,8.9715,8.9652,3.464525,3.467294,2.1156,1.9522,1.6293,0.0680,64.16,27.763,0.747,32.4024,32.4369,5.2196,5.1758,1025.2167,1025.2447,1483.36,1483.38,0.0000e+00
29.000,8.7831,8.7831,3.450493,3.452038,2.1090,1.9480,1.5179,0.0560,86.19,28.755,0.551,32.4279,32.4441,5.2188,5.1850,1025.2704,1025.2830,1482.71,1482.73,0.0000e+00
30.000,8.6722,8.6776,3.442265,3.443855,2.1044,1.9403,1.4274,0.0507,97.67,29.746,0.416,32.4432,32.4549,5.2481,5.1690,1025.3039,1025.3122,1482.33,1482.37,0.0000e+00
31.000,8.5013,8.5051,3.429559,3.431412,2.1022,1.9359,1.3696,0.0436,98.89,30.738,0.537,32.4665,32.4824,5.2547,5.1920,1025.3525,1025.3644,1481.74,1481.77,0.0000e+00
32.000,8.4320,8.4352,3.424441,3.425444,2.1015,1.9347,1.3033,0.0483,84.16,31.729,0.485,32.4760,32.4836,5.2737,5.2076,1025.3750,1025.3805,1481.50,1481.53,0.0000e+00
33.000,8.3519,8.3569,3.418374,3.419604,2.0995,1.9358,1.2665,0.0539,100.24,32.721,0.383,32.4855,32.4939,5.2685,5.2254,1025.3990,1025.4048,1481.23,1481.26,0.0000e+00
34.000,8.2920,8.2930,3.413863,3.414738,2.0994,1.9355,1.2268,0.0364,55.99,33.712,0.654,32.4928,32.5011,5.3023,5.2372,1025.4181,1025.4246,1481.03,1481.05,0.0000e+00
35.000,8.2475,8.2495,3.410635,3.411051,2.1014,1.9373,1.2187,0.0449,99.13,34.704,1.000,32.4994,32.5019,5.3125,5.2542,1025.4345,1025.4362,1480.89,1480.90,0.0000e+00
36.000,8.2249,8.2272,3.409004,3.409665,2.1024,1.9385,1.1907,0.0491,98.90,35.695,0.711,32.5026,32.5074,5.3082,5.2570,1025.4449,1025.4484,1480.82,1480.84,0.0000e+00
37.000,8.1742,8.1770,3.405335,3.406087,2.1029,1.9360,1.1752,0.0421,98.90,36.686,0.533,32.5102,32.5156,5.3237,5.2440,1025.4630,1025.4667,1480.66,1480.67,0.0000e+00
38.000,8.1193,8.1205,3.401492,3.402189,2.1041,1.9359,1.1313,0.0627,98.90,37.678,0.818,32.5199,32.5262,5.3437,5.2624,1025.4832,1025.4880,1480.48,1480.49,0.0000e+00
39.000,8.0449,8.0501,3.396361,3.397838,2.1072,1.9380,1.1370,0.0574,84.93,38.669,0.580,32.5340,32.5449,5.3543,5.2806,1025.5097,1025.5175,1480.23,1480.26,0.0000e+00
40.000,7.9109,7.9162,3.386947,3.388812,2.1010,1.9385,1.0376,0.0481,89.85,39.661,0.504,32.5580,32.5729,5.2530,5.2539,1025.5526,1025.5635,1479.77,1479.80,0.0000e+00
41.000,7.8306,7.8319,3.383010,3.383361,2.0835,1.9289,0.9933,0.0357,69.81,40.652,0.803,32.5904,32.5929,5.1632,5.1859,1025.5941,1025.5959,1479.52,1479.52,0.0000e+00
42.000,7.8099,7.8122,3.382912,3.383130,2.0701,1.9178,0.9679,0.0326,97.65,41.644,0.700,32.6082,32.6083,5.1490,5.1448,1025.6157,1025.6155,1479.47,1479.49,0.0000e+00
43.000,7.8064,7.8080,3.382892,3.382943,2.0554,1.8997,0.9832,0.0355,98.90,42.635,0.447,32.6108,32.6098,5.1247,5.1023,1025.6228,1025.6218,1479.48,1479.49,0.0000e+00
44.000,7.7947,7.7973,3.382320,3.382495,2.0413,1.8885,0.9792,0.0406,98.90,43.626,0.866,32.6152,32.6146,5.0130,5.0382,1025.6325,1025.6317,1479.46,1479.47,0.0000e+00
45.000,7.7645,7.7665,3.381130,3.381327,2.0229,1.8771,0.9845,0.0423,98.90,44.618,0.809,32.6302,32.6305,4.9332,4.9728,1025.6532,1025.6531,1479.38,1479.39,0.0000e+00
46.000,7.6729,7.6771,3.378509,3.378904,1.9881,1.8456,0.9602,0.0378,92.06,45.609,0.463,32.6875,32.6878,4.8455,4.8655,1025.7159,1025.7155,1479.12,1479.13,0.0000e+00
47.000,7.6429,7.6452,3.378297,3.378124,1.9648,1.8241,0.9548,0.0388,99.13,46.601,0.801,32.7130,32.7090,4.7985,4.8070,1025.7447,1025.7413,1479.05,1479.05,0.0000e+00
48.000,7.6462,7.6486,3.379153,3.379032,1.9552,1.8147,0.9631,0.0307,98.90,47.592,0.749,32.7186,32.7150,4.7876,4.7890,1025.7532,1025.7501,1479.09,1479.09,0.0000e+00
49.000,7.6467,7.6494,3.379678,3.379593,1.9445,1.8045,0.9634,0.0417,98.90,48.583,0.352,32.7233,32.7199,4.7834,4.7750,1025.7614,1025.7583,1479.11,1479.11,0.0000e+00
50.000,7.6402,7.6428,3.379689,3.379652,1.9313,1.7903,0.9354,0.0340,98.90,49.575,0.459,32.7291,32.7262,4.7661,4.7383,1025.7715,1025.7689,1479.11,1479.12,0.0000e+00
51.000,7.6102,7.6118,3.379267,3.379294,1.9295,1.7850,0.9288,0.0469,98.90,50.566,0.874,32.7523,32.7511,4.7788,4.7337,1025.7986,1025.7974,1479.04,1479.04,0.0000e+00
52.000,7.5717,7.5731,3.378836,3.378930,1.9277,1.7839,0.9517,0.0551,98.90,51.557,1.064,32.7835,32.7832,4.7866,4.7465,1025.8332,1025.8327,1478.95,1478.95,0.0000e+00
53.000,7.5632,7.5659,3.378554,3.378605,1.9289,1.7831,0.9417,0.0377,98.45,52.549,0.932,32.7880,32.7860,4.7980,4.7517,1025.8424,1025.8405,1478.93,1478.95,0.0000e+00
54.000,7.5503,7.5526,3.378099,3.378079,1.9303,1.7834,0.9431,0.0369,98.93,53.540,0.530,32.7948,32.7924,4.7931,4.7530,1025.8542,1025.8520,1478.91,1478.92,0.0000e+00
55.000,7.5479,7.5497,3.378089,3.377959,1.9259,1.7815,0.9362,0.0351,98.90,54.532,1.022,32.7965,32.7934,4.7545,4.7355,1025.8604,1025.8578,1478.92,1478.92,0.0000e+00
56.000,7.5362,7.5384,3.377973,3.377921,1.9232,1.7797,0.9752,0.0547,98.90,55.523,1.085,32.8058,32.8032,4.7377,4.7253,1025.8740,1025.8716,1478.90,1478.91,0.0000e+00
57.000,7.5245,7.5274,3.378520,3.378234,1.9161,1.7744,0.9308,0.0451,98.90,56.514,0.581,32.8223,32.8164,4.7064,4.6922,1025.8933,1025.8882,1478.89,1478.90,0.0000e+00
58.000,7.5038,7.5064,3.379906,3.379644,1.8982,1.7568,0.9050,0.0249,98.89,57.506,0.533,32.8564,32.8511,4.6609,4.6143,1025.9275,1025.9229,1478.88,1478.88,0.0000e+00
59.000,7.4695,7.4717,3.380703,3.380532,1.8981,1.7530,0.9143,0.0523,98.90,58.497,0.842,32.8970,32.8930,4.6886,4.6363,1025.9688,1025.9654,1478.81,1478.81,0.0000e+00
60.000,7.4472,7.4491,3.381800,3.381366,1.8960,1.7523,0.9369,0.0971,98.90,59.488,0.864,32.9295,32.9230,4.6899,4.6490,1026.0021,1025.9967,1478.78,1478.78,0.0000e+00
61.000,7.4242,7.4270,3.383170,3.383108,1.8975,1.7533,0.9103,0.0243,88.42,60.480,0.680,32.9657,32.9623,4.7010,4.6623,1026.0384,1026.0353,1478.75,1478.76,0.0000e+00
62.000,7.4178,7.4205,3.383762,3.383365,1.8987,1.7546,0.9022,0.0418,81.22,61.471,1.184,32.9777,32.9709,4.7174,4.6711,1026.0533,1026.0475,1478.76,1478.76,0.0000e+00
63.000,7.4177,7.4204,3.384725,3.384356,1.8998,1.7538,0.9072,0.0448,87.32,62.462,1.316,32.9878,32.9812,4.7161,4.6680,1026.0658,1026.0603,1478.79,1478.79,0.0000e+00
64.000,7.4086,7.4099,3.387217,3.386338,1.9001,1.7550,0.9063,0.0453,52.58,63.454,1.164,33.0229,33.0122,4.7116,4.6731,1026.0993,1026.0907,1478.82,1478.81,0.0000e+00
65.000,7.3991,7.4014,3.389476,3.388952,1.8938,1.7529,0.8954,0.0352,96.50,64.445,0.544,33.0559,33.0481,4.6355,4.6356,1026.1311,1026.1247,1478.83,1478.83,0.0000e+00
66.000,7.3951,7.3978,3.393244,3.392403,1.8764,1.7431,0.8927,0.0311,98.90,65.436,0.724,33.1001,33.0884,4.4852,4.5356,1026.1710,1026.1614,1478.89,1478.89,0.0000e+00
67.000,7.3956,7.3983,3.395538,3.394905,1.8618,1.7310,0.9001,0.0406,98.90,66.427,0.855,33.1240,33.1146,4.3977,4.4544,1026.1943,1026.1865,1478.94,1478.94,0.0000e+00
68.000,7.4006,7.4033,3.400566,3.399539,1.8384,1.7144,0.9155,0.0329,51.64,67.419,0.757,33.1732,33.1595,4.3153,4.3754,1026.2368,1026.2257,1479.04,1479.03,0.0000e+00
69.000,7.4022,7.4050,3.404683,3.404264,1.8176,1.6928,0.8814,0.0424,103.19,68.410,0.423,33.2157,33.2085,4.2889,4.3113,1026.2747,1026.2686,1479.11,1479.11,0.0000e+00
70.000,7.4017,7.4043,3.407328,3.406829,1.7833,1.6611,0.8707,0.0272,83.39,69.401,0.525,33.2444,33.2365,4.1919,4.2230,1026.3019,1026.2953,1479.16,1479.16,0.0000e+00
71.000,7.3999,7.4026,3.409756,3.409397,1.7723,1.6507,0.8756,0.0417,88.13,70.393,0.768,33.2720,33.2655,4.1701,4.1945,1026.3283,1026.3229,1479.21,1479.21,0.0000e+00
72.000,7.3997,7.4023,3.410315,3.410124,1.7621,1.6414,0.8845,0.0295,74.44,71.384,0.661,33.2777,33.2731,4.1373,4.1655,1026.3375,1026.3335,1479.23,1479.23,0.0000e+00
73.000,7.3984,7.4011,3.411909,3.411545,1.7442,1.6258,0.8917,0.0390,98.48,72.375,0.369,33.2958,33.2893,4.0729,4.1005,1026.3564,1026.3509,1479.26,1479.26,0.0000e+00
74.000,7.3957,7.3982,3.414460,3.414195,1.7246,1.6051,0.8697,0.0286,98.90,73.366,0.490,33.3255,33.3203,4.0193,4.0216,1026.3848,1026.3803,1479.31,1479.31,0.0000e+00
75.000,7.3939,7.3966,3.415573,3.415361,1.7118,1.5919,0.8529,0.0321,98.90,74.358,0.423,33.3389,33.3340,3.9897,3.9919,1026.4001,1026.3959,1479.33,1479.34,0.0000e+00
76.000,7.3944,7.3971,3.416922,3.416551,1.6975,1.5781,0.8572,0.0324,91.42,75.349,0.505,33.3525,33.3459,3.9436,3.9541,1026.4153,1026.4097,1479.37,1479.37,0.0000e+00
