PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.4877,10.4798,3.711920,3.710418,2.1645,1.9861,1.7919,0.0639,87.58,2.977,0.286,33.5520,33.5442,5.1779,5.0904,1025.7516,1025.7469,1489.86,1489.83,0.0000e+00
4.000,10.2252,10.2256,3.688123,3.688709,2.1349,1.9603,1.9626,0.0709,62.47,3.969,0.484,33.5539,33.5594,5.0917,5.0279,1025.8028,1025.8070,1488.94,1488.95,0.0000e+00
5.000,10.2128,10.2210,3.687043,3.687929,2.1287,1.9555,1.9488,0.0742,97.29,4.962,0.522,33.5540,33.5554,5.0948,5.0156,1025.8095,1025.8092,1488.92,1488.95,0.0000e+00
6.000,10.1705,10.1715,3.683358,3.683684,2.1271,1.9574,1.9636,0.0815,98.90,5.954,0.890,33.5553,33.5577,5.0999,5.0360,1025.8223,1025.8240,1488.78,1488.79,0.0000e+00
7.000,10.1359,10.1811,3.679993,3.684194,2.1282,1.9583,1.9867,0.0827,98.90,6.946,0.903,33.5529,33.5536,5.1075,5.0314,1025.8308,1025.8237,1488.67,1488.84,0.0000e+00
8.000,10.2270,10.2700,3.688918,3.690779,2.1280,1.9570,2.0157,0.0776,45.73,7.939,0.760,33.5584,33.5375,5.0887,5.0022,1025.8241,1025.8004,1489.02,1489.15,0.0000e+00
9.000,10.2729,10.2636,3.692549,3.692627,2.1259,1.9531,1.9145,0.0866,53.89,8.931,0.742,33.5523,33.5617,5.0751,4.9809,1025.8161,1025.8250,1489.20,1489.17,0.0000e+00
10.000,10.1546,10.1383,3.681871,3.681967,2.1256,1.9492,1.9069,0.0940,90.70,9.923,0.656,33.5533,33.5693,5.0988,4.9878,1025.8415,1025.8568,1488.79,1488.75,0.0000e+00
11.000,10.1487,10.0885,3.681729,3.677882,2.1188,1.9450,1.9557,0.0782,67.45,10.916,0.403,33.5568,33.5737,5.0172,4.9627,1025.8498,1025.8731,1488.79,1488.59,0.0000e+00
12.000,10.1473,10.1715,3.681806,3.681732,2.0867,1.9273,1.9485,0.0810,92.45,11.908,0.785,33.5584,33.5353,4.7506,4.7841,1025.8558,1025.8337,1488.80,1488.86,0.0000e+00
13.000,10.0392,10.0737,3.670954,3.681687,2.0595,1.9056,1.9971,0.0795,49.72,12.900,1.079,33.5479,33.6254,4.6634,4.6869,1025.8704,1025.9250,1488.42,1488.64,0.0000e+00
