PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
13.000,12.4628,12.4347,3.714336,3.784334,2.2237,1.4219,1.4641,0.0647,98.89,12.894,0.236,31.8256,32.5172,5.2239,3.0167,1024.0970,1024.6382,1494.84,1495.56,0.0000e+00
14.000,12.5127,12.5200,3.715630,3.719917,2.5965,2.3710,1.3855,0.0671,98.90,13.886,0.385,31.7956,31.8303,6.3959,6.2526,1024.0676,1024.0931,1494.98,1495.04,0.0000e+00
15.000,12.5893,12.5871,3.720089,3.728376,2.5858,2.3443,1.3798,0.0558,98.90,14.878,0.718,31.7727,31.8535,6.3930,6.1447,1024.0404,1024.1034,1495.23,1495.32,0.0000e+00
16.000,11.7974,11.7899,3.663241,3.673616,2.5994,2.3562,1.4343,0.0586,98.90,15.869,0.690,31.9009,32.0078,6.5242,6.3136,1024.2923,1024.3766,1492.68,1492.79,0.0000e+00
17.000,11.3460,11.3514,3.630827,3.635311,2.6101,2.3706,1.5749,0.0788,98.90,16.861,0.545,31.9740,32.0133,6.5867,6.4172,1024.4357,1024.4653,1491.22,1491.29,0.0000e+00
18.000,11.0739,11.0756,3.610956,3.615971,2.6152,2.3791,1.6927,0.0810,98.90,17.853,0.695,32.0147,32.0627,6.6344,6.4789,1024.5201,1024.5572,1490.33,1490.39,0.0000e+00
19.000,10.8907,10.8927,3.598460,3.601512,2.6198,2.3886,1.7166,0.0763,98.90,18.845,0.503,32.0507,32.0792,6.6616,6.5315,1024.5848,1024.6066,1489.74,1489.78,0.0000e+00
20.000,10.7125,10.7189,3.587529,3.589579,2.6010,2.3847,1.7496,0.0669,98.90,19.837,0.356,32.0980,32.1128,6.5226,6.4384,1024.6571,1024.6675,1489.18,1489.22,0.0000e+00
21.000,10.3575,10.3626,3.565372,3.571611,2.5655,2.3499,1.7598,0.0671,98.90,20.828,0.503,32.1895,32.2477,6.4250,6.3090,1024.7933,1024.8379,1488.04,1488.13,0.0000e+00
22.000,9.6125,9.6262,3.512394,3.518373,2.5351,2.3214,1.6055,0.0778,98.68,21.820,0.428,32.3177,32.3664,6.3675,6.3028,1025.0216,1025.0574,1485.52,1485.63,0.0000e+00
23.000,9.4578,9.4554,3.500146,3.502314,2.4931,2.2889,1.6118,0.0879,98.90,22.812,0.804,32.3312,32.3557,6.1718,6.1470,1025.0616,1025.0811,1484.99,1485.01,0.0000e+00
24.000,9.2359,9.2236,3.480565,3.488280,2.4629,2.2618,1.5924,0.1001,98.90,23.804,1.007,32.3300,32.4207,6.1137,6.0799,1025.1004,1025.1733,1484.19,1484.25,0.0000e+00
25.000,8.9145,8.9093,3.455528,3.461134,2.4398,2.2418,1.5013,0.0862,98.90,24.795,0.956,32.3623,32.4253,6.1256,6.0840,1025.1805,1025.2306,1483.05,1483.11,0.0000e+00
