PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
1.000,15.9865,15.9893,4.020689,4.020636,2.5445,2.3278,1.0017,0.0433,98.90,0.992,-0.107,31.7343,31.7317,5.7260,5.6117,1023.2446,1023.2419,1506.00,1506.00,0.0000e+00
2.000,15.9882,15.9912,4.020871,4.020782,2.5396,2.3294,0.9705,0.0603,98.90,1.983,0.441,31.7342,31.7310,5.7113,5.6250,1023.2486,1023.2455,1506.02,1506.03,0.0000e+00
3.000,15.9883,15.9913,4.020946,4.020863,2.5448,2.3297,0.9639,0.0469,98.90,2.975,0.330,31.7345,31.7313,5.7357,5.6281,1023.2532,1023.2501,1506.04,1506.04,0.0000e+00
4.000,15.9885,15.9917,4.021020,4.020946,2.5444,2.3336,0.9641,0.0492,98.90,3.967,0.429,31.7345,31.7313,5.7324,5.6424,1023.2576,1023.2545,1506.05,1506.06,0.0000e+00
5.000,15.9899,15.9928,4.021189,4.021106,2.5435,2.3333,0.9872,0.0542,98.90,4.958,0.567,31.7346,31.7315,5.7188,5.6338,1023.2618,1023.2588,1506.08,1506.08,0.0000e+00
6.000,15.9886,15.9918,4.021102,4.021048,2.5368,2.3322,0.9880,0.0533,98.90,5.950,0.353,31.7345,31.7314,5.7055,5.6305,1023.2664,1023.2634,1506.09,1506.09,0.0000e+00
7.000,15.9889,15.9920,4.021163,4.021085,2.5394,2.3298,0.9972,0.0636,98.90,6.942,0.401,31.7344,31.7312,5.7327,5.6266,1023.2708,1023.2677,1506.11,1506.11,0.0000e+00
8.000,15.9869,15.9903,4.021048,4.021109,2.5401,2.3339,0.9977,0.0480,98.90,7.933,0.375,31.7347,31.7325,5.7175,5.6483,1023.2759,1023.2734,1506.11,1506.12,0.0000e+00
9.000,15.9821,15.9851,4.020725,4.020618,2.5375,2.3348,0.9951,0.0570,88.00,8.925,0.639,31.7353,31.7319,5.7122,5.6435,1023.2819,1023.2786,1506.12,1506.12,0.0000e+00
10.000,15.9799,15.9831,4.020593,4.020561,2.5364,2.3344,1.0117,0.0566,97.64,9.917,0.601,31.7355,31.7327,5.7187,5.6401,1023.2870,1023.2841,1506.13,1506.13,0.0000e+00
11.000,15.9782,15.9810,4.020482,4.020421,2.5389,2.3322,0.9972,0.0604,98.89,10.908,0.542,31.7355,31.7328,5.7294,5.6328,1023.2918,1023.2891,1506.14,1506.14,0.0000e+00
12.000,15.9791,15.9821,4.020597,4.020520,2.5395,2.3315,0.9869,0.0543,98.90,11.900,0.551,31.7354,31.7324,5.7220,5.6407,1023.2960,1023.2930,1506.16,1506.16,0.0000e+00
13.000,15.9558,15.9536,4.018753,4.018629,2.5365,2.3340,0.9960,0.0578,89.25,12.892,0.645,31.7375,31.7382,5.7135,5.6479,1023.3072,1023.3082,1506.10,1506.10,0.0000e+00
14.000,15.9384,15.9373,4.017250,4.017118,2.5358,2.3313,0.9811,0.0639,98.85,13.883,0.668,31.7379,31.7375,5.7296,5.6350,1023.3158,1023.3158,1506.07,1506.06,0.0000e+00
15.000,15.8620,15.8637,4.010803,4.011849,2.5401,2.3300,0.9945,0.0613,98.90,14.875,0.569,31.7418,31.7497,5.7563,5.6453,1023.3403,1023.3459,1505.85,1505.86,0.0000e+00
16.000,15.6763,15.6854,3.994873,3.998122,2.5421,2.3294,0.9633,0.0695,98.90,15.867,0.653,31.7497,31.7712,5.7992,5.6830,1023.3919,1023.4063,1505.30,1505.35,0.0000e+00
17.000,15.5819,15.5712,3.986769,3.988526,2.5507,2.3367,1.0110,0.0630,98.90,16.858,1.004,31.7535,31.7777,5.8508,5.7377,1023.4200,1023.4410,1505.02,1505.01,0.0000e+00
18.000,15.4046,15.4005,3.971564,3.975145,2.5579,2.3425,1.0543,0.0692,98.90,17.850,1.178,31.7608,31.7961,5.8829,5.7756,1023.4689,1023.4969,1504.49,1504.51,0.0000e+00
19.000,15.2826,15.2842,3.961295,3.963468,2.5594,2.3466,1.0631,0.0723,98.90,18.842,0.699,31.7675,31.7856,5.8812,5.7932,1023.5049,1023.5185,1504.13,1504.15,0.0000e+00
20.000,14.9839,14.9901,3.938030,3.940230,2.5682,2.3591,1.0908,0.0748,96.80,19.833,0.396,31.8010,31.8156,5.8833,5.8120,1023.5995,1023.6095,1503.23,1503.27,0.0000e+00
21.000,14.8549,14.8570,3.927225,3.928569,2.5427,2.3298,1.0918,0.0636,98.97,20.825,0.611,31.8083,31.8187,5.9244,5.7077,1023.6372,1023.6448,1502.84,1502.86,0.0000e+00
22.000,14.1394,14.1383,3.865433,3.886627,2.5852,2.3309,1.0940,0.0660,98.90,21.816,0.602,31.8321,32.0296,6.2006,5.8876,1023.8075,1023.9604,1500.55,1500.78,0.0000e+00
23.000,12.1143,12.1196,3.705108,3.718726,2.5864,2.3404,1.4388,0.0696,98.90,22.808,0.512,32.0304,32.1563,6.2960,6.1309,1024.3658,1024.4624,1494.05,1494.22,0.0000e+00
24.000,11.4974,11.4831,3.656910,3.669657,2.5615,2.3247,1.7922,0.0755,98.90,23.800,0.705,32.0947,32.2319,6.2582,6.1152,1024.5334,1024.6426,1492.01,1492.12,0.0000e+00
25.000,10.7765,10.7702,3.600864,3.609813,2.5472,2.3138,2.0533,0.0823,98.90,24.791,0.776,32.1722,32.2666,6.3301,6.1953,1024.7263,1024.8008,1489.58,1489.67,0.0000e+00
26.000,10.3413,10.3515,3.568828,3.577953,2.5317,2.3074,2.1584,0.0765,98.90,25.783,0.517,32.2363,32.3189,6.3242,6.2341,1024.8552,1024.9179,1488.12,1488.26,0.0000e+00
27.000,9.8282,9.8328,3.529450,3.534743,2.4959,2.2879,2.2654,0.0758,98.90,26.774,0.470,32.2956,32.3453,6.2060,6.1760,1024.9919,1025.0300,1486.36,1486.44,0.0000e+00
28.000,9.5301,9.5361,3.505256,3.512325,2.4566,2.2582,2.3179,0.0755,98.90,27.766,0.563,32.3162,32.3832,6.0738,6.0606,1025.0609,1025.1123,1485.31,1485.42,0.0000e+00
29.000,9.1489,9.1488,3.474279,3.480061,2.4088,2.2191,2.3112,0.0855,98.90,28.757,0.531,32.3417,32.4016,5.9501,5.9471,1025.1461,1025.1930,1483.96,1484.03,0.0000e+00
30.000,8.8986,8.8967,3.453610,3.456773,2.3673,2.1813,2.1840,0.0725,98.90,29.749,0.548,32.3546,32.3892,5.9109,5.8793,1025.1998,1025.2271,1483.07,1483.10,0.0000e+00
31.000,8.8436,8.8453,3.449311,3.451071,2.3374,2.1524,2.0027,0.0660,98.90,30.741,0.401,32.3595,32.3763,5.8997,5.8471,1025.2167,1025.2295,1482.88,1482.91,0.0000e+00
32.000,8.8099,8.8116,3.447019,3.448628,2.3185,2.1322,1.9221,0.0497,98.90,31.732,0.454,32.3659,32.3812,5.9334,5.8431,1025.2315,1025.2431,1482.78,1482.81,0.0000e+00
33.000,8.7441,8.7469,3.442509,3.444290,2.3215,2.1307,1.8842,0.0677,98.90,32.724,0.557,32.3785,32.3946,6.0046,5.8993,1025.2559,1025.2681,1482.57,1482.60,0.0000e+00
34.000,8.6247,8.6292,3.434115,3.436322,2.3248,2.1360,1.8535,0.0594,98.90,33.715,0.572,32.3996,32.4186,6.0197,5.9412,1025.2952,1025.3094,1482.17,1482.21,0.0000e+00
35.000,8.5284,8.5301,3.427336,3.429376,2.3258,2.1374,1.8363,0.0673,72.36,34.707,0.637,32.4165,32.4363,6.0177,5.9402,1025.3275,1025.3428,1481.84,1481.87,0.0000e+00
36.000,8.4630,8.4658,3.422780,3.423998,2.3231,2.1358,1.7489,0.0676,81.89,35.698,0.403,32.4282,32.4384,6.0176,5.9301,1025.3512,1025.3587,1481.63,1481.65,0.0000e+00
37.000,8.3379,8.3358,3.413734,3.415742,2.3265,2.1334,1.7135,0.0534,100.05,36.690,0.573,32.4476,32.4708,6.0587,5.9642,1025.3896,1025.4081,1481.20,1481.22,0.0000e+00
