PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,Sbeox1V,FlECO-AFL,TurbWETntu0,AltM,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Sbeox1ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,13.5832,13.6199,3.804309,3.804300,2.9832,2.7027,4.4903,0.3660,-27.41,1.983,0.304,31.7369,31.7063,7.3517,7.1272,1023.7600,1023.7290,1498.31,1498.39,0.0000e+00
3.000,13.5500,13.5380,3.805828,3.806161,2.9842,2.7114,4.8914,0.3297,48.14,2.975,0.400,31.7783,31.7915,7.3531,7.1667,1023.8031,1023.8157,1498.26,1498.24,0.0000e+00
4.000,13.5482,13.5169,3.806099,3.806505,2.9545,2.6944,5.0749,0.3540,82.69,3.966,0.508,31.7819,31.8118,7.1953,7.0371,1023.8108,1023.8401,1498.28,1498.21,0.0000e+00
5.000,13.5353,13.4709,3.805611,3.805648,2.9324,2.6671,4.4950,0.3524,98.99,4.958,1.016,31.7878,31.8422,7.1555,6.9561,1023.8223,1023.8772,1498.26,1498.11,0.0000e+00
6.000,13.0719,12.9764,3.786636,3.792288,2.9084,2.6438,4.9948,0.4378,98.89,5.949,0.768,31.9985,32.1330,7.0719,6.9280,1024.0813,1024.2040,1496.98,1496.81,0.0000e+00
7.000,12.4556,12.2568,3.743236,3.760952,2.7044,2.4974,6.7543,0.5696,60.21,6.941,0.746,32.1113,32.4514,6.2193,6.2339,1024.2919,1024.5930,1495.04,1494.77,0.0000e+00
8.000,11.9068,11.8159,3.725011,3.727401,2.6501,2.4391,8.2981,0.4756,80.51,7.932,0.713,32.4079,32.5102,6.2203,6.1805,1024.6298,1024.7261,1493.54,1493.35,0.0000e+00
9.000,11.7148,11.6533,3.710654,3.712824,2.5807,2.3682,8.7293,0.4427,70.96,8.924,0.360,32.4354,32.5103,6.1330,6.0728,1024.6912,1024.7606,1492.93,1492.80,0.0000e+00
10.000,11.5765,11.4967,3.698649,3.700006,2.5054,2.2993,6.8950,0.3736,98.52,9.915,0.596,32.4391,32.5223,5.9520,5.9077,1024.7238,1024.8029,1492.47,1492.29,0.0000e+00
11.000,11.4398,11.3774,3.690600,3.691973,2.4751,2.2714,6.9336,0.4235,98.27,10.907,0.814,32.4798,32.5482,5.8963,5.8376,1024.7847,1024.8491,1492.06,1491.92,0.0000e+00
12.000,11.2821,11.2794,3.681046,3.682384,2.4487,2.2452,6.6026,0.3652,97.55,11.898,0.500,32.5245,32.5401,5.8853,5.8048,1024.8524,1024.8650,1491.58,1491.58,0.0000e+00
13.000,11.2731,11.2700,3.680504,3.681695,2.4102,2.2100,5.4732,0.2727,84.33,12.890,0.464,32.5267,32.5412,5.7709,5.7156,1024.8603,1024.8721,1491.56,1491.57,0.0000e+00
14.000,11.2383,11.2280,3.677880,3.679030,2.3763,2.1872,5.1154,0.3051,96.07,13.881,0.701,32.5312,32.5516,5.5772,5.5854,1024.8745,1024.8922,1491.46,1491.45,0.0000e+00
15.000,11.1814,11.1430,3.672016,3.674580,2.3386,2.1590,5.1073,0.3011,78.67,14.873,0.792,32.5233,32.5825,5.4688,5.4822,1024.8831,1024.9359,1491.27,1491.21,0.0000e+00
16.000,10.9698,10.9444,3.654582,3.658035,2.2859,2.1158,4.7070,0.2884,85.36,15.864,0.572,32.5380,32.5948,5.2269,5.3033,1024.9365,1024.9852,1490.56,1490.54,0.0000e+00
17.000,10.7144,10.6330,3.629087,3.643163,2.0898,1.9786,4.2742,0.1980,62.49,16.856,1.083,32.5113,32.7243,4.1523,4.5025,1024.9649,1025.1448,1489.64,1489.61,0.0000e+00
18.000,10.2418,10.1225,3.592076,3.602041,2.0303,1.9279,4.0337,0.2077,99.88,17.847,1.416,32.5624,32.7704,4.0587,4.3763,1025.0902,1025.2725,1488.03,1487.85,0.0000e+00
19.000,10.0194,9.9506,3.577929,3.582906,1.9814,1.8800,2.9648,0.1732,78.69,18.839,1.563,32.6192,32.7319,4.0219,4.2768,1025.1764,1025.2758,1487.32,1487.21,0.0000e+00
20.000,9.8577,9.8232,3.567389,3.574067,1.9386,1.8427,2.5934,0.1594,72.07,19.830,1.650,32.6579,32.7572,4.0144,4.2323,1025.2379,1025.3212,1486.79,1486.79,0.0000e+00
21.000,9.7134,9.6389,3.554023,3.562926,1.9123,1.8149,2.2107,0.1383,98.21,20.822,1.329,32.6521,32.8111,4.0415,4.2272,1025.2617,1025.3980,1486.28,1486.20,0.0000e+00
22.000,9.6680,9.7036,3.553274,3.566149,1.8194,1.7284,2.4494,0.1124,85.11,21.813,0.654,32.6852,32.7846,3.8004,3.9917,1025.2995,1025.3712,1486.17,1486.42,0.0000e+00
23.000,9.3856,9.3232,3.533503,3.541295,1.7647,1.6747,2.4561,0.1274,56.94,22.804,1.082,32.7396,32.8772,3.6335,3.8047,1025.3923,1025.5098,1485.22,1485.16,0.0000e+00
24.000,9.2510,9.2284,3.526978,3.529648,1.7283,1.6419,2.2944,0.1262,89.94,23.796,1.220,32.7953,32.8437,3.5561,3.7090,1025.4619,1025.5033,1484.81,1484.79,0.0000e+00
25.000,9.1925,9.1561,3.522558,3.525743,1.7024,1.6118,2.1013,0.1172,67.87,24.787,1.051,32.8030,32.8694,3.5328,3.6471,1025.4817,1025.5394,1484.62,1484.57,0.0000e+00
26.000,9.0512,8.9856,3.511492,3.514173,1.6675,1.5736,1.9059,0.0967,90.70,25.779,0.442,32.8179,32.9064,3.5462,3.6100,1025.5203,1025.5998,1484.14,1484.00,0.0000e+00
27.000,8.9220,8.9112,3.506487,3.507553,1.6082,1.5012,1.7144,0.0915,85.00,26.770,0.554,32.8849,32.9059,3.4883,3.4937,1025.5974,1025.6156,1483.76,1483.74,0.0000e+00
28.000,8.9091,8.9007,3.505855,3.506943,1.6034,1.4961,1.7788,0.1074,98.96,27.762,0.934,32.8898,32.9088,3.4679,3.4822,1025.6079,1025.6241,1483.73,1483.72,0.0000e+00
29.000,8.8922,8.8890,3.505010,3.506043,1.5929,1.4873,1.7710,0.1125,98.90,28.753,0.713,32.8962,32.9099,3.4422,3.4604,1025.6200,1025.6313,1483.69,1483.70,0.0000e+00
30.000,8.8650,8.8516,3.502865,3.504350,1.5074,1.4336,1.6902,0.0930,39.07,29.745,1.190,32.8986,32.9265,2.8183,3.0551,1025.6307,1025.6546,1483.61,1483.59,0.0000e+00
31.000,8.7552,8.6712,3.491209,3.495998,1.4800,1.4083,1.5845,0.1097,93.02,30.736,1.338,32.8782,33.0065,2.7969,2.9631,1025.6363,1025.7497,1483.19,1483.04,0.0000e+00
32.000,8.5749,8.3001,3.470043,3.475806,1.4557,1.3838,1.4025,0.0965,63.36,31.727,0.979,32.8234,33.1414,2.7977,2.9250,1025.6255,1025.9162,1482.47,1481.83,0.0000e+00
33.000,8.2429,8.1661,3.462784,3.463600,1.3809,1.3014,1.2878,0.0974,73.98,32.719,0.619,33.0567,33.1379,2.7259,2.7717,1025.8631,1025.9381,1481.53,1481.34,0.0000e+00
34.000,8.1837,8.1670,3.462566,3.463474,1.3704,1.2877,1.2660,0.0931,81.71,33.710,0.710,33.1098,33.1352,2.7388,2.7614,1025.9181,1025.9404,1481.39,1481.35,0.0000e+00
35.000,8.1690,8.1628,3.462501,3.463255,1.3616,1.2766,1.2683,0.1032,80.62,34.701,0.424,33.1225,33.1364,2.7439,2.7584,1025.9348,1025.9466,1481.36,1481.36,0.0000e+00
36.000,8.1507,8.1469,3.461992,3.462533,1.3545,1.2668,1.2880,0.0986,69.05,35.693,0.435,33.1340,33.1432,2.7284,2.7481,1025.9510,1025.9589,1481.32,1481.32,0.0000e+00
37.000,8.1448,8.1260,3.461229,3.461782,1.3477,1.2627,1.2780,0.0964,62.79,36.684,0.695,33.1309,33.1546,2.6970,2.7259,1025.9541,1025.9754,1481.31,1481.27,0.0000e+00
38.000,8.1000,8.0753,3.458254,3.459198,1.3376,1.2529,1.2699,0.1019,64.43,37.676,0.414,33.1412,33.1746,2.6315,2.6746,1025.9733,1026.0032,1481.17,1481.12,0.0000e+00
39.000,8.0187,7.9700,3.452874,3.454006,1.3086,1.2326,1.2032,0.0990,58.35,38.667,0.597,33.1603,33.2186,2.4565,2.5543,1026.0049,1026.0578,1480.91,1480.79,0.0000e+00
40.000,7.9660,7.8604,3.446977,3.448060,1.2879,1.2157,1.1423,0.1143,51.62,39.658,0.712,33.1469,33.2588,2.3695,2.4771,1026.0067,1026.1100,1480.71,1480.44,0.0000e+00
41.000,7.8504,7.7740,3.441630,3.442664,1.2633,1.1956,1.1026,0.1460,64.17,40.650,0.549,33.1991,33.2829,2.3120,2.4029,1026.0691,1026.1460,1480.35,1480.16,0.0000e+00
42.000,7.6795,7.6558,3.434749,3.436215,1.2241,1.1600,1.0161,0.1303,82.18,41.641,0.308,33.2877,33.3262,2.1651,2.2730,1026.1680,1026.2016,1479.82,1479.78,0.0000e+00
43.000,7.5107,7.4666,3.424816,3.426049,1.1705,1.1169,0.9920,0.1091,71.49,42.632,0.513,33.3419,33.3976,1.9477,2.0854,1026.2393,1026.2893,1479.26,1479.16,0.0000e+00
44.000,7.4078,7.2803,3.416769,3.418211,1.1462,1.0914,0.9010,0.1319,86.21,43.624,0.782,33.3533,33.4920,1.9224,2.0125,1026.2674,1026.3944,1478.89,1478.58,0.0000e+00
45.000,7.2828,7.2601,3.415679,3.416472,1.1299,1.0735,0.8790,0.1419,95.47,44.615,0.527,33.4616,33.4922,1.9226,1.9885,1026.3747,1026.4019,1478.56,1478.51,0.0000e+00
46.000,7.2557,7.2493,3.415468,3.416073,1.1097,1.0507,0.9042,0.1365,80.06,45.606,0.460,33.4851,33.4979,1.9184,1.9673,1026.4015,1026.4125,1478.51,1478.50,0.0000e+00
47.000,7.2482,7.2427,3.415366,3.415816,1.1040,1.0439,0.8949,0.1427,73.29,46.598,0.536,33.4907,33.5010,1.9155,1.9612,1026.4116,1026.4204,1478.50,1478.49,0.0000e+00
48.000,7.2414,7.2408,3.415425,3.415768,1.0968,1.0379,0.8694,0.1425,69.60,47.589,0.368,33.4975,33.5018,1.9025,1.9527,1026.4225,1026.4259,1478.50,1478.50,0.0000e+00
49.000,7.2390,7.2377,3.415447,3.415702,1.0935,1.0339,0.8792,0.1364,69.16,48.580,0.433,33.4996,33.5036,1.8937,1.9415,1026.4291,1026.4323,1478.51,1478.51,0.0000e+00
50.000,7.2354,7.2316,3.415319,3.415556,1.0872,1.0291,0.8793,0.1284,94.94,49.572,0.529,33.5012,33.5074,1.8363,1.9049,1026.4354,1026.4408,1478.51,1478.51,0.0000e+00
51.000,7.2224,7.1985,3.414121,3.414473,1.0774,1.0220,0.9023,0.1542,93.68,50.563,0.688,33.5002,33.5273,1.7630,1.8494,1026.4410,1026.4656,1478.48,1478.42,0.0000e+00
52.000,7.1781,7.1222,3.410882,3.411292,1.0613,1.0093,0.8876,0.1689,95.22,51.554,0.504,33.5075,33.5663,1.6986,1.7874,1026.4575,1026.5115,1478.33,1478.19,0.0000e+00
53.000,7.0657,7.0539,3.407392,3.408259,1.0321,0.9815,0.8693,0.1571,70.48,52.546,0.559,33.5781,33.5992,1.6425,1.7090,1026.5332,1026.5514,1478.00,1477.98,0.0000e+00
54.000,7.0344,7.0287,3.406482,3.406797,1.0251,0.9742,0.8489,0.1599,79.22,53.537,0.866,33.5982,33.6072,1.6326,1.6921,1026.5579,1026.5658,1477.92,1477.91,0.0000e+00
55.000,7.0227,7.0200,3.406150,3.406410,1.0189,0.9688,0.8720,0.1671,72.89,54.528,0.669,33.6055,33.6110,1.6266,1.6827,1026.5699,1026.5746,1477.90,1477.90,0.0000e+00
56.000,7.0117,7.0079,3.405681,3.405896,1.0130,0.9612,0.8526,0.1477,47.43,55.520,0.367,33.6107,33.6167,1.6212,1.6734,1026.5800,1026.5853,1477.88,1477.88,0.0000e+00
57.000,7.0015,6.9956,3.405356,3.405486,1.0071,0.9567,0.8547,0.1405,81.99,56.511,0.699,33.6166,33.6237,1.6146,1.6628,1026.5907,1026.5971,1477.87,1477.85,0.0000e+00
