PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.8846,12.8882,3.771323,3.771408,2.6472,2.975,0.308,32.0133,32.0111,6.4815,1024.1160,1024.1136,1496.32,1496.33,0.0000e+00
4.000,12.8957,12.8991,3.772562,3.772551,2.6520,3.966,0.521,32.0152,32.0122,6.4939,1024.1198,1024.1169,1496.37,1496.38,0.0000e+00
5.000,12.9049,12.9055,3.773454,3.773324,2.6513,4.958,0.659,32.0154,32.0137,6.4927,1024.1227,1024.1213,1496.42,1496.42,0.0000e+00
6.000,12.9053,12.9059,3.773536,3.773395,2.6520,5.949,0.590,32.0155,32.0136,6.4991,1024.1272,1024.1256,1496.44,1496.44,0.0000e+00
7.000,12.9062,12.9060,3.773654,3.773452,2.6525,6.941,0.596,32.0154,32.0137,6.4889,1024.1314,1024.1302,1496.46,1496.46,0.0000e+00
8.000,12.9050,12.9050,3.773576,3.773379,2.6240,7.932,0.445,32.0153,32.0134,6.0981,1024.1361,1024.1346,1496.47,1496.47,0.0000e+00
9.000,12.8982,12.8794,3.772709,3.771833,2.5304,8.924,0.916,32.0125,32.0201,5.4790,1024.1397,1024.1493,1496.46,1496.41,0.0000e+00
10.000,12.4878,12.4176,3.732307,3.738829,2.4277,9.915,0.853,31.9764,32.0993,5.1213,1024.1946,1024.3030,1495.04,1494.95,0.0000e+00
11.000,10.9702,10.9463,3.604301,3.606965,2.2631,10.907,0.427,32.0423,32.0893,4.8413,1024.5278,1024.5686,1489.88,1489.85,0.0000e+00
12.000,10.3135,10.2924,3.554970,3.555158,2.0832,11.899,0.580,32.1279,32.1484,4.5926,1024.7122,1024.7318,1487.66,1487.61,0.0000e+00
13.000,10.2329,10.2325,3.550727,3.550735,2.0294,12.890,0.678,32.1561,32.1566,4.5748,1024.7523,1024.7527,1487.42,1487.42,0.0000e+00
14.000,10.2211,10.2211,3.550365,3.550352,1.9881,13.882,0.571,32.1625,32.1624,4.4767,1024.7638,1024.7637,1487.41,1487.41,0.0000e+00
