PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.6083,11.6068,3.841907,3.841628,1.9776,2.978,-0.121,33.8151,33.8138,4.5181,1025.7556,1025.7548,1494.11,1494.11,0.0000e+00
4.000,11.6009,11.6014,3.841323,3.841178,1.9798,3.971,0.535,33.8157,33.8139,4.5276,1025.7619,1025.7604,1494.10,1494.10,0.0000e+00
5.000,11.5990,11.5989,3.841201,3.841010,1.9846,4.964,0.916,33.8158,33.8140,4.5495,1025.7669,1025.7655,1494.11,1494.11,0.0000e+00
6.000,11.5980,11.5989,3.841140,3.840994,1.9853,5.956,0.763,33.8157,33.8134,4.5460,1025.7715,1025.7695,1494.13,1494.13,0.0000e+00
7.000,11.6047,11.6045,3.841789,3.841584,1.9824,6.949,0.420,33.8155,33.8137,4.5212,1025.7746,1025.7732,1494.17,1494.16,0.0000e+00
8.000,11.5971,11.5959,3.841194,3.840965,1.9782,7.942,0.712,33.8162,33.8150,4.5040,1025.7810,1025.7803,1494.16,1494.15,0.0000e+00
9.000,11.5898,11.5918,3.840601,3.840638,1.9751,8.935,0.736,33.8166,33.8151,4.4905,1025.7872,1025.7857,1494.15,1494.15,0.0000e+00
10.000,11.5839,11.5818,3.840121,3.839827,1.9702,9.927,0.697,33.8169,33.8158,4.4776,1025.7930,1025.7926,1494.14,1494.14,0.0000e+00
11.000,11.5693,11.5696,3.838870,3.838834,1.9665,10.920,0.447,33.8174,33.8168,4.4781,1025.8007,1025.8001,1494.11,1494.11,0.0000e+00
12.000,11.5606,11.5610,3.838143,3.838021,1.9620,11.913,0.729,33.8179,33.8162,4.4550,1025.8071,1025.8057,1494.10,1494.10,0.0000e+00
13.000,11.5534,11.5542,3.837538,3.837531,1.9583,12.905,1.161,33.8180,33.8173,4.4449,1025.8131,1025.8123,1494.09,1494.09,0.0000e+00
14.000,11.5405,11.5380,3.836391,3.836234,1.9562,13.898,1.084,33.8181,33.8189,4.4436,1025.8200,1025.8211,1494.06,1494.05,0.0000e+00
15.000,11.5283,11.5279,3.835417,3.835291,1.9518,14.891,0.539,33.8192,33.8184,4.4353,1025.8276,1025.8270,1494.04,1494.04,0.0000e+00
16.000,11.5237,11.5239,3.835091,3.834961,1.9467,15.883,0.751,33.8198,33.8184,4.4197,1025.8334,1025.8323,1494.04,1494.04,0.0000e+00
17.000,11.5191,11.5191,3.834697,3.834545,1.9438,16.876,0.669,33.8198,33.8182,4.4040,1025.8388,1025.8375,1494.04,1494.04,0.0000e+00
18.000,11.4991,11.5069,3.832904,3.833770,1.9378,17.869,0.803,33.8200,33.8214,4.3834,1025.8471,1025.8468,1493.99,1494.02,0.0000e+00
19.000,11.4784,11.4815,3.831129,3.831238,1.9343,18.861,1.068,33.8210,33.8192,4.3836,1025.8562,1025.8543,1493.93,1493.94,0.0000e+00
20.000,11.4724,11.4727,3.830608,3.830506,1.9321,19.854,0.778,33.8210,33.8197,4.3856,1025.8618,1025.8607,1493.93,1493.93,0.0000e+00
21.000,11.4633,11.4587,3.829811,3.829668,1.9227,20.847,1.251,33.8210,33.8238,4.3397,1025.8680,1025.8711,1493.91,1493.90,0.0000e+00
22.000,11.4321,11.4286,3.826987,3.826667,1.9199,21.839,1.462,33.8213,33.8214,4.3392,1025.8785,1025.8792,1493.82,1493.81,0.0000e+00
23.000,11.4229,11.4233,3.826184,3.826150,1.9184,22.832,1.489,33.8214,33.8207,4.3417,1025.8847,1025.8842,1493.81,1493.81,0.0000e+00
24.000,11.4172,11.4183,3.825735,3.825699,1.9167,23.825,1.213,33.8218,33.8204,4.3446,1025.8906,1025.8893,1493.80,1493.81,0.0000e+00
25.000,11.4013,11.4015,3.824272,3.824208,1.9128,24.817,0.823,33.8215,33.8207,4.3313,1025.8978,1025.8972,1493.76,1493.76,0.0000e+00
26.000,11.3905,11.3844,3.823260,3.822964,1.9080,25.810,1.320,33.8210,33.8236,4.3071,1025.9039,1025.9070,1493.74,1493.73,0.0000e+00
27.000,11.3662,11.3654,3.821131,3.820967,1.9054,26.802,1.384,33.8218,33.8209,4.3006,1025.9135,1025.9129,1493.68,1493.67,0.0000e+00
28.000,11.3493,11.3501,3.819597,3.819925,1.9033,27.795,1.121,33.8217,33.8242,4.2959,1025.9210,1025.9228,1493.63,1493.64,0.0000e+00
29.000,11.3280,11.3258,3.817744,3.817456,1.8912,28.788,0.457,33.8226,33.8217,4.2052,1025.9301,1025.9298,1493.58,1493.57,0.0000e+00
30.000,11.2794,11.2815,3.813358,3.813907,1.8458,29.780,0.668,33.8234,33.8269,3.8530,1025.9441,1025.9464,1493.42,1493.44,0.0000e+00
31.000,11.1900,11.1826,3.805140,3.806284,1.7979,30.773,1.101,33.8237,33.8418,3.6511,1025.9651,1025.9805,1493.13,1493.13,0.0000e+00
32.000,10.9861,10.9647,3.786813,3.787672,1.7618,31.765,1.239,33.8290,33.8574,3.5758,1026.0105,1026.0365,1492.44,1492.40,0.0000e+00
33.000,10.8767,10.8705,3.777537,3.778087,1.7340,32.758,1.089,33.8371,33.8484,3.5484,1026.0410,1026.0508,1492.08,1492.07,0.0000e+00
34.000,10.8211,10.8343,3.772907,3.773599,1.6780,33.751,0.555,33.8419,33.8366,3.4548,1026.0591,1026.0526,1491.91,1491.95,0.0000e+00
35.000,10.7731,10.7599,3.768712,3.768468,1.6176,34.743,0.834,33.8439,33.8537,3.2720,1026.0737,1026.0836,1491.76,1491.72,0.0000e+00
36.000,10.6919,10.6934,3.761939,3.762063,1.5933,35.736,0.975,33.8509,33.8507,3.2052,1026.0980,1026.0976,1491.49,1491.50,0.0000e+00
37.000,10.6617,10.6596,3.759509,3.759580,1.5711,36.728,0.978,33.8541,33.8567,3.1580,1026.1104,1026.1128,1491.41,1491.40,0.0000e+00
38.000,10.6209,10.6177,3.756210,3.756238,1.5515,37.721,0.752,33.8584,33.8617,3.1325,1026.1255,1026.1285,1491.28,1491.28,0.0000e+00
39.000,10.5595,10.5678,3.751324,3.751873,1.4957,38.714,0.728,33.8659,33.8637,2.9495,1026.1465,1026.1434,1491.09,1491.12,0.0000e+00
40.000,10.5262,10.5301,3.748601,3.748919,1.4703,39.706,1.261,33.8690,33.8686,2.8558,1026.1593,1026.1583,1490.99,1491.01,0.0000e+00
41.000,10.4901,10.4839,3.745398,3.746034,1.4563,40.699,1.367,33.8699,33.8821,2.8273,1026.1708,1026.1815,1490.88,1490.88,0.0000e+00
42.000,10.4301,10.4288,3.740764,3.740798,1.4444,41.691,1.195,33.8786,33.8802,2.8189,1026.1926,1026.1941,1490.70,1490.69,0.0000e+00
43.000,10.4158,10.4147,3.739786,3.739637,1.4223,42.684,0.686,33.8816,33.8811,2.7964,1026.2020,1026.2018,1490.67,1490.66,0.0000e+00
44.000,10.3829,10.3803,3.737288,3.737298,1.3971,43.676,1.180,33.8866,33.8891,2.7440,1026.2161,1026.2185,1490.57,1490.56,0.0000e+00
