PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.1529,15.1150,3.890685,3.890096,2.4778,2.974,-0.057,31.2462,31.2713,5.7083,1023.0606,1023.0881,1502.84,1502.75,0.0000e+00
4.000,14.8978,14.9230,3.883650,3.884340,2.4827,3.965,0.410,31.3873,31.3733,5.7568,1023.2281,1023.2119,1502.21,1502.27,0.0000e+00
5.000,14.9356,14.9494,3.883999,3.884448,2.4838,4.956,0.352,31.3597,31.3526,5.7433,1023.2033,1023.1948,1502.32,1502.35,0.0000e+00
6.000,14.9976,14.9900,3.885804,3.885521,2.4795,5.948,0.539,31.3258,31.3294,5.7065,1023.1684,1023.1728,1502.49,1502.47,0.0000e+00
7.000,15.0334,15.0281,3.886802,3.886438,2.4728,6.939,0.729,31.3057,31.3066,5.6956,1023.1498,1023.1516,1502.60,1502.58,0.0000e+00
8.000,14.9583,15.0022,3.884167,3.886619,2.4737,7.930,0.770,31.3419,31.3287,5.7235,1023.1981,1023.1786,1502.42,1502.54,0.0000e+00
9.000,14.6832,14.6866,3.876260,3.876590,2.4753,8.921,0.602,31.4919,31.4921,5.7568,1023.3763,1023.3758,1501.72,1501.74,0.0000e+00
10.000,14.6707,14.6702,3.876938,3.876900,2.4757,9.912,0.455,31.5078,31.5078,5.7607,1023.3957,1023.3958,1501.72,1501.72,0.0000e+00
11.000,14.6409,14.6383,3.875728,3.875751,2.4790,10.904,0.540,31.5206,31.5229,5.7715,1023.4162,1023.4186,1501.66,1501.65,0.0000e+00
12.000,14.6073,14.6058,3.873726,3.873668,2.4764,11.895,0.463,31.5293,31.5301,5.7646,1023.4345,1023.4354,1501.57,1501.57,0.0000e+00
13.000,14.4604,14.4542,3.861317,3.862361,2.4797,12.886,0.520,31.5357,31.5502,5.8083,1023.4746,1023.4870,1501.12,1501.12,0.0000e+00
14.000,14.3315,14.3315,3.851013,3.851023,2.4822,13.877,0.650,31.5465,31.5465,5.8176,1023.5142,1023.5142,1500.73,1500.73,0.0000e+00
15.000,14.3297,14.3296,3.850920,3.850894,2.4803,14.869,0.712,31.5467,31.5466,5.7940,1023.5192,1023.5192,1500.75,1500.74,0.0000e+00
16.000,14.3243,14.3215,3.850468,3.850389,2.4746,15.860,0.684,31.5466,31.5482,5.7647,1023.5247,1023.5265,1500.74,1500.74,0.0000e+00
17.000,14.2657,14.2614,3.845307,3.845318,2.4665,16.851,0.527,31.5469,31.5506,5.7563,1023.5416,1023.5453,1500.57,1500.56,0.0000e+00
18.000,14.1732,14.1694,3.837973,3.838087,2.4620,17.842,0.419,31.5551,31.5592,5.7724,1023.5714,1023.5754,1500.29,1500.29,0.0000e+00
19.000,14.1326,14.1319,3.835088,3.835104,2.4605,18.833,0.583,31.5615,31.5622,5.7704,1023.5892,1023.5899,1500.19,1500.18,0.0000e+00
20.000,14.1244,14.1241,3.834669,3.834663,2.4566,19.824,0.578,31.5640,31.5642,5.7469,1023.5973,1023.5975,1500.18,1500.18,0.0000e+00
21.000,14.0955,14.0914,3.832268,3.832183,2.4454,20.816,0.396,31.5652,31.5678,5.6916,1023.6086,1023.6115,1500.10,1500.09,0.0000e+00
22.000,14.0322,14.0304,3.826969,3.827083,2.4279,21.807,0.752,31.5681,31.5707,5.6216,1023.6283,1023.6306,1499.92,1499.91,0.0000e+00
23.000,13.9899,13.9850,3.823336,3.823473,2.4151,22.798,0.948,31.5690,31.5743,5.5841,1023.6421,1023.6472,1499.80,1499.78,0.0000e+00
24.000,13.9473,13.9448,3.819884,3.820039,2.4034,23.789,0.779,31.5719,31.5753,5.5553,1023.6576,1023.6607,1499.68,1499.67,0.0000e+00
25.000,13.8878,13.8858,3.815024,3.815147,2.3827,24.780,0.438,31.5756,31.5784,5.4958,1023.6770,1023.6796,1499.50,1499.50,0.0000e+00
26.000,13.8127,13.8067,3.809026,3.809311,2.3538,25.771,0.482,31.5817,31.5893,5.3879,1023.7014,1023.7085,1499.28,1499.27,0.0000e+00
27.000,13.5378,13.5127,3.787047,3.787741,2.3145,26.763,0.423,31.6046,31.6319,5.2990,1023.7787,1023.8048,1498.41,1498.36,0.0000e+00
28.000,12.9171,12.9036,3.739274,3.739814,2.2863,27.754,0.573,31.6737,31.6900,5.2953,1023.9592,1023.9744,1496.44,1496.41,0.0000e+00
29.000,12.8030,12.8003,3.730667,3.730846,2.2621,28.745,0.594,31.6876,31.6916,5.2333,1023.9965,1024.0001,1496.09,1496.08,0.0000e+00
30.000,12.5995,12.5705,3.714458,3.715648,2.2404,29.736,0.697,31.7047,31.7405,5.1905,1024.0533,1024.0865,1495.43,1495.38,0.0000e+00
