PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,14.3110,14.4010,3.943511,3.950240,2.9219,3.968,0.351,32.4127,32.3989,7.0698,1024.1416,1024.1124,1501.51,1501.79,0.0000e+00
5.000,14.2878,14.2909,3.940870,3.944795,2.9162,4.961,0.542,32.4075,32.4411,7.1193,1024.1469,1024.1723,1501.45,1501.50,0.0000e+00
6.000,13.4291,13.4100,3.872399,3.874492,2.9163,5.953,0.504,32.4994,32.5353,7.0692,1024.3978,1024.4295,1498.76,1498.74,0.0000e+00
7.000,12.3079,12.4825,3.784483,3.804161,2.8400,6.945,0.538,32.6321,32.6690,6.6098,1024.7236,1024.7190,1495.16,1495.80,0.0000e+00
8.000,11.9186,11.7672,3.751359,3.745380,2.7130,7.937,0.736,32.6524,32.7278,6.0677,1024.8170,1024.9034,1493.87,1493.43,0.0000e+00
9.000,10.4840,10.4245,3.633187,3.637917,2.5895,8.929,0.670,32.7615,32.8624,5.8440,1025.1625,1025.2514,1488.99,1488.89,0.0000e+00
10.000,9.6940,9.7235,3.567527,3.573071,2.4537,9.921,0.464,32.8125,32.8424,5.7164,1025.3399,1025.3584,1486.22,1486.37,0.0000e+00
11.000,9.4411,9.4420,3.548000,3.547843,2.3579,10.913,0.552,32.8434,32.8409,5.7170,1025.4098,1025.4078,1485.35,1485.36,0.0000e+00
12.000,9.4494,9.4481,3.549165,3.549017,2.3222,11.905,0.650,32.8473,32.8469,5.7344,1025.4161,1025.4160,1485.41,1485.40,0.0000e+00
13.000,9.4467,9.4471,3.549647,3.549520,2.3013,12.897,0.528,32.8543,32.8526,5.7431,1025.4265,1025.4252,1485.42,1485.42,0.0000e+00
14.000,9.4455,9.4431,3.550366,3.550075,2.2854,13.889,0.502,32.8623,32.8615,5.7121,1025.4376,1025.4374,1485.44,1485.43,0.0000e+00
