PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,12.7238,12.7277,3.946729,3.946666,2.8460,1.986,0.336,33.8207,33.8166,7.0301,1025.5428,1025.5388,1497.90,1497.91,0.0000e+00
3.000,12.7370,12.7379,3.947981,3.947832,2.8478,2.978,0.476,33.8204,33.8181,7.0208,1025.5445,1025.5425,1497.96,1497.97,0.0000e+00
4.000,12.7414,12.7415,3.948414,3.948166,2.8465,3.971,0.447,33.8202,33.8177,7.0077,1025.5479,1025.5459,1498.00,1497.99,0.0000e+00
5.000,12.7407,12.7406,3.948405,3.948147,2.8402,4.964,0.720,33.8203,33.8179,6.9985,1025.5526,1025.5508,1498.01,1498.01,0.0000e+00
6.000,12.7411,12.7409,3.948480,3.948241,2.8394,5.956,0.658,33.8202,33.8181,7.0121,1025.5570,1025.5554,1498.03,1498.02,0.0000e+00
7.000,12.7410,12.7407,3.948504,3.948262,2.8408,6.949,0.520,33.8201,33.8181,7.0162,1025.5614,1025.5598,1498.04,1498.04,0.0000e+00
8.000,12.7404,12.7402,3.948504,3.948264,2.8377,7.942,0.596,33.8202,33.8181,6.9576,1025.5661,1025.5644,1498.06,1498.05,0.0000e+00
9.000,12.7361,12.7360,3.948129,3.948016,2.8191,8.935,0.589,33.8201,33.8191,6.7797,1025.5713,1025.5706,1498.06,1498.06,0.0000e+00
10.000,12.6730,12.6683,3.942145,3.942492,2.7578,9.927,0.544,33.8191,33.8267,6.4171,1025.5873,1025.5942,1497.86,1497.86,0.0000e+00
11.000,12.5249,12.5133,3.928272,3.928154,2.6581,10.920,0.571,33.8189,33.8282,5.9732,1025.6206,1025.6300,1497.38,1497.35,0.0000e+00
12.000,12.3684,12.3563,3.913620,3.913588,2.5322,11.913,0.598,33.8185,33.8292,5.5088,1025.6550,1025.6657,1496.87,1496.84,0.0000e+00
13.000,12.1708,12.1729,3.895053,3.896911,2.4020,12.905,0.623,33.8174,33.8334,5.0900,1025.6965,1025.7086,1496.21,1496.24,0.0000e+00
14.000,11.9287,11.9241,3.872162,3.874625,2.2687,13.898,0.607,33.8142,33.8424,4.7583,1025.7445,1025.7672,1495.39,1495.41,0.0000e+00
15.000,11.6915,11.6908,3.850414,3.850811,2.1559,14.891,0.534,33.8173,33.8218,4.6077,1025.7959,1025.7995,1494.60,1494.60,0.0000e+00
16.000,11.5804,11.5777,3.840150,3.840618,2.0717,15.883,0.491,33.8178,33.8248,4.5476,1025.8214,1025.8273,1494.23,1494.23,0.0000e+00
17.000,11.5128,11.5112,3.834054,3.833864,2.0286,16.876,0.662,33.8192,33.8188,4.5343,1025.8395,1025.8395,1494.02,1494.01,0.0000e+00
18.000,11.5029,11.5048,3.833248,3.833378,2.0088,17.869,0.696,33.8199,33.8195,4.5252,1025.8464,1025.8457,1494.00,1494.01,0.0000e+00
19.000,11.4953,11.4988,3.832683,3.832996,1.9924,18.861,0.582,33.8208,33.8208,4.4968,1025.8530,1025.8523,1493.99,1494.00,0.0000e+00
20.000,11.4730,11.4756,3.830775,3.831147,1.9742,19.854,0.504,33.8221,33.8233,4.4421,1025.8626,1025.8630,1493.93,1493.94,0.0000e+00
21.000,11.4416,11.4369,3.828064,3.827616,1.9525,20.847,0.558,33.8237,33.8235,4.3470,1025.8741,1025.8748,1493.84,1493.82,0.0000e+00
22.000,11.3754,11.3728,3.822048,3.822346,1.9255,21.839,0.595,33.8246,33.8299,4.2332,1025.8914,1025.8961,1493.63,1493.63,0.0000e+00
23.000,11.2861,11.2869,3.814046,3.814727,1.8915,22.832,0.565,33.8271,33.8331,4.1182,1025.9142,1025.9187,1493.34,1493.35,0.0000e+00
24.000,11.2067,11.2042,3.807014,3.806980,1.8569,23.825,0.595,33.8300,33.8320,4.0082,1025.9355,1025.9374,1493.08,1493.07,0.0000e+00
25.000,11.1437,11.1418,3.801366,3.801755,1.8215,24.817,0.621,33.8316,33.8371,3.8630,1025.9526,1025.9572,1492.88,1492.88,0.0000e+00
26.000,11.0648,11.0632,3.794339,3.794732,1.7763,25.810,0.641,33.8340,33.8394,3.6708,1025.9732,1025.9777,1492.62,1492.62,0.0000e+00
27.000,10.8957,10.8928,3.779133,3.780091,1.7217,26.802,0.577,33.8381,33.8504,3.5112,1026.0112,1026.0213,1492.05,1492.05,0.0000e+00
28.000,10.7772,10.7701,3.768687,3.768455,1.6677,27.795,0.491,33.8430,33.8472,3.4167,1026.0406,1026.0452,1491.65,1491.63,0.0000e+00
29.000,10.7168,10.7207,3.763346,3.763743,1.6288,28.788,0.591,33.8450,33.8454,3.3634,1026.0574,1026.0571,1491.46,1491.47,0.0000e+00
