PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.2016,14.2011,4.033923,4.033607,2.4850,2.978,0.420,33.3372,33.3348,5.7717,1024.8737,1024.8719,1502.23,1502.22,0.0000e+00
4.000,14.2018,14.2015,4.033986,4.033708,2.4841,3.971,0.718,33.3373,33.3349,5.7630,1024.8782,1024.8764,1502.24,1502.24,0.0000e+00
5.000,14.2015,14.2015,4.034003,4.033752,2.4820,4.963,0.541,33.3372,33.3350,5.7602,1024.8827,1024.8809,1502.26,1502.26,0.0000e+00
6.000,14.2023,14.2023,4.034105,4.033851,2.4834,5.956,0.438,33.3371,33.3348,5.7718,1024.8868,1024.8850,1502.28,1502.28,0.0000e+00
7.000,14.2008,14.1989,4.034028,4.033651,2.4830,6.949,0.496,33.3372,33.3355,5.7645,1024.8917,1024.8908,1502.29,1502.28,0.0000e+00
8.000,14.1898,14.1905,4.033230,4.033099,2.4827,7.941,0.444,33.3391,33.3372,5.7681,1024.8999,1024.8983,1502.27,1502.27,0.0000e+00
9.000,14.1775,14.1804,4.032356,4.032461,2.4818,8.934,0.644,33.3412,33.3397,5.7545,1024.9086,1024.9068,1502.25,1502.26,0.0000e+00
10.000,14.1543,14.1531,4.030534,4.030397,2.4770,9.927,0.583,33.3441,33.3438,5.7309,1024.9201,1024.9202,1502.20,1502.19,0.0000e+00
11.000,14.1206,14.1343,4.027661,4.028680,2.4661,10.919,0.452,33.3463,33.3439,5.6782,1024.9333,1024.9286,1502.11,1502.15,0.0000e+00
12.000,14.0837,14.0805,4.024350,4.024452,2.4511,11.912,0.641,33.3473,33.3510,5.6485,1024.9463,1024.9498,1502.01,1502.00,0.0000e+00
13.000,13.5725,13.5542,3.976301,3.979041,2.4449,12.905,0.609,33.3443,33.3859,5.7081,1025.0534,1025.0892,1500.34,1500.33,0.0000e+00
14.000,13.3070,13.3668,3.951884,3.957171,2.4369,13.897,0.418,33.3473,33.3447,5.7112,1025.1142,1025.1001,1499.49,1499.68,0.0000e+00
15.000,13.2955,13.2995,3.950915,3.951629,2.4247,14.890,0.444,33.3479,33.3511,5.6847,1025.1214,1025.1231,1499.47,1499.48,0.0000e+00
16.000,13.1941,13.1967,3.941739,3.942447,2.4205,15.882,0.601,33.3500,33.3544,5.6953,1025.1478,1025.1508,1499.15,1499.16,0.0000e+00
17.000,13.1632,13.1657,3.939239,3.939211,2.4156,16.875,0.522,33.3531,33.3506,5.6794,1025.1609,1025.1585,1499.07,1499.07,0.0000e+00
