PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,9.4331,9.4328,3.654160,3.653880,1.8283,2.977,0.241,33.9493,33.9467,4.2680,1026.2393,1026.2373,1486.54,1486.54,0.0000e+00
4.000,9.4338,9.4338,3.654283,3.654014,1.8235,3.970,0.433,33.9495,33.9467,4.2484,1026.2439,1026.2417,1486.57,1486.56,0.0000e+00
5.000,9.4337,9.4337,3.654328,3.654062,1.8242,4.962,0.679,33.9496,33.9468,4.2510,1026.2486,1026.2463,1486.58,1486.58,0.0000e+00
6.000,9.4336,9.4337,3.654385,3.654115,1.8246,5.955,0.808,33.9498,33.9469,4.2549,1026.2532,1026.2509,1486.60,1486.59,0.0000e+00
7.000,9.4338,9.4339,3.654429,3.654156,1.8260,6.947,0.489,33.9496,33.9467,4.2588,1026.2576,1026.2554,1486.61,1486.61,0.0000e+00
8.000,9.4339,9.4340,3.654481,3.654209,1.8260,7.940,0.557,33.9496,33.9467,4.2499,1026.2621,1026.2599,1486.63,1486.63,0.0000e+00
9.000,9.4341,9.4340,3.654554,3.654270,1.8251,8.932,0.771,33.9497,33.9468,4.2477,1026.2667,1026.2645,1486.65,1486.65,0.0000e+00
10.000,9.4343,9.4342,3.654604,3.654322,1.8245,9.925,0.651,33.9496,33.9468,4.2469,1026.2712,1026.2689,1486.67,1486.66,0.0000e+00
11.000,9.4363,9.4358,3.654828,3.654505,1.8238,10.917,0.487,33.9496,33.9467,4.2451,1026.2753,1026.2731,1486.69,1486.68,0.0000e+00
12.000,9.4355,9.4353,3.654820,3.654519,1.8232,11.909,0.710,33.9497,33.9468,4.2468,1026.2801,1026.2779,1486.70,1486.70,0.0000e+00
13.000,9.4351,9.4349,3.654821,3.654523,1.8235,12.902,0.500,33.9497,33.9468,4.2510,1026.2847,1026.2824,1486.72,1486.72,0.0000e+00
14.000,9.4350,9.4349,3.654863,3.654567,1.8234,13.894,0.626,33.9497,33.9468,4.2448,1026.2893,1026.2870,1486.74,1486.73,0.0000e+00
15.000,9.4356,9.4355,3.654980,3.654674,1.8227,14.887,1.133,33.9499,33.9469,4.2413,1026.2939,1026.2916,1486.75,1486.75,0.0000e+00
16.000,9.4358,9.4358,3.655039,3.654751,1.8220,15.879,1.113,33.9499,33.9469,4.2400,1026.2984,1026.2961,1486.77,1486.77,0.0000e+00
17.000,9.4351,9.4351,3.655015,3.654722,1.8213,16.872,0.556,33.9499,33.9468,4.2393,1026.3030,1026.3007,1486.78,1486.78,0.0000e+00
18.000,9.4347,9.4343,3.655024,3.654711,1.8199,17.864,0.544,33.9499,33.9470,4.2393,1026.3076,1026.3055,1486.80,1486.79,0.0000e+00
19.000,9.4353,9.4353,3.655123,3.654828,1.8203,18.856,0.661,33.9498,33.9468,4.2438,1026.3120,1026.3097,1486.82,1486.81,0.0000e+00
20.000,9.4362,9.4362,3.655249,3.654951,1.8205,19.849,0.869,33.9498,33.9467,4.2422,1026.3164,1026.3140,1486.84,1486.83,0.0000e+00
21.000,9.4365,9.4365,3.655321,3.655025,1.8202,20.841,0.953,33.9498,33.9468,4.2390,1026.3209,1026.3186,1486.85,1486.85,0.0000e+00
22.000,9.4369,9.4369,3.655408,3.655108,1.8195,21.833,0.612,33.9499,33.9468,4.2329,1026.3254,1026.3230,1486.87,1486.87,0.0000e+00
23.000,9.4245,9.4235,3.654336,3.654019,1.8160,22.826,0.539,33.9501,33.9478,4.2215,1026.3322,1026.3306,1486.85,1486.84,0.0000e+00
