PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.4427,14.4317,3.792038,3.791684,2.5096,2.974,0.209,30.9245,30.9301,5.9129,1022.9625,1022.9691,1500.19,1500.16,0.0000e+00
4.000,14.4283,14.4144,3.790548,3.790487,2.5068,3.966,0.599,30.9221,30.9326,5.8447,1022.9681,1022.9791,1500.15,1500.12,0.0000e+00
5.000,14.2881,14.2850,3.780824,3.781055,2.4915,4.957,0.710,30.9453,30.9499,5.7626,1023.0194,1023.0236,1499.74,1499.74,0.0000e+00
6.000,14.0603,14.0441,3.767679,3.768372,2.4650,5.949,0.649,31.0079,31.0272,5.6879,1023.1187,1023.1369,1499.09,1499.06,0.0000e+00
7.000,13.7727,13.7667,3.759225,3.759415,2.4323,6.940,0.434,31.1623,31.1689,5.5873,1023.3006,1023.3069,1498.34,1498.33,0.0000e+00
8.000,13.6273,13.6068,3.760279,3.760650,2.3650,7.931,0.517,31.2902,31.3105,5.2454,1023.4330,1023.4528,1498.03,1497.98,0.0000e+00
9.000,13.1267,13.1003,3.730202,3.731230,2.2881,8.923,0.713,31.4214,31.4528,4.9560,1023.6378,1023.6673,1496.53,1496.48,0.0000e+00
10.000,12.5847,12.5005,3.682230,3.681503,2.2021,9.914,0.611,31.4190,31.4825,4.7468,1023.7444,1023.8097,1494.71,1494.50,0.0000e+00
11.000,11.8761,11.8489,3.627996,3.628035,2.1165,10.906,0.544,31.4952,31.5187,4.6309,1023.9408,1023.9639,1492.39,1492.33,0.0000e+00
12.000,11.6069,11.5954,3.609942,3.610070,2.0418,11.897,0.464,31.5484,31.5595,4.4672,1024.0356,1024.0463,1491.54,1491.51,0.0000e+00
13.000,11.4206,11.4122,3.597843,3.598117,1.9679,12.888,0.642,31.5891,31.5989,4.2092,1024.1053,1024.1144,1490.95,1490.94,0.0000e+00
14.000,11.1678,11.1331,3.583274,3.583824,1.9060,13.880,0.703,31.6629,31.6981,4.0185,1024.2119,1024.2454,1490.17,1490.09,0.0000e+00
15.000,10.5919,10.5713,3.541894,3.542455,1.8353,14.871,0.469,31.7515,31.7750,3.8765,1024.3853,1024.4071,1488.25,1488.21,0.0000e+00
16.000,10.3689,10.3484,3.525472,3.526334,1.7565,15.863,0.541,31.7816,31.8082,3.7293,1024.4511,1024.4753,1487.51,1487.47,0.0000e+00
17.000,9.9819,9.9698,3.500919,3.501347,1.7211,16.854,0.678,31.8740,31.8890,3.7416,1024.5922,1024.6059,1486.24,1486.22,0.0000e+00
18.000,9.8591,9.8545,3.493301,3.493646,1.7002,17.845,0.566,31.9050,31.9126,3.7470,1024.6411,1024.6478,1485.85,1485.84,0.0000e+00
19.000,9.7890,9.7887,3.488841,3.489349,1.6810,18.837,0.518,31.9213,31.9267,3.7078,1024.6698,1024.6741,1485.63,1485.64,0.0000e+00
20.000,9.7161,9.7133,3.482553,3.482956,1.6634,19.828,0.605,31.9216,31.9282,3.6400,1024.6864,1024.6920,1485.38,1485.38,0.0000e+00
21.000,9.6211,9.6057,3.474565,3.473982,1.6393,20.819,0.487,31.9242,31.9319,3.5456,1024.7083,1024.7169,1485.06,1485.01,0.0000e+00
22.000,9.4892,9.4790,3.465145,3.465477,1.6112,21.811,0.625,31.9448,31.9573,3.4691,1024.7502,1024.7616,1484.61,1484.59,0.0000e+00
23.000,9.3384,9.3408,3.460025,3.460168,1.5944,22.802,0.679,32.0267,32.0260,3.4392,1024.8426,1024.8417,1484.18,1484.18,0.0000e+00
24.000,9.2836,9.2565,3.457728,3.456237,1.5747,23.793,0.529,32.0517,32.0607,3.3719,1024.8754,1024.8867,1484.02,1483.93,0.0000e+00
25.000,9.1969,9.1955,3.452633,3.452829,1.5521,24.785,0.707,32.0766,32.0799,3.3043,1024.9131,1024.9159,1483.75,1483.75,0.0000e+00
