PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,10.7991,10.8035,3.745288,3.745357,2.1198,1.985,0.372,33.6003,33.5970,5.0528,1025.7303,1025.7269,1491.01,1491.02,0.0000e+00
3.000,10.8059,10.8027,3.745921,3.745446,2.1204,2.978,0.488,33.5999,33.5981,5.0572,1025.7333,1025.7325,1491.05,1491.04,0.0000e+00
4.000,10.8033,10.8033,3.745712,3.745470,2.1188,3.970,0.569,33.5998,33.5974,5.0491,1025.7382,1025.7364,1491.06,1491.05,0.0000e+00
5.000,10.8089,10.8048,3.746297,3.745725,2.1176,4.963,0.963,33.6000,33.5981,5.0304,1025.7419,1025.7412,1491.09,1491.08,0.0000e+00
6.000,10.8014,10.7995,3.745693,3.745259,2.1150,5.955,1.046,33.6005,33.5979,5.0183,1025.7481,1025.7464,1491.08,1491.07,0.0000e+00
7.000,10.7957,10.7978,3.745277,3.745155,2.1105,6.948,0.494,33.6011,33.5980,5.0123,1025.7542,1025.7513,1491.08,1491.09,0.0000e+00
8.000,10.7968,10.7973,3.745345,3.745119,2.1061,7.940,0.868,33.6004,33.5977,4.9948,1025.7579,1025.7557,1491.10,1491.10,0.0000e+00
9.000,10.7890,10.7870,3.744768,3.744404,2.1029,8.933,1.032,33.6013,33.5996,4.9872,1025.7645,1025.7635,1491.09,1491.08,0.0000e+00
10.000,10.7865,10.7863,3.744624,3.744384,2.1001,9.925,0.620,33.6017,33.5995,4.9754,1025.7698,1025.7681,1491.10,1491.10,0.0000e+00
11.000,10.7809,10.7820,3.744238,3.744076,2.0882,10.918,0.775,33.6026,33.6000,4.8377,1025.7760,1025.7738,1491.10,1491.10,0.0000e+00
12.000,10.7661,10.7660,3.743105,3.743038,2.0697,11.910,1.146,33.6044,33.6039,4.7292,1025.7846,1025.7841,1491.06,1491.06,0.0000e+00
13.000,10.7498,10.7456,3.741850,3.741755,2.0483,12.903,1.199,33.6064,33.6093,4.6775,1025.7935,1025.7965,1491.02,1491.01,0.0000e+00
14.000,10.6626,10.6621,3.735092,3.735548,2.0236,13.895,0.794,33.6186,33.6237,4.5919,1025.8228,1025.8269,1490.75,1490.75,0.0000e+00
15.000,10.6519,10.6445,3.734137,3.734623,1.8805,14.888,1.068,33.6184,33.6301,3.2279,1025.8291,1025.8395,1490.73,1490.71,0.0000e+00
16.000,10.4199,10.4287,3.715928,3.720911,1.7587,15.880,1.126,33.6492,33.6914,2.7248,1025.8978,1025.9292,1489.95,1490.04,0.0000e+00
17.000,9.6662,9.6212,3.659906,3.659851,1.6148,16.873,0.722,33.7820,33.8236,2.3888,1026.1332,1026.1733,1487.42,1487.30,0.0000e+00
18.000,9.3354,9.3300,3.635268,3.634911,1.3933,17.865,0.388,33.8396,33.8410,2.2375,1026.2375,1026.2395,1486.30,1486.28,0.0000e+00
19.000,9.2860,9.2864,3.631772,3.631671,1.2907,18.857,0.425,33.8497,33.8483,2.2383,1026.2581,1026.2569,1486.15,1486.15,0.0000e+00
20.000,9.2605,9.2607,3.630300,3.630244,1.2299,19.850,0.535,33.8581,33.8573,2.1445,1026.2733,1026.2726,1486.08,1486.08,0.0000e+00
21.000,9.2192,9.2200,3.627813,3.627839,1.2054,20.842,0.910,33.8711,33.8705,2.0599,1026.2946,1026.2941,1485.96,1485.97,0.0000e+00
22.000,9.1693,9.1693,3.624611,3.624824,1.1860,21.835,0.876,33.8847,33.8870,2.0186,1026.3179,1026.3196,1485.81,1485.82,0.0000e+00
