PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,12.0265,11.9816,3.812668,3.808656,2.4657,1.984,0.524,33.1537,33.1548,5.8939,1025.1594,1025.1686,1494.74,1494.59,0.0000e+00
3.000,11.7957,11.8993,3.791999,3.803385,2.4434,2.977,0.528,33.1580,33.1765,5.8482,1025.2102,1025.2054,1493.97,1494.35,0.0000e+00
4.000,10.8614,10.9830,3.712517,3.726674,2.3867,3.969,0.489,33.2158,33.2462,5.8093,1025.4291,1025.4312,1490.80,1491.26,0.0000e+00
5.000,10.6613,10.6170,3.695875,3.691541,2.3359,4.961,0.711,33.2310,33.2280,5.5534,1025.4804,1025.4857,1490.13,1489.96,0.0000e+00
6.000,10.3858,10.3928,3.672618,3.673795,2.2763,5.953,0.360,33.2485,33.2539,5.4349,1025.5459,1025.5489,1489.18,1489.21,0.0000e+00
7.000,10.1426,10.1396,3.652265,3.652002,2.2374,6.945,0.438,33.2655,33.2656,5.5174,1025.6055,1025.6061,1488.35,1488.34,0.0000e+00
8.000,10.1766,10.1577,3.656217,3.653696,2.2479,7.938,0.882,33.2738,33.2657,5.5758,1025.6107,1025.6076,1488.50,1488.42,0.0000e+00
9.000,10.4377,10.4551,3.677707,3.676641,2.2482,8.930,0.980,33.2510,33.2244,5.4538,1025.5528,1025.5291,1489.42,1489.45,0.0000e+00
10.000,10.5779,10.5452,3.689587,3.685221,2.2315,9.922,0.800,33.2418,33.2279,5.2593,1025.5260,1025.5207,1489.92,1489.79,0.0000e+00
11.000,10.1071,10.1367,3.652001,3.657616,2.1805,10.914,0.471,33.2937,33.3233,5.0930,1025.6510,1025.6692,1488.32,1488.46,0.0000e+00
12.000,9.8196,9.8265,3.630214,3.631295,2.1151,11.906,0.490,33.3369,33.3414,5.0407,1025.7379,1025.7403,1487.35,1487.38,0.0000e+00
13.000,9.7608,9.7598,3.625969,3.626017,2.0935,12.898,0.968,33.3475,33.3489,5.0079,1025.7605,1025.7619,1487.17,1487.17,0.0000e+00
14.000,9.7438,9.7435,3.624989,3.624915,2.0845,13.890,1.096,33.3528,33.3523,4.9841,1025.7720,1025.7717,1487.13,1487.13,0.0000e+00
15.000,9.7224,9.7197,3.623893,3.623842,2.0744,14.883,0.872,33.3610,33.3629,4.9615,1025.7865,1025.7885,1487.08,1487.07,0.0000e+00
16.000,9.6762,9.6773,3.621058,3.621083,2.0520,15.875,0.438,33.3743,33.3736,4.8763,1025.8091,1025.8084,1486.94,1486.95,0.0000e+00
17.000,9.6189,9.6112,3.616910,3.617080,2.0207,16.867,0.675,33.3846,33.3936,4.7362,1025.8311,1025.8394,1486.76,1486.75,0.0000e+00
18.000,9.5005,9.4983,3.609740,3.609674,1.9979,17.859,0.647,33.4207,33.4221,4.6870,1025.8833,1025.8846,1486.39,1486.39,0.0000e+00
19.000,9.4674,9.4663,3.608214,3.608082,1.9772,18.851,0.617,33.4355,33.4351,4.6527,1025.9047,1025.9046,1486.31,1486.30,0.0000e+00
20.000,9.4468,9.4450,3.606950,3.606845,1.9624,19.843,0.759,33.4412,33.4418,4.6158,1025.9171,1025.9178,1486.25,1486.25,0.0000e+00
21.000,9.4232,9.4213,3.605375,3.605305,1.9481,20.835,0.610,33.4465,33.4476,4.5737,1025.9296,1025.9308,1486.19,1486.19,0.0000e+00
22.000,9.3778,9.3750,3.602089,3.602327,1.9167,21.828,0.420,33.4546,33.4597,4.4268,1025.9478,1025.9523,1486.05,1486.05,0.0000e+00
23.000,9.2776,9.2522,3.593963,3.592582,1.8816,22.820,0.743,33.4639,33.4734,4.2655,1025.9758,1025.9874,1485.71,1485.63,0.0000e+00
24.000,9.2061,9.2020,3.588706,3.588660,1.8547,23.812,0.751,33.4761,33.4794,4.1885,1026.0014,1026.0047,1485.48,1485.47,0.0000e+00
25.000,9.1263,9.1237,3.583105,3.583068,1.8260,24.804,0.558,33.4924,33.4945,4.1328,1026.0315,1026.0335,1485.22,1485.22,0.0000e+00
26.000,9.0890,9.0859,3.580743,3.580572,1.7963,25.796,0.509,33.5025,33.5037,4.0838,1026.0498,1026.0513,1485.12,1485.10,0.0000e+00
27.000,9.0664,9.0663,3.579512,3.579373,1.7774,26.788,0.643,33.5105,33.5092,4.0473,1026.0642,1026.0633,1485.06,1485.06,0.0000e+00
28.000,9.0518,9.0500,3.578656,3.578506,1.7628,27.780,0.626,33.5149,33.5150,4.0147,1026.0745,1026.0750,1485.03,1485.02,0.0000e+00
29.000,9.0170,9.0160,3.576174,3.576079,1.7475,28.772,0.444,33.5214,33.5214,3.9908,1026.0897,1026.0899,1484.92,1484.92,0.0000e+00
30.000,9.0047,9.0042,3.575377,3.575224,1.7358,29.764,0.574,33.5242,33.5231,3.9744,1026.0984,1026.0977,1484.90,1484.89,0.0000e+00
31.000,8.9988,8.9989,3.574957,3.574852,1.7289,30.756,0.634,33.5249,33.5238,3.9628,1026.1045,1026.1036,1484.89,1484.89,0.0000e+00
32.000,8.9932,8.9933,3.574643,3.574516,1.7238,31.748,0.530,33.5265,33.5251,3.9588,1026.1111,1026.1100,1484.89,1484.89,0.0000e+00
33.000,8.9918,8.9915,3.574694,3.574534,1.7199,32.740,0.616,33.5279,33.5264,3.9542,1026.1170,1026.1159,1484.90,1484.90,0.0000e+00
34.000,8.9908,8.9906,3.574733,3.574579,1.7174,33.733,0.633,33.5288,33.5274,3.9515,1026.1224,1026.1213,1484.92,1484.91,0.0000e+00
35.000,8.9884,8.9885,3.574737,3.574599,1.7155,34.725,0.545,33.5306,33.5291,3.9489,1026.1288,1026.1276,1484.93,1484.92,0.0000e+00
36.000,8.9881,8.9879,3.574882,3.574720,1.7133,35.717,0.463,33.5319,33.5304,3.9382,1026.1344,1026.1333,1484.94,1484.94,0.0000e+00
37.000,8.9831,8.9827,3.574623,3.574478,1.7084,36.709,0.460,33.5335,33.5324,3.9098,1026.1410,1026.1401,1484.94,1484.94,0.0000e+00
38.000,8.9764,8.9752,3.574382,3.574231,1.7040,37.701,0.953,33.5369,33.5364,3.8906,1026.1492,1026.1491,1484.94,1484.94,0.0000e+00
39.000,8.9671,8.9668,3.574027,3.573886,1.7007,38.693,1.034,33.5414,33.5402,3.8807,1026.1588,1026.1579,1484.93,1484.92,0.0000e+00
