PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.0478,12.0016,3.694836,3.692648,2.3029,2.975,0.306,31.9967,32.0152,5.4546,1024.2622,1024.2851,1493.45,1493.32,0.0000e+00
4.000,11.8212,11.8081,3.675266,3.674597,2.2835,3.966,0.481,32.0018,32.0065,5.4214,1024.3124,1024.3185,1492.69,1492.65,0.0000e+00
5.000,11.7081,11.7078,3.665618,3.665398,2.2658,4.958,0.572,32.0052,32.0034,5.3892,1024.3403,1024.3389,1492.32,1492.32,0.0000e+00
6.000,11.6649,11.6636,3.662046,3.661732,2.2529,5.949,0.678,32.0074,32.0055,5.3594,1024.3544,1024.3531,1492.19,1492.18,0.0000e+00
7.000,11.6173,11.6156,3.657924,3.657790,2.2414,6.941,0.638,32.0080,32.0082,5.3398,1024.3680,1024.3684,1492.04,1492.04,0.0000e+00
8.000,11.5583,11.5623,3.653118,3.653065,2.2311,7.932,0.523,32.0118,32.0078,5.3126,1024.3862,1024.3823,1491.86,1491.87,0.0000e+00
9.000,11.5451,11.5431,3.652004,3.651475,2.2144,8.924,0.561,32.0119,32.0084,5.2068,1024.3932,1024.3908,1491.83,1491.82,0.0000e+00
10.000,11.4116,11.3841,3.640801,3.639922,2.1827,9.915,0.570,32.0176,32.0328,4.9854,1024.4262,1024.4429,1491.39,1491.31,0.0000e+00
11.000,11.1819,11.1777,3.622667,3.622491,2.1144,10.907,0.620,32.0388,32.0408,4.5590,1024.4882,1024.4904,1490.62,1490.61,0.0000e+00
12.000,10.7086,10.6345,3.585847,3.587499,2.0099,11.899,0.639,32.0880,32.1699,4.1496,1024.6131,1024.6895,1489.02,1488.86,0.0000e+00
13.000,9.7367,9.7256,3.512971,3.513166,1.8966,12.890,0.521,32.2160,32.2279,3.9229,1024.8809,1024.8920,1485.70,1485.67,0.0000e+00
14.000,9.5722,9.5626,3.503054,3.503204,1.7949,13.882,0.575,32.2619,32.2721,3.7087,1024.9481,1024.9576,1485.17,1485.15,0.0000e+00
15.000,9.2805,9.2668,3.485480,3.485617,1.7266,14.873,0.657,32.3443,32.3581,3.5975,1025.0635,1025.0765,1484.22,1484.19,0.0000e+00
16.000,9.1381,9.1359,3.478042,3.477702,1.6718,15.865,0.509,32.3962,32.3947,3.5058,1025.1312,1025.1304,1483.78,1483.77,0.0000e+00
