PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.3765,12.3787,3.890694,3.889136,2.6028,2.978,0.114,33.5943,33.5773,6.3509,1025.4392,1025.4256,1496.47,1496.46,0.0000e+00
4.000,12.3573,12.3579,3.889348,3.889294,2.5816,3.971,0.309,33.5980,33.5970,6.2830,1025.4503,1025.4494,1496.43,1496.43,0.0000e+00
5.000,12.3586,12.3582,3.889237,3.889262,2.5825,4.963,0.686,33.5954,33.5960,6.3084,1025.4525,1025.4530,1496.45,1496.45,0.0000e+00
6.000,12.3542,12.3546,3.889135,3.889003,2.5825,5.956,0.940,33.5980,33.5963,6.2910,1025.4598,1025.4584,1496.46,1496.46,0.0000e+00
7.000,12.3519,12.3532,3.889007,3.888935,2.5802,6.949,0.697,33.5983,33.5965,6.2777,1025.4650,1025.4634,1496.47,1496.47,0.0000e+00
8.000,12.3411,12.3505,3.888070,3.888817,2.5734,7.941,0.421,33.5986,33.5974,6.2534,1025.4718,1025.4690,1496.45,1496.48,0.0000e+00
9.000,12.3304,12.3310,3.887288,3.887115,2.5680,8.934,0.804,33.6003,33.5981,6.2380,1025.4796,1025.4778,1496.43,1496.43,0.0000e+00
10.000,12.3285,12.3327,3.887110,3.887340,2.5651,9.926,0.963,33.5998,33.5983,6.2309,1025.4842,1025.4821,1496.44,1496.45,0.0000e+00
11.000,12.3162,12.3183,3.886086,3.886176,2.5624,10.919,0.741,33.6005,33.5995,6.2282,1025.4915,1025.4903,1496.41,1496.42,0.0000e+00
12.000,12.2982,12.2936,3.884636,3.884268,2.5462,11.912,0.458,33.6023,33.6029,6.1167,1025.5008,1025.5022,1496.37,1496.36,0.0000e+00
13.000,12.2109,12.2237,3.877061,3.879060,2.5223,12.904,0.864,33.6072,33.6150,6.0043,1025.5258,1025.5294,1496.10,1496.15,0.0000e+00
14.000,12.1141,12.1139,3.869132,3.870054,2.5038,13.897,0.818,33.6171,33.6262,5.9464,1025.5564,1025.5635,1495.79,1495.80,0.0000e+00
15.000,11.9856,11.9855,3.858880,3.859113,2.4738,14.889,0.554,33.6331,33.6355,5.8343,1025.5977,1025.5996,1495.39,1495.39,0.0000e+00
16.000,11.8627,11.8759,3.848466,3.850392,2.4239,15.882,0.538,33.6425,33.6493,5.6201,1025.6326,1025.6354,1495.00,1495.05,0.0000e+00
17.000,11.6156,11.6186,3.827440,3.828871,2.3563,16.875,0.498,33.6606,33.6718,5.3797,1025.6971,1025.7053,1494.18,1494.21,0.0000e+00
18.000,11.4595,11.4561,3.813339,3.813721,2.2839,17.867,0.896,33.6637,33.6706,5.1307,1025.7329,1025.7389,1493.66,1493.66,0.0000e+00
19.000,11.3750,11.3760,3.805383,3.805997,2.2465,18.860,1.169,33.6619,33.6671,5.0297,1025.7515,1025.7554,1493.38,1493.39,0.0000e+00
20.000,11.3087,11.3089,3.799498,3.800661,2.2113,19.852,1.197,33.6639,33.6753,4.9543,1025.7697,1025.7785,1493.17,1493.18,0.0000e+00
21.000,11.2340,11.2340,3.793140,3.793514,2.1815,20.845,1.220,33.6690,33.6727,4.9132,1025.7917,1025.7946,1492.93,1492.94,0.0000e+00
22.000,11.1706,11.1678,3.787271,3.787721,2.1555,21.837,1.167,33.6685,33.6755,4.8871,1025.8073,1025.8132,1492.73,1492.73,0.0000e+00
23.000,11.1082,11.1273,3.781390,3.783136,2.1320,22.830,0.754,33.6669,33.6668,4.8730,1025.8218,1025.8183,1492.52,1492.59,0.0000e+00
24.000,11.0277,11.0475,3.773977,3.776066,2.0383,23.822,0.337,33.6666,33.6693,4.5844,1025.8406,1025.8391,1492.26,1492.33,0.0000e+00
25.000,10.8280,10.8246,3.753000,3.754483,1.9636,24.815,0.665,33.6406,33.6586,4.2506,1025.8605,1025.8751,1491.54,1491.55,0.0000e+00
26.000,10.6945,10.6946,3.743152,3.744002,1.9146,25.808,0.734,33.6647,33.6731,4.1110,1025.9073,1025.9138,1491.11,1491.12,0.0000e+00
27.000,10.5595,10.5571,3.730485,3.730725,1.8659,26.800,0.614,33.6617,33.6664,4.0367,1025.9332,1025.9373,1490.65,1490.64,0.0000e+00
28.000,10.4930,10.4946,3.724219,3.724425,1.8308,27.793,0.705,33.6598,33.6604,4.0299,1025.9479,1025.9480,1490.42,1490.43,0.0000e+00
29.000,10.4916,10.4917,3.724735,3.724441,1.8153,28.785,0.702,33.6658,33.6627,4.0457,1025.9573,1025.9549,1490.44,1490.44,0.0000e+00
30.000,10.5032,10.5031,3.726644,3.726429,1.8043,29.778,0.515,33.6739,33.6717,4.0587,1025.9661,1025.9644,1490.51,1490.51,0.0000e+00
31.000,10.5197,10.5188,3.729458,3.728931,1.8004,30.770,0.527,33.6864,33.6819,4.0909,1025.9775,1025.9742,1490.60,1490.59,0.0000e+00
32.000,10.5548,10.5533,3.735283,3.734349,1.8074,31.763,0.387,33.7121,33.7041,4.1164,1025.9959,1025.9899,1490.77,1490.76,0.0000e+00
33.000,10.5863,10.5864,3.741940,3.741999,1.8088,32.755,0.691,33.7493,33.7499,4.0659,1026.0239,1026.0244,1490.95,1490.95,0.0000e+00
