PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,16.3399,16.3415,3.674470,3.674926,2.6558,2.976,0.263,28.4461,28.4488,6.1793,1020.6526,1020.6543,1503.35,1503.36,0.0000e+00
4.000,15.4502,15.4503,3.759281,3.760331,2.6372,3.967,0.339,29.8472,29.8564,6.1657,1021.9255,1021.9326,1502.18,1502.20,0.0000e+00
5.000,15.2282,15.1482,3.755113,3.755011,2.6054,4.959,0.559,29.9799,30.0407,5.9782,1022.0792,1022.1428,1501.65,1501.46,0.0000e+00
6.000,14.8498,14.8802,3.807814,3.798184,2.5674,5.951,0.775,30.7398,30.6298,5.8517,1022.7479,1022.6568,1501.33,1501.30,0.0000e+00
7.000,14.9313,14.8876,3.909020,3.908199,2.5343,6.943,0.598,31.5878,31.6160,5.7535,1023.3885,1023.4196,1502.60,1502.49,0.0000e+00
8.000,14.2520,14.2134,3.866815,3.865188,2.5054,7.935,0.485,31.7581,31.7749,5.8041,1023.6669,1023.6879,1500.62,1500.52,0.0000e+00
9.000,13.9586,13.9395,3.837845,3.837330,2.4929,8.927,0.506,31.7336,31.7447,5.8895,1023.7129,1023.7254,1499.65,1499.60,0.0000e+00
10.000,13.8074,13.7942,3.833810,3.833144,2.5002,9.919,0.665,31.8212,31.8260,5.8895,1023.8158,1023.8221,1499.28,1499.24,0.0000e+00
11.000,13.7525,13.7469,3.838148,3.837897,2.4799,10.910,0.689,31.9064,31.9088,5.7437,1023.8972,1023.9002,1499.21,1499.20,0.0000e+00
12.000,13.4551,13.3778,3.811702,3.810411,2.4512,11.902,0.666,31.9084,31.9613,5.6711,1023.9628,1024.0190,1498.25,1498.05,0.0000e+00
13.000,12.3604,12.3087,3.710197,3.709658,2.4187,12.894,0.500,31.8727,31.9115,5.7127,1024.1521,1024.1919,1494.53,1494.41,0.0000e+00
14.000,12.0881,12.0810,3.683796,3.683625,2.3749,13.886,0.481,31.8514,31.8559,5.5360,1024.1915,1024.1963,1493.60,1493.58,0.0000e+00
15.000,11.8882,11.8716,3.667087,3.667355,2.3090,14.878,0.529,31.8607,31.8775,5.2328,1024.2402,1024.2563,1492.94,1492.90,0.0000e+00
16.000,11.2220,11.1805,3.612343,3.613227,2.2220,15.869,0.611,31.9005,31.9450,4.9727,1024.3959,1024.4379,1490.68,1490.59,0.0000e+00
17.000,10.8567,10.8331,3.582715,3.583212,2.1549,16.861,0.751,31.9254,31.9508,4.9210,1024.4842,1024.5080,1489.44,1489.39,0.0000e+00
18.000,10.5770,10.5625,3.558124,3.558276,2.1251,17.853,0.698,31.9249,31.9391,5.2235,1024.5366,1024.5500,1488.46,1488.43,0.0000e+00
19.000,10.4602,10.4646,3.554827,3.554245,2.1798,18.845,0.663,31.9940,31.9843,5.7663,1024.6148,1024.6065,1488.14,1488.15,0.0000e+00
20.000,10.6514,10.6536,3.587652,3.587274,2.2595,19.837,0.531,32.1530,32.1472,5.9409,1024.7104,1024.7056,1489.03,1489.03,0.0000e+00
21.000,10.5847,10.5691,3.586952,3.586540,2.2909,20.828,0.556,32.2044,32.2140,5.5663,1024.7665,1024.7767,1488.87,1488.83,0.0000e+00
22.000,10.3597,10.3103,3.567765,3.569578,2.2633,21.820,1.021,32.2109,32.2731,5.4116,1024.8144,1024.8712,1488.09,1487.99,0.0000e+00
23.000,9.7714,9.7578,3.519086,3.521503,2.2424,22.812,1.038,32.2428,32.2795,5.4586,1024.9417,1024.9726,1486.02,1486.02,0.0000e+00
24.000,9.6948,9.6951,3.513407,3.513603,2.2282,23.804,0.665,32.2531,32.2549,5.4997,1024.9669,1024.9683,1485.78,1485.78,0.0000e+00
