PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
4.000,13.8229,13.8263,3.782439,3.782577,2.4869,3.966,0.205,31.3365,31.3350,5.8969,1023.4116,1023.4097,1498.66,1498.67,0.0000e+00
5.000,13.8350,13.8342,3.783740,3.783600,2.4895,4.957,0.492,31.3383,31.3377,5.9031,1023.4150,1023.4147,1498.72,1498.71,0.0000e+00
6.000,13.8315,13.8310,3.783417,3.783366,2.4909,5.948,0.809,31.3378,31.3377,5.9118,1023.4198,1023.4198,1498.72,1498.72,0.0000e+00
7.000,13.8346,13.8350,3.783798,3.783773,2.4908,6.940,0.856,31.3384,31.3378,5.9090,1023.4241,1023.4236,1498.75,1498.75,0.0000e+00
8.000,13.8279,13.8240,3.783146,3.782804,2.4672,7.931,0.452,31.3375,31.3375,5.6837,1023.4292,1023.4300,1498.74,1498.73,0.0000e+00
9.000,13.8203,13.8181,3.785137,3.785707,2.3988,8.923,0.914,31.3616,31.3687,5.2896,1023.4538,1023.4598,1498.76,1498.76,0.0000e+00
10.000,13.3890,13.3085,3.761053,3.763398,2.3531,9.914,1.008,31.4926,31.5811,5.2018,1023.6455,1023.7299,1497.50,1497.34,0.0000e+00
11.000,11.7996,11.7267,3.653440,3.657713,2.2972,10.905,0.567,31.8065,31.9097,5.2413,1024.1949,1024.2885,1492.49,1492.36,0.0000e+00
12.000,11.0454,11.0733,3.602135,3.606645,2.2128,11.897,0.745,31.9549,31.9753,5.2973,1024.4519,1024.4627,1490.06,1490.18,0.0000e+00
13.000,10.9513,10.9440,3.601706,3.602016,2.2127,12.888,1.045,32.0324,32.0419,5.3368,1024.5328,1024.5415,1489.84,1489.82,0.0000e+00
14.000,10.8554,10.8525,3.598821,3.599027,2.2075,13.880,0.669,32.0873,32.0919,5.3375,1024.5968,1024.6009,1489.58,1489.57,0.0000e+00
15.000,10.6957,10.6674,3.586916,3.585319,2.2043,14.871,0.615,32.1088,32.1177,5.4723,1024.6457,1024.6576,1489.06,1488.97,0.0000e+00
16.000,10.7063,10.7181,3.594400,3.594018,2.2186,15.862,0.909,32.1735,32.1593,5.5248,1024.6988,1024.6857,1489.19,1489.21,0.0000e+00
17.000,10.7750,10.7701,3.603558,3.603561,2.2274,16.854,0.566,32.2036,32.2080,5.5223,1024.7149,1024.7192,1489.49,1489.47,0.0000e+00
18.000,10.7058,10.6963,3.600594,3.600961,2.2415,17.845,0.941,32.2347,32.2468,5.5595,1024.7556,1024.7667,1489.29,1489.27,0.0000e+00
19.000,10.6046,10.5996,3.595588,3.595734,2.2434,18.836,1.580,32.2738,32.2797,5.5716,1024.8080,1024.8135,1489.00,1488.99,0.0000e+00
20.000,10.5248,10.4906,3.590559,3.591868,2.2463,19.828,1.746,32.2939,32.3373,5.5843,1024.8419,1024.8815,1488.75,1488.68,0.0000e+00
21.000,10.3131,10.2991,3.575166,3.576402,2.2476,20.819,1.550,32.3272,32.3520,5.6088,1024.9084,1024.9302,1488.05,1488.03,0.0000e+00
22.000,10.1705,10.1466,3.565541,3.566181,2.2348,21.810,0.825,32.3570,32.3849,5.5027,1024.9602,1024.9860,1487.59,1487.54,0.0000e+00
23.000,9.9443,9.9323,3.547142,3.550007,2.1775,22.802,1.259,32.3729,32.4127,5.1234,1025.0148,1025.0479,1486.81,1486.81,0.0000e+00
24.000,9.6696,9.6372,3.522362,3.523944,2.1570,23.793,1.347,32.3672,32.4125,5.0879,1025.0600,1025.1007,1485.82,1485.76,0.0000e+00
25.000,9.5113,9.5069,3.509737,3.510054,2.1352,24.784,1.125,32.3804,32.3876,5.0541,1025.1005,1025.1068,1485.28,1485.27,0.0000e+00
26.000,9.4629,9.4542,3.505430,3.506106,2.0896,25.775,0.546,32.3795,32.3943,4.9136,1025.1121,1025.1251,1485.11,1485.10,0.0000e+00
27.000,9.3005,9.2719,3.490499,3.489179,2.0109,26.767,0.813,32.3725,32.3849,4.5761,1025.1371,1025.1514,1484.53,1484.44,0.0000e+00
28.000,9.1656,9.1522,3.478003,3.478461,1.9738,27.758,0.951,32.3655,32.3824,4.4868,1025.1575,1025.1729,1484.04,1484.01,0.0000e+00
29.000,9.0508,9.0464,3.467310,3.467290,1.9369,28.749,0.563,32.3586,32.3624,4.4555,1025.1747,1025.1784,1483.62,1483.61,0.0000e+00
30.000,8.9981,8.9928,3.464354,3.464504,1.8769,29.741,0.451,32.3755,32.3819,4.3625,1025.2007,1025.2065,1483.46,1483.45,0.0000e+00
31.000,8.8892,8.8810,3.456435,3.456654,1.8491,30.732,0.792,32.3921,32.4018,4.2860,1025.2351,1025.2439,1483.09,1483.08,0.0000e+00
32.000,8.8171,8.8109,3.451849,3.452116,1.8297,31.723,0.598,32.4097,32.4181,4.2401,1025.2646,1025.2721,1482.86,1482.85,0.0000e+00
33.000,8.7457,8.7527,3.446563,3.447927,1.7873,32.714,0.743,32.4194,32.4272,4.1488,1025.2878,1025.2927,1482.63,1482.66,0.0000e+00
34.000,8.7124,8.7085,3.444890,3.445052,1.7805,33.706,1.209,32.4320,32.4372,4.1365,1025.3072,1025.3119,1482.53,1482.53,0.0000e+00
35.000,8.6919,8.6900,3.443890,3.444015,1.7743,34.697,1.150,32.4398,32.4429,4.1331,1025.3210,1025.3237,1482.48,1482.48,0.0000e+00
36.000,8.6859,8.6887,3.443778,3.444065,1.7693,35.688,0.714,32.4437,32.4442,4.1885,1025.3296,1025.3295,1482.48,1482.49,0.0000e+00
37.000,8.6880,8.6872,3.444410,3.444535,1.7837,36.680,1.233,32.4480,32.4500,4.4050,1025.3372,1025.3389,1482.51,1482.51,0.0000e+00
38.000,8.7049,8.7123,3.447301,3.446983,1.7950,37.671,1.459,32.4622,32.4521,4.4405,1025.3503,1025.3412,1482.61,1482.62,0.0000e+00
39.000,8.7348,8.7335,3.450978,3.451241,1.8039,38.662,1.356,32.4728,32.4767,4.4499,1025.3585,1025.3618,1482.75,1482.75,0.0000e+00
40.000,8.7062,8.6996,3.448833,3.448774,1.8149,39.653,0.759,32.4761,32.4816,4.4178,1025.3701,1025.3754,1482.66,1482.65,0.0000e+00
41.000,8.6883,8.6611,3.447190,3.445408,1.8107,40.644,0.974,32.4750,32.4813,4.2083,1025.3765,1025.3856,1482.61,1482.52,0.0000e+00
42.000,8.6319,8.6253,3.442482,3.442463,1.7970,41.636,0.937,32.4770,32.4829,4.1611,1025.3912,1025.3969,1482.42,1482.40,0.0000e+00
43.000,8.5989,8.5996,3.439906,3.440126,1.7799,42.627,0.491,32.4799,32.4816,4.1353,1025.4031,1025.4043,1482.32,1482.32,0.0000e+00
44.000,8.5967,8.5964,3.439838,3.439936,1.7559,43.618,0.444,32.4807,32.4820,4.1104,1025.4087,1025.4097,1482.32,1482.33,0.0000e+00
45.000,8.5844,8.5838,3.439092,3.439184,1.7482,44.609,0.665,32.4838,32.4853,4.0862,1025.4175,1025.4187,1482.30,1482.30,0.0000e+00
46.000,8.5702,8.5675,3.438532,3.438656,1.7407,45.600,0.771,32.4906,32.4943,4.0613,1025.4295,1025.4329,1482.27,1482.26,0.0000e+00
47.000,8.5363,8.5297,3.436938,3.436910,1.7340,46.592,0.593,32.5045,32.5103,4.0490,1025.4502,1025.4556,1482.18,1482.16,0.0000e+00
48.000,8.4768,8.4594,3.434106,3.433884,1.7319,47.583,0.491,32.5291,32.5429,4.1050,1025.4830,1025.4964,1482.00,1481.95,0.0000e+00
49.000,8.3931,8.3972,3.430030,3.430427,1.7322,48.574,0.878,32.5631,32.5635,4.1002,1025.5267,1025.5264,1481.74,1481.76,0.0000e+00
50.000,8.3181,8.3036,3.426753,3.426684,1.7305,49.565,0.963,32.5975,32.6102,4.0906,1025.5695,1025.5816,1481.52,1481.48,0.0000e+00
51.000,8.2164,8.2092,3.422075,3.422276,1.7284,50.556,0.674,32.6420,32.6507,4.0950,1025.6241,1025.6320,1481.21,1481.19,0.0000e+00
52.000,8.1978,8.1954,3.421429,3.421751,1.7207,51.548,0.578,32.6519,32.6576,4.0936,1025.6392,1025.6440,1481.17,1481.16,0.0000e+00
53.000,8.0832,8.0721,3.416032,3.416324,1.7245,52.539,0.995,32.7010,32.7144,4.1571,1025.6991,1025.7113,1480.81,1480.79,0.0000e+00
54.000,7.9735,7.9666,3.411105,3.411381,1.7312,53.530,0.788,32.7506,32.7600,4.1987,1025.7587,1025.7671,1480.47,1480.46,0.0000e+00
55.000,7.8982,7.8987,3.407696,3.407952,1.7433,54.521,0.464,32.7844,32.7866,4.2584,1025.8007,1025.8025,1480.24,1480.25,0.0000e+00
