PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.5714,13.5571,3.678932,3.677355,2.4154,2.974,-0.126,30.5850,30.5819,5.7421,1022.8772,1022.8775,1496.93,1496.88,0.0000e+00
4.000,13.5629,13.5491,3.678716,3.689503,2.4089,3.966,0.495,30.5894,30.7003,5.7132,1022.8867,1022.9751,1496.92,1497.01,0.0000e+00
5.000,13.5778,13.5752,3.670911,3.677258,2.4038,4.957,0.445,30.5050,30.5657,5.7051,1022.8230,1022.8705,1496.89,1496.95,0.0000e+00
6.000,13.5529,13.5162,3.694961,3.708700,2.4038,5.948,0.793,30.7471,30.9037,5.6484,1023.0194,1023.1477,1497.11,1497.17,0.0000e+00
7.000,13.3456,13.2445,3.713528,3.711039,2.3905,6.940,0.931,31.0867,31.1463,5.5944,1023.3272,1023.3930,1496.83,1496.57,0.0000e+00
8.000,13.0715,13.0204,3.698040,3.695920,2.3705,7.931,0.473,31.1661,31.1881,5.5206,1023.4467,1023.4736,1496.03,1495.88,0.0000e+00
9.000,12.9963,12.9924,3.694126,3.694017,2.3153,8.923,0.633,31.1907,31.1929,5.1759,1023.4848,1023.4873,1495.82,1495.81,0.0000e+00
10.000,12.8108,12.7635,3.681891,3.682469,2.2480,9.914,0.698,31.2282,31.2730,4.9178,1023.5540,1023.5976,1495.25,1495.15,0.0000e+00
11.000,12.2066,12.1891,3.643152,3.643200,2.1571,10.905,0.442,31.3627,31.3777,4.6706,1023.7769,1023.7919,1493.37,1493.33,0.0000e+00
12.000,11.9180,11.9104,3.625616,3.627866,2.0490,11.897,0.746,31.4365,31.4646,4.3574,1023.8921,1023.9153,1492.48,1492.49,0.0000e+00
13.000,11.4729,11.4484,3.599645,3.601214,1.9982,12.888,0.899,31.5621,31.5983,4.2987,1024.0748,1024.1073,1491.10,1491.06,0.0000e+00
14.000,11.2574,11.2603,3.587253,3.588070,1.9493,13.879,0.526,31.6249,31.6304,4.2759,1024.1666,1024.1703,1490.44,1490.46,0.0000e+00
15.000,11.2297,11.2253,3.585931,3.585783,1.8964,14.871,0.429,31.6353,31.6376,4.1888,1024.1841,1024.1867,1490.37,1490.36,0.0000e+00
16.000,11.0791,11.0742,3.577367,3.578003,1.8535,15.862,0.558,31.6803,31.6908,4.0686,1024.2501,1024.2592,1489.91,1489.91,0.0000e+00
17.000,10.9431,10.9316,3.569297,3.569524,1.8259,16.853,0.826,31.7177,31.7299,4.0225,1024.3075,1024.3191,1489.49,1489.47,0.0000e+00
18.000,10.8683,10.8650,3.565232,3.565440,1.8094,17.845,0.711,31.7419,31.7468,4.0084,1024.3439,1024.3483,1489.28,1489.27,0.0000e+00
19.000,10.8474,10.8236,3.564489,3.563388,1.7723,18.836,0.463,31.7522,31.7619,3.7908,1024.3601,1024.3718,1489.23,1489.16,0.0000e+00
20.000,10.7040,10.6753,3.556680,3.556565,1.7213,19.827,0.833,31.7989,31.8228,3.4863,1024.4257,1024.4493,1488.79,1488.72,0.0000e+00
21.000,10.3458,10.3199,3.535721,3.536751,1.6694,20.819,0.851,31.9024,31.9355,3.2834,1024.5718,1024.6020,1487.65,1487.60,0.0000e+00
22.000,9.8291,9.7864,3.504153,3.504688,1.6039,21.810,0.578,32.0402,32.0835,3.1395,1024.7694,1024.8102,1485.97,1485.87,0.0000e+00
23.000,9.4691,9.4583,3.482619,3.482347,1.5178,22.801,0.356,32.1413,32.1482,3.0686,1024.9114,1024.9185,1484.80,1484.77,0.0000e+00
24.000,9.4015,9.3989,3.478948,3.479016,1.4762,23.793,0.748,32.1639,32.1670,3.0369,1024.9444,1024.9472,1484.59,1484.59,0.0000e+00
25.000,9.3791,9.3770,3.478047,3.478349,1.4646,24.784,0.991,32.1744,32.1794,3.0209,1024.9607,1024.9650,1484.54,1484.54,0.0000e+00
26.000,9.3173,9.3150,3.474552,3.474846,1.4559,25.775,0.943,32.1936,32.1987,3.0134,1024.9901,1024.9945,1484.35,1484.35,0.0000e+00
27.000,9.3140,9.3141,3.474502,3.474710,1.4461,26.767,0.569,32.1957,32.1977,3.0008,1024.9968,1024.9984,1484.36,1484.36,0.0000e+00
28.000,9.2824,9.2747,3.472935,3.472796,1.4283,27.758,0.518,32.2075,32.2131,2.9615,1025.0156,1025.0212,1484.27,1484.25,0.0000e+00
29.000,9.2335,9.2328,3.470471,3.470834,1.4203,28.749,1.022,32.2258,32.2302,2.9393,1025.0422,1025.0457,1484.13,1484.14,0.0000e+00
30.000,9.2154,9.2120,3.469554,3.469600,1.4164,29.740,1.178,32.2323,32.2358,2.9277,1025.0547,1025.0579,1484.09,1484.08,0.0000e+00
31.000,9.1960,9.1987,3.468613,3.469071,1.4120,30.732,0.891,32.2396,32.2419,2.9138,1025.0680,1025.0694,1484.04,1484.06,0.0000e+00
32.000,9.1292,9.1299,3.465300,3.465805,1.4007,31.723,0.433,32.2654,32.2700,2.8751,1025.1032,1025.1067,1483.84,1483.85,0.0000e+00
33.000,9.0360,9.0391,3.460426,3.460941,1.3887,32.714,0.462,32.2990,32.3015,2.8449,1025.1486,1025.1501,1483.56,1483.57,0.0000e+00
34.000,9.0043,9.0023,3.458662,3.458827,1.3769,33.706,0.578,32.3091,32.3126,2.8177,1025.1660,1025.1691,1483.47,1483.47,0.0000e+00
35.000,8.9864,8.9842,3.457526,3.457538,1.3728,34.697,1.118,32.3131,32.3152,2.8086,1025.1765,1025.1785,1483.42,1483.42,0.0000e+00
36.000,8.9779,8.9826,3.456932,3.457425,1.3699,35.688,1.196,32.3142,32.3151,2.8030,1025.1833,1025.1832,1483.41,1483.43,0.0000e+00
37.000,8.9547,8.9456,3.455216,3.455118,1.3647,36.679,0.759,32.3171,32.3243,2.7876,1025.1937,1025.2008,1483.34,1483.32,0.0000e+00
38.000,8.9000,8.8948,3.451422,3.451748,1.3508,37.671,1.052,32.3269,32.3350,2.7279,1025.2144,1025.2216,1483.17,1483.16,0.0000e+00
39.000,8.8299,8.8225,3.447850,3.448082,1.3464,38.662,1.127,32.3532,32.3623,2.7207,1025.2503,1025.2586,1482.96,1482.94,0.0000e+00
40.000,8.7833,8.7811,3.446111,3.446234,1.3418,39.653,0.657,32.3771,32.3805,2.7158,1025.2808,1025.2838,1482.83,1482.82,0.0000e+00
41.000,8.7706,8.7711,3.445888,3.446049,1.3326,40.644,0.563,32.3860,32.3872,2.7027,1025.2942,1025.2951,1482.81,1482.81,0.0000e+00
42.000,8.7610,8.7605,3.445734,3.445870,1.3300,41.635,0.708,32.3927,32.3946,2.6957,1025.3056,1025.3071,1482.80,1482.80,0.0000e+00
43.000,8.7287,8.7293,3.445106,3.445272,1.3251,42.627,0.411,32.4153,32.4164,2.6784,1025.3327,1025.3336,1482.72,1482.73,0.0000e+00
44.000,8.6732,8.6675,3.443708,3.443915,1.3201,43.618,0.801,32.4510,32.4585,2.6612,1025.3737,1025.3805,1482.57,1482.56,0.0000e+00
