PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.5198,12.5171,3.895144,3.894682,2.2856,2.978,0.200,33.5089,33.5069,5.3696,1025.3453,1025.3443,1496.86,1496.85,0.0000e+00
4.000,12.5425,12.5419,3.898041,3.897818,2.2825,3.971,0.467,33.5160,33.5144,5.3557,1025.3509,1025.3498,1496.96,1496.96,0.0000e+00
5.000,12.5400,12.5394,3.897790,3.897577,2.2815,4.964,0.543,33.5154,33.5139,5.3599,1025.3555,1025.3544,1496.97,1496.97,0.0000e+00
6.000,12.5415,12.5415,3.898014,3.897818,2.2819,5.956,0.498,33.5158,33.5139,5.3583,1025.3599,1025.3585,1496.99,1496.99,0.0000e+00
7.000,12.5393,12.5385,3.897839,3.897609,2.2808,6.949,0.641,33.5157,33.5141,5.3578,1025.3648,1025.3637,1497.00,1497.00,0.0000e+00
8.000,12.5374,12.5372,3.897667,3.897465,2.2812,7.942,0.659,33.5153,33.5136,5.3659,1025.3693,1025.3680,1497.01,1497.01,0.0000e+00
9.000,12.5375,12.5376,3.897705,3.897539,2.2835,8.935,0.400,33.5151,33.5135,5.3764,1025.3737,1025.3724,1497.03,1497.03,0.0000e+00
10.000,12.5388,12.5385,3.897892,3.897686,2.2851,9.927,0.606,33.5154,33.5136,5.3794,1025.3781,1025.3768,1497.05,1497.05,0.0000e+00
11.000,12.5407,12.5425,3.898180,3.898107,2.2865,10.920,0.792,33.5160,33.5137,5.3782,1025.3827,1025.3806,1497.07,1497.08,0.0000e+00
12.000,12.5463,12.5459,3.898835,3.898612,2.2853,11.913,0.746,33.5169,33.5151,5.3694,1025.3868,1025.3855,1497.11,1497.11,0.0000e+00
13.000,12.5450,12.5449,3.898689,3.898512,2.2843,12.905,0.567,33.5162,33.5146,5.3719,1025.3910,1025.3898,1497.12,1497.12,0.0000e+00
14.000,12.5436,12.5439,3.898575,3.898454,2.2848,13.898,0.423,33.5160,33.5145,5.3744,1025.3956,1025.3944,1497.13,1497.13,0.0000e+00
15.000,12.5444,12.5455,3.898739,3.898677,2.2842,14.891,0.521,33.5164,33.5148,5.3737,1025.4003,1025.3988,1497.15,1497.15,0.0000e+00
16.000,12.5473,12.5475,3.899138,3.898979,2.2847,15.883,0.615,33.5172,33.5156,5.3748,1025.4048,1025.4035,1497.18,1497.18,0.0000e+00
17.000,12.5473,12.5472,3.899181,3.899010,2.2839,16.876,0.592,33.5172,33.5157,5.3718,1025.4093,1025.4081,1497.19,1497.19,0.0000e+00
