PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.0112,15.0116,3.929015,3.928925,2.4846,2.975,0.303,31.7040,31.7029,5.7293,1023.4433,1023.4423,1502.92,1502.92,0.0000e+00
4.000,15.0136,15.0121,3.929305,3.928991,2.4839,3.966,0.440,31.7043,31.7027,5.7250,1023.4475,1023.4465,1502.95,1502.94,0.0000e+00
5.000,15.0117,15.0136,3.929179,3.929193,2.4841,4.958,0.338,31.7043,31.7029,5.7287,1023.4523,1023.4508,1502.96,1502.96,0.0000e+00
6.000,14.9973,14.9938,3.927930,3.927547,2.4844,5.950,0.565,31.7045,31.7038,5.7316,1023.4600,1023.4602,1502.93,1502.92,0.0000e+00
7.000,14.9868,14.9880,3.927037,3.927012,2.4849,6.941,0.685,31.7045,31.7033,5.7363,1023.4667,1023.4655,1502.91,1502.91,0.0000e+00
8.000,14.9549,14.9547,3.924321,3.924448,2.4853,7.933,0.570,31.7056,31.7070,5.7440,1023.4788,1023.4799,1502.83,1502.83,0.0000e+00
9.000,14.8473,14.8375,3.915400,3.915278,2.4869,8.924,0.494,31.7123,31.7192,5.7555,1023.5114,1023.5187,1502.51,1502.49,0.0000e+00
10.000,14.6993,14.6904,3.903327,3.903665,2.4827,9.916,0.575,31.7234,31.7337,5.7164,1023.5557,1023.5656,1502.06,1502.05,0.0000e+00
11.000,14.5203,14.5057,3.889561,3.890069,2.4647,10.907,0.587,31.7444,31.7610,5.6522,1023.6140,1023.6298,1501.53,1501.50,0.0000e+00
12.000,13.6943,13.6427,3.827454,3.830819,2.4399,11.899,0.498,31.8552,31.9296,5.6122,1023.8729,1023.9407,1498.97,1498.89,0.0000e+00
13.000,12.5754,12.5459,3.734933,3.735883,2.3923,12.890,0.609,31.9264,31.9605,5.5249,1024.1533,1024.1853,1495.33,1495.27,0.0000e+00
14.000,11.9700,11.9336,3.683442,3.685139,2.3476,13.882,0.663,31.9489,31.9965,5.4721,1024.2889,1024.3325,1493.31,1493.24,0.0000e+00
15.000,11.3929,11.3731,3.646368,3.647355,2.3116,14.874,0.546,32.0863,32.1131,5.5352,1024.5054,1024.5298,1491.48,1491.45,0.0000e+00
16.000,11.1007,11.0929,3.629905,3.630186,2.3079,15.865,0.563,32.1789,32.1885,5.8387,1024.6341,1024.6430,1490.59,1490.57,0.0000e+00
17.000,10.9850,10.9802,3.628813,3.628615,2.3632,16.857,0.729,32.2692,32.2715,6.2522,1024.7293,1024.7319,1490.31,1490.29,0.0000e+00
18.000,10.9798,10.9805,3.637199,3.636863,2.4237,17.848,1.145,32.3562,32.3523,6.4774,1024.8024,1024.7992,1490.41,1490.41,0.0000e+00
19.000,10.9521,10.9438,3.637392,3.637429,2.4575,18.840,1.266,32.3822,32.3899,6.5426,1024.8320,1024.8394,1490.36,1490.34,0.0000e+00
20.000,10.8467,10.8399,3.630973,3.631312,2.4908,19.831,0.915,32.4113,32.4207,6.5827,1024.8776,1024.8861,1490.04,1490.03,0.0000e+00
21.000,10.7703,10.7625,3.626028,3.625724,2.5404,20.823,0.357,32.4294,32.4333,6.5283,1024.9096,1024.9140,1489.81,1489.78,0.0000e+00
22.000,10.7159,10.7138,3.622102,3.622065,2.5505,21.814,0.561,32.4382,32.4397,6.4155,1024.9304,1024.9320,1489.64,1489.63,0.0000e+00
23.000,10.6147,10.6072,3.612766,3.613077,2.5336,22.806,0.660,32.4346,32.4443,6.3173,1024.9496,1024.9585,1489.29,1489.28,0.0000e+00
24.000,10.5469,10.5404,3.607852,3.608009,2.5045,23.797,0.692,32.4454,32.4527,6.1308,1024.9742,1024.9811,1489.08,1489.07,0.0000e+00
25.000,10.3134,10.2829,3.588568,3.589869,2.4614,24.789,0.837,32.4599,32.5002,5.9698,1025.0299,1025.0665,1488.28,1488.22,0.0000e+00
