PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.4704,12.4705,3.685477,3.685274,2.4496,2.975,0.151,31.5484,31.5464,5.9906,1023.8354,1023.8339,1494.36,1494.36,0.0000e+00
4.000,12.4515,12.4471,3.683813,3.683482,2.4436,3.966,0.436,31.5480,31.5486,5.8708,1023.8432,1023.8444,1494.32,1494.30,0.0000e+00
5.000,12.4076,12.3973,3.679898,3.679383,2.4193,4.958,0.597,31.5472,31.5510,5.6971,1023.8553,1023.8602,1494.18,1494.15,0.0000e+00
6.000,11.8815,11.7140,3.634016,3.625846,2.3620,5.950,0.474,31.5504,31.6136,5.4523,1023.9595,1024.0391,1492.39,1491.89,0.0000e+00
7.000,11.1646,11.1299,3.571958,3.572123,2.2925,6.941,0.740,31.5573,31.5887,5.2683,1024.0988,1024.1293,1489.92,1489.83,0.0000e+00
8.000,10.8080,10.7847,3.541038,3.541202,2.2416,7.933,0.707,31.5587,31.5804,5.1672,1024.1665,1024.1874,1488.68,1488.62,0.0000e+00
9.000,10.5856,10.5711,3.525677,3.525506,2.1727,8.924,0.440,31.5981,31.6089,4.9307,1024.2398,1024.2507,1487.95,1487.91,0.0000e+00
10.000,10.3422,10.3100,3.508074,3.508578,2.0677,9.916,0.628,31.6332,31.6663,4.4683,1024.3127,1024.3440,1487.13,1487.06,0.0000e+00
11.000,9.9889,9.9707,3.484849,3.485044,1.9873,10.907,0.784,31.7080,31.7260,4.2042,1024.4344,1024.4514,1485.97,1485.92,0.0000e+00
12.000,9.6741,9.6503,3.465341,3.465614,1.9053,11.899,0.619,31.7871,31.8109,4.0345,1024.5518,1024.5742,1484.93,1484.88,0.0000e+00
13.000,9.5104,9.5060,3.454629,3.454519,1.8200,12.890,0.465,31.8223,31.8252,3.9206,1024.6102,1024.6130,1484.39,1484.38,0.0000e+00
14.000,9.4513,9.4426,3.451980,3.452021,1.7577,13.882,0.542,31.8473,31.8554,3.8017,1024.6436,1024.6513,1484.22,1484.20,0.0000e+00
15.000,9.3327,9.3284,3.446614,3.446630,1.7123,14.874,0.582,31.8975,31.9015,3.7249,1024.7061,1024.7100,1483.87,1483.86,0.0000e+00
16.000,9.2972,9.2959,3.445860,3.445851,1.6824,15.865,0.696,31.9209,31.9220,3.6546,1024.7346,1024.7357,1483.78,1483.78,0.0000e+00
17.000,9.2712,9.2686,3.445168,3.445195,1.6548,16.857,0.660,31.9366,31.9393,3.5574,1024.7555,1024.7580,1483.72,1483.71,0.0000e+00
18.000,9.1092,9.0991,3.440894,3.440592,1.6180,17.848,0.472,32.0375,32.0434,3.4758,1024.8643,1024.8705,1483.26,1483.23,0.0000e+00
19.000,9.0519,9.0473,3.457543,3.457365,1.5883,18.840,0.609,32.2609,32.2633,3.4250,1025.0525,1025.0551,1483.34,1483.33,0.0000e+00
20.000,8.9806,8.9790,3.458678,3.458550,1.5727,19.831,0.715,32.3370,32.3371,3.4126,1025.1277,1025.1280,1483.19,1483.18,0.0000e+00
21.000,8.9727,8.9721,3.461525,3.461419,1.5620,20.823,0.591,32.3733,32.3727,3.3950,1025.1619,1025.1615,1483.22,1483.22,0.0000e+00
22.000,8.9594,8.9589,3.461413,3.461428,1.5442,21.814,0.432,32.3838,32.3845,3.2852,1025.1767,1025.1773,1483.20,1483.20,0.0000e+00
23.000,8.8490,8.8397,3.455215,3.455712,1.5120,22.806,0.634,32.4197,32.4334,3.1059,1025.2264,1025.2385,1482.85,1482.83,0.0000e+00
24.000,8.6184,8.6058,3.445919,3.446000,1.4793,23.797,0.641,32.5336,32.5460,2.9980,1025.3554,1025.3671,1482.14,1482.11,0.0000e+00
25.000,8.4388,8.4331,3.439848,3.439893,1.4466,24.789,0.583,32.6352,32.6409,2.9377,1025.4667,1025.4720,1481.61,1481.60,0.0000e+00
26.000,8.3746,8.3723,3.438670,3.438615,1.4212,25.780,0.554,32.6818,32.6834,2.9042,1025.5174,1025.5190,1481.44,1481.44,0.0000e+00
27.000,8.3310,8.3300,3.438473,3.438458,1.4019,26.772,0.656,32.7198,32.7207,2.8635,1025.5583,1025.5591,1481.34,1481.34,0.0000e+00
28.000,8.2699,8.2681,3.437881,3.437818,1.3875,27.763,0.658,32.7700,32.7711,2.8112,1025.6114,1025.6124,1481.19,1481.19,0.0000e+00
29.000,8.1733,8.1746,3.437156,3.437379,1.3650,28.755,0.476,32.8522,32.8534,2.7405,1025.6946,1025.6954,1480.95,1480.95,0.0000e+00
30.000,8.1043,8.1047,3.435861,3.435842,1.3448,29.746,0.557,32.9026,32.9021,2.7141,1025.7490,1025.7485,1480.76,1480.76,0.0000e+00
31.000,8.1046,8.1053,3.435860,3.435782,1.3345,30.737,0.600,32.9019,32.9004,2.7066,1025.7529,1025.7516,1480.78,1480.78,0.0000e+00
32.000,8.1040,8.1042,3.435728,3.435677,1.3270,31.729,0.530,32.9006,32.8998,2.7027,1025.7566,1025.7559,1480.79,1480.79,0.0000e+00
33.000,8.1041,8.1065,3.435708,3.435501,1.3221,32.720,0.663,32.8998,32.8953,2.6940,1025.7605,1025.7567,1480.81,1480.81,0.0000e+00
34.000,8.1075,8.1085,3.435341,3.435232,1.3182,33.712,0.642,32.8923,32.8902,2.6844,1025.7587,1025.7569,1480.83,1480.83,0.0000e+00
35.000,8.1104,8.1113,3.435191,3.435023,1.3141,34.703,0.432,32.8874,32.8848,2.6760,1025.7590,1025.7568,1480.85,1480.85,0.0000e+00
36.000,8.1092,8.1080,3.435389,3.435404,1.3106,35.695,0.778,32.8902,32.8915,2.6430,1025.7660,1025.7671,1480.86,1480.86,0.0000e+00
37.000,8.0888,8.0821,3.436602,3.436486,1.3049,36.686,0.925,32.9219,32.9269,2.5985,1025.7984,1025.8033,1480.84,1480.82,0.0000e+00
38.000,7.9361,7.9282,3.435350,3.435465,1.2949,37.677,0.620,33.0521,33.0607,2.5643,1025.9275,1025.9354,1480.44,1480.42,0.0000e+00
39.000,7.8575,7.8568,3.433809,3.433782,1.2798,38.669,0.470,33.1095,33.1098,2.5573,1025.9886,1025.9889,1480.23,1480.23,0.0000e+00
40.000,7.8429,7.8418,3.433799,3.433739,1.2751,39.660,0.758,33.1228,33.1231,2.5768,1026.0057,1026.0061,1480.21,1480.20,0.0000e+00
41.000,7.8130,7.8098,3.434067,3.434005,1.2771,40.652,0.715,33.1536,33.1559,2.6175,1026.0388,1026.0411,1480.15,1480.14,0.0000e+00
42.000,7.7524,7.7499,3.431506,3.431497,1.2851,41.643,0.478,33.1832,33.1855,2.6817,1026.0754,1026.0776,1479.97,1479.96,0.0000e+00
43.000,7.7058,7.7048,3.429083,3.429053,1.2984,42.635,0.575,33.2011,33.2017,2.7491,1026.1008,1026.1014,1479.83,1479.83,0.0000e+00
44.000,7.6778,7.6752,3.428291,3.428259,1.3093,43.626,0.748,33.2189,33.2210,2.8017,1026.1233,1026.1253,1479.76,1479.76,0.0000e+00
45.000,7.6406,7.6391,3.427588,3.427538,1.3209,44.617,0.711,33.2464,33.2473,2.8777,1026.1549,1026.1558,1479.67,1479.67,0.0000e+00
46.000,7.6059,7.6049,3.427099,3.426985,1.3437,45.609,0.538,33.2738,33.2735,3.0407,1026.1859,1026.1859,1479.59,1479.58,0.0000e+00
47.000,7.5833,7.5828,3.428443,3.428436,1.3956,46.600,0.447,33.3095,33.3099,3.3098,1026.2218,1026.2222,1479.56,1479.56,0.0000e+00
48.000,7.5837,7.5840,3.429757,3.429659,1.4455,47.591,0.641,33.3228,33.3215,3.4614,1026.2368,1026.2357,1479.60,1479.60,0.0000e+00
49.000,7.5867,7.5870,3.430279,3.430188,1.4782,48.583,0.620,33.3251,33.3238,3.5215,1026.2427,1026.2417,1479.63,1479.63,0.0000e+00
50.000,7.5902,7.5890,3.430792,3.430560,1.5093,49.574,0.498,33.3268,33.3254,3.5835,1026.2482,1026.2472,1479.66,1479.65,0.0000e+00
51.000,7.5937,7.5961,3.431383,3.431430,1.5396,50.566,0.555,33.3293,33.3276,3.6876,1026.2542,1026.2525,1479.69,1479.70,0.0000e+00
52.000,7.6311,7.6327,3.435758,3.435379,1.5657,51.557,0.660,33.3401,33.3345,3.7347,1026.2619,1026.2573,1479.87,1479.86,0.0000e+00
53.000,7.6585,7.6608,3.439637,3.439405,1.5790,52.548,0.656,33.3552,33.3505,3.6883,1026.2744,1026.2703,1480.01,1480.01,0.0000e+00
54.000,7.7045,7.7041,3.448305,3.447978,1.5792,53.540,0.616,33.4039,33.4008,3.6072,1026.3106,1026.3082,1480.26,1480.25,0.0000e+00
