PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.0824,12.0290,3.853357,3.849959,3.1072,2.977,0.332,33.4975,33.5125,7.4669,1025.4202,1025.4418,1495.36,1495.20,0.0000e+00
4.000,11.5243,11.5896,3.805550,3.813924,2.9397,3.969,0.581,33.5343,33.5573,7.0379,1025.5572,1025.5631,1493.50,1493.75,0.0000e+00
5.000,11.3467,11.3026,3.791080,3.787354,2.8700,4.961,0.503,33.5528,33.5562,6.9662,1025.6087,1025.6194,1492.92,1492.77,0.0000e+00
6.000,11.5363,11.0883,3.807114,3.770767,2.7653,5.953,0.547,33.5379,33.5871,6.4185,1025.5667,1025.6866,1493.58,1492.08,0.0000e+00
7.000,10.7882,10.7404,3.743913,3.741544,2.6464,6.945,0.636,33.5943,33.6146,6.1367,1025.7501,1025.7744,1491.04,1490.90,0.0000e+00
8.000,10.5593,10.5548,3.724260,3.724545,2.5544,7.937,0.600,33.6078,33.6148,5.9821,1025.8054,1025.8116,1490.27,1490.26,0.0000e+00
9.000,10.4117,10.4076,3.711736,3.712284,2.4730,8.929,0.594,33.6177,33.6269,5.7261,1025.8432,1025.8511,1489.77,1489.77,0.0000e+00
10.000,10.3106,10.3066,3.703362,3.703590,2.3647,9.922,0.537,33.6263,33.6322,5.1300,1025.8718,1025.8771,1489.44,1489.43,0.0000e+00
11.000,9.7588,9.7251,3.657077,3.659413,2.1461,10.914,0.458,33.6686,33.7242,4.1766,1026.0023,1026.0513,1487.52,1487.46,0.0000e+00
12.000,8.9821,8.9641,3.592757,3.593691,1.9329,11.906,0.637,33.7353,33.7621,3.6903,1026.1853,1026.2091,1484.78,1484.74,0.0000e+00
13.000,8.7863,8.7766,3.576565,3.577110,1.8212,12.898,0.748,33.7515,33.7665,3.5811,1026.2333,1026.2466,1484.09,1484.07,0.0000e+00
14.000,8.6656,8.6641,3.566752,3.566845,1.7412,13.890,0.662,33.7632,33.7656,3.4870,1026.2658,1026.2679,1483.67,1483.67,0.0000e+00
15.000,8.5852,8.5756,3.560237,3.560274,1.6513,14.882,0.425,33.7709,33.7805,3.3227,1026.2888,1026.2978,1483.40,1483.37,0.0000e+00
16.000,8.4237,8.4228,3.547496,3.547461,1.5619,15.874,0.468,33.7905,33.7910,3.1956,1026.3335,1026.3340,1482.83,1482.83,0.0000e+00
17.000,8.4043,8.4032,3.546270,3.546298,1.5257,16.866,0.751,33.7957,33.7970,3.1500,1026.3451,1026.3463,1482.78,1482.78,0.0000e+00
18.000,8.3874,8.3866,3.545209,3.545130,1.5039,17.859,0.749,33.8002,33.8002,3.0969,1026.3558,1026.3559,1482.74,1482.74,0.0000e+00
19.000,8.3646,8.3611,3.543550,3.543671,1.4749,18.851,0.559,33.8040,33.8087,2.9869,1026.3668,1026.3710,1482.68,1482.67,0.0000e+00
20.000,8.2618,8.2606,3.536829,3.536884,1.4348,19.843,0.493,33.8311,33.8329,2.8634,1026.4081,1026.4098,1482.34,1482.34,0.0000e+00
21.000,8.2154,8.2164,3.534081,3.534126,1.4010,20.835,0.548,33.8462,33.8457,2.7942,1026.4315,1026.4310,1482.20,1482.21,0.0000e+00
22.000,8.1970,8.1976,3.533097,3.533073,1.3774,21.827,0.561,33.8530,33.8521,2.7553,1026.4442,1026.4435,1482.16,1482.16,0.0000e+00
23.000,8.1859,8.1853,3.532459,3.532351,1.3588,22.819,0.546,33.8564,33.8559,2.7129,1026.4532,1026.4528,1482.14,1482.13,0.0000e+00
24.000,8.1738,8.1731,3.531688,3.531663,1.3416,23.811,0.634,33.8594,33.8598,2.6440,1026.4618,1026.4623,1482.11,1482.11,0.0000e+00
25.000,8.1422,8.1392,3.529606,3.529553,1.3238,24.803,0.686,33.8672,33.8695,2.5706,1026.4773,1026.4796,1482.02,1482.01,0.0000e+00
26.000,8.0977,8.0970,3.526608,3.526646,1.3034,25.795,0.540,33.8778,33.8789,2.5069,1026.4968,1026.4978,1481.88,1481.88,0.0000e+00
27.000,8.0620,8.0612,3.524227,3.524157,1.2768,26.787,0.388,33.8864,33.8865,2.4461,1026.5135,1026.5137,1481.77,1481.77,0.0000e+00
28.000,8.0464,8.0458,3.523358,3.523283,1.2593,27.779,0.727,33.8917,33.8915,2.3817,1026.5245,1026.5245,1481.74,1481.73,0.0000e+00
29.000,8.0404,8.0406,3.523228,3.523144,1.2460,28.771,0.867,33.8957,33.8946,2.2894,1026.5331,1026.5323,1481.74,1481.73,0.0000e+00
30.000,8.0114,8.0093,3.521093,3.521135,1.2215,29.763,0.601,33.9005,33.9030,2.1470,1026.5458,1026.5480,1481.65,1481.64,0.0000e+00
31.000,7.9283,7.9265,3.514572,3.514780,1.1526,30.755,0.424,33.9107,33.9147,1.7627,1026.5707,1026.5741,1481.36,1481.36,0.0000e+00
32.000,7.8449,7.8401,3.508173,3.508119,1.0843,31.747,0.705,33.9226,33.9267,1.4971,1026.5969,1026.6008,1481.08,1481.06,0.0000e+00
33.000,7.7983,7.7985,3.504728,3.504780,1.0354,32.739,0.647,33.9304,33.9308,1.4216,1026.6144,1026.6147,1480.93,1480.93,0.0000e+00
34.000,7.7950,7.7952,3.504542,3.504457,0.9964,33.731,0.587,33.9311,33.9301,1.4097,1026.6200,1026.6192,1480.93,1480.93,0.0000e+00
35.000,7.7948,7.7948,3.504596,3.504505,0.9729,34.724,0.568,33.9315,33.9304,1.4125,1026.6249,1026.6241,1480.95,1480.95,0.0000e+00
36.000,7.7948,7.7944,3.504666,3.504532,0.9566,35.716,0.468,33.9317,33.9307,1.4117,1026.6297,1026.6289,1480.96,1480.96,0.0000e+00
37.000,7.7945,7.7946,3.504708,3.504621,0.9465,36.707,0.614,33.9320,33.9309,1.4004,1026.6345,1026.6337,1480.98,1480.98,0.0000e+00
38.000,7.7937,7.7943,3.504699,3.504646,0.9405,37.700,0.608,33.9322,33.9311,1.3905,1026.6394,1026.6384,1480.99,1480.99,0.0000e+00
39.000,7.7930,7.7933,3.504695,3.504621,0.9349,38.692,0.566,33.9324,33.9312,1.3738,1026.6442,1026.6432,1481.01,1481.01,0.0000e+00
40.000,7.7915,7.7919,3.504635,3.504571,0.9291,39.684,0.624,33.9326,33.9316,1.3466,1026.6492,1026.6483,1481.02,1481.02,0.0000e+00
41.000,7.7895,7.7893,3.504530,3.504430,0.9216,40.676,0.563,33.9330,33.9321,1.3229,1026.6543,1026.6536,1481.03,1481.02,0.0000e+00
42.000,7.7871,7.7868,3.504383,3.504251,0.9152,41.667,0.455,33.9333,33.9321,1.3069,1026.6595,1026.6586,1481.03,1481.03,0.0000e+00
43.000,7.7859,7.7852,3.504324,3.504193,0.9074,42.659,0.609,33.9334,33.9326,1.2745,1026.6643,1026.6638,1481.05,1481.04,0.0000e+00
44.000,7.7827,7.7822,3.504132,3.503999,0.9020,43.651,0.726,33.9339,33.9330,1.2625,1026.6698,1026.6691,1481.05,1481.05,0.0000e+00
45.000,7.7814,7.7810,3.504080,3.503928,0.8975,44.643,0.551,33.9341,33.9329,1.2558,1026.6746,1026.6737,1481.06,1481.06,0.0000e+00
46.000,7.7809,7.7815,3.504072,3.504014,0.8926,45.635,0.482,33.9340,33.9329,1.2494,1026.6792,1026.6783,1481.08,1481.08,0.0000e+00
47.000,7.7806,7.7808,3.504100,3.504000,0.8905,46.627,0.710,33.9341,33.9328,1.2497,1026.6839,1026.6829,1481.09,1481.09,0.0000e+00
48.000,7.7816,7.7817,3.504203,3.504095,0.8890,47.619,0.466,33.9339,33.9325,1.2489,1026.6882,1026.6871,1481.11,1481.11,0.0000e+00
