PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.9399,14.9398,3.883110,3.882976,2.4896,2.974,0.329,31.3490,31.3478,5.7645,1023.1851,1023.1843,1502.28,1502.28,0.0000e+00
4.000,14.9353,14.9356,3.882724,3.882661,2.4928,3.965,0.389,31.3488,31.3480,5.7718,1023.1904,1023.1898,1502.29,1502.29,0.0000e+00
5.000,14.9338,14.9340,3.882654,3.882592,2.4935,4.956,0.471,31.3490,31.3482,5.7749,1023.1954,1023.1948,1502.30,1502.30,0.0000e+00
6.000,14.9355,14.9356,3.882806,3.882751,2.4934,5.948,0.391,31.3487,31.3481,5.7750,1023.1992,1023.1988,1502.32,1502.32,0.0000e+00
7.000,14.9348,14.9351,3.882785,3.882745,2.4917,6.939,0.413,31.3486,31.3480,5.7719,1023.2038,1023.2033,1502.33,1502.33,0.0000e+00
8.000,14.9319,14.9326,3.882611,3.882600,2.4931,7.930,0.821,31.3490,31.3484,5.7776,1023.2092,1023.2086,1502.34,1502.34,0.0000e+00
9.000,14.9048,14.9029,3.880559,3.880966,2.4912,8.921,0.871,31.3520,31.3572,5.7718,1023.2217,1023.2261,1502.27,1502.27,0.0000e+00
10.000,14.9186,14.9280,3.881794,3.881746,2.4909,9.913,0.489,31.3517,31.3436,5.7674,1023.2230,1023.2148,1502.33,1502.35,0.0000e+00
11.000,14.9099,14.9106,3.880925,3.881430,2.4802,10.904,0.570,31.3504,31.3544,5.7288,1023.2283,1023.2312,1502.32,1502.33,0.0000e+00
12.000,14.8676,14.8419,3.877339,3.876211,2.4812,11.895,0.838,31.3518,31.3623,5.7489,1023.2428,1023.2563,1502.20,1502.13,0.0000e+00
13.000,14.4903,14.4779,3.843145,3.844048,2.4793,12.886,0.602,31.3463,31.3645,5.7797,1023.3223,1023.3389,1501.00,1500.98,0.0000e+00
14.000,14.4119,14.4139,3.836333,3.837214,2.4730,13.878,0.492,31.3475,31.3539,5.7719,1023.3441,1023.3486,1500.76,1500.78,0.0000e+00
15.000,14.2346,14.2301,3.821586,3.821871,2.4704,14.869,0.551,31.3564,31.3627,5.7879,1023.3922,1023.3979,1500.21,1500.20,0.0000e+00
