PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,14.1302,14.1297,3.789678,3.789393,2.7098,1.983,-0.002,31.1542,31.1521,6.5270,1023.1995,1023.1979,1499.42,1499.42,0.0000e+00
3.000,14.1309,14.1304,3.789690,3.789569,2.7103,2.975,0.521,31.1534,31.1527,6.5279,1023.2032,1023.2027,1499.44,1499.44,0.0000e+00
4.000,14.1275,14.1271,3.789417,3.789256,2.7096,3.966,0.798,31.1532,31.1521,6.5234,1023.2082,1023.2075,1499.44,1499.44,0.0000e+00
5.000,14.1285,14.1282,3.789533,3.789406,2.7092,4.958,0.423,31.1531,31.1522,6.5319,1023.2124,1023.2118,1499.46,1499.46,0.0000e+00
6.000,14.1251,14.1252,3.789269,3.789223,2.7129,5.950,0.705,31.1531,31.1526,6.5490,1023.2175,1023.2172,1499.47,1499.47,0.0000e+00
7.000,14.1274,14.1283,3.789537,3.789456,2.7139,6.941,0.848,31.1533,31.1518,6.5443,1023.2217,1023.2204,1499.49,1499.49,0.0000e+00
8.000,14.1214,14.1196,3.789052,3.788941,2.7127,7.933,0.626,31.1534,31.1537,6.5364,1023.2275,1023.2281,1499.49,1499.49,0.0000e+00
9.000,14.1105,14.1087,3.788202,3.788061,2.7106,8.924,0.465,31.1540,31.1542,6.5314,1023.2346,1023.2352,1499.47,1499.47,0.0000e+00
10.000,14.1018,14.1028,3.787739,3.787688,2.7094,9.916,0.651,31.1564,31.1551,6.5345,1023.2428,1023.2416,1499.46,1499.46,0.0000e+00
11.000,14.1007,14.0996,3.787543,3.787440,2.7095,10.907,0.625,31.1552,31.1550,6.5355,1023.2465,1023.2466,1499.47,1499.47,0.0000e+00
12.000,14.0819,14.0811,3.786238,3.786212,2.7083,11.899,0.450,31.1580,31.1584,6.5351,1023.2570,1023.2575,1499.43,1499.43,0.0000e+00
13.000,14.0619,14.0613,3.784977,3.784812,2.7081,12.890,0.623,31.1623,31.1613,6.5375,1023.2689,1023.2682,1499.39,1499.38,0.0000e+00
14.000,14.0791,14.0769,3.788669,3.787900,2.7073,13.882,0.682,31.1818,31.1765,6.4854,1023.2849,1023.2813,1499.48,1499.47,0.0000e+00
15.000,14.1142,14.1137,3.793845,3.793357,2.6796,14.874,0.521,31.2004,31.1963,6.1718,1023.2965,1023.2935,1499.64,1499.63,0.0000e+00
16.000,14.0237,13.9988,3.797523,3.797624,2.5637,15.865,0.588,31.3073,31.3285,5.5569,1023.4019,1023.4234,1499.48,1499.43,0.0000e+00
17.000,13.4996,13.4672,3.780358,3.780779,2.4384,16.857,0.664,31.5781,31.6088,5.2009,1023.7212,1023.7514,1498.09,1498.02,0.0000e+00
18.000,12.9429,12.9169,3.746378,3.747318,2.3221,17.848,0.573,31.7230,31.7536,4.9630,1023.9473,1023.9760,1496.42,1496.37,0.0000e+00
19.000,12.3028,12.2684,3.698784,3.699834,2.2094,18.840,0.569,31.8104,31.8497,4.7760,1024.1420,1024.1789,1494.37,1494.30,0.0000e+00
20.000,11.7810,11.7674,3.658273,3.659387,2.1292,19.831,0.580,31.8652,31.8876,4.6942,1024.2859,1024.3058,1492.65,1492.63,0.0000e+00
21.000,11.5802,11.5761,3.643721,3.644091,2.0699,20.823,0.509,31.8960,31.9031,4.6340,1024.3510,1024.3572,1492.01,1492.00,0.0000e+00
22.000,11.4499,11.4456,3.635921,3.636129,2.0212,21.814,0.547,31.9319,31.9376,4.4833,1024.4069,1024.4121,1491.61,1491.61,0.0000e+00
23.000,11.2650,11.2345,3.621785,3.621193,1.9665,22.806,0.658,31.9531,31.9737,4.2784,1024.4610,1024.4824,1491.01,1490.93,0.0000e+00
24.000,10.8726,10.8408,3.588470,3.589438,1.9165,23.797,0.689,31.9655,32.0028,4.1702,1024.5443,1024.5788,1489.66,1489.59,0.0000e+00
25.000,10.5069,10.4963,3.560347,3.560741,1.8701,24.789,0.527,32.0056,32.0188,4.1215,1024.6431,1024.6552,1488.42,1488.40,0.0000e+00
26.000,10.3566,10.3513,3.550136,3.550226,1.8269,25.780,0.488,32.0352,32.0408,4.0486,1024.6963,1024.7015,1487.94,1487.92,0.0000e+00
27.000,10.2281,10.2170,3.541946,3.542382,1.7942,26.772,0.665,32.0660,32.0802,3.9495,1024.7464,1024.7593,1487.53,1487.51,0.0000e+00
28.000,9.9924,9.9770,3.524664,3.525270,1.7674,27.763,0.750,32.1001,32.1199,3.8889,1024.8168,1024.8348,1486.74,1486.70,0.0000e+00
29.000,9.8216,9.8146,3.512174,3.512432,1.7429,28.754,0.610,32.1251,32.1339,3.8474,1024.8690,1024.8770,1486.16,1486.15,0.0000e+00
30.000,9.7110,9.7080,3.503841,3.503869,1.7132,29.746,0.429,32.1386,32.1415,3.7821,1024.9021,1024.9049,1485.79,1485.79,0.0000e+00
31.000,9.6751,9.6708,3.501225,3.501369,1.6862,30.737,0.669,32.1435,32.1489,3.6634,1024.9163,1024.9212,1485.69,1485.68,0.0000e+00
32.000,9.5180,9.5076,3.488869,3.489340,1.6590,31.729,0.646,32.1576,32.1717,3.5595,1024.9572,1024.9699,1485.14,1485.12,0.0000e+00
33.000,9.3169,9.3090,3.473879,3.474222,1.6204,32.720,0.456,32.1839,32.1946,3.4421,1025.0145,1025.0240,1484.45,1484.44,0.0000e+00
34.000,9.1455,9.1372,3.461244,3.461572,1.5798,33.712,0.626,32.2079,32.2187,3.3277,1025.0648,1025.0746,1483.87,1483.85,0.0000e+00
35.000,9.0005,8.9926,3.451760,3.452092,1.5542,34.703,0.703,32.2405,32.2511,3.2842,1025.1175,1025.1270,1483.39,1483.37,0.0000e+00
36.000,8.8770,8.8722,3.445102,3.445229,1.5324,35.695,0.539,32.2830,32.2887,3.2746,1025.1745,1025.1797,1483.00,1482.99,0.0000e+00
37.000,8.8019,8.8000,3.441536,3.441611,1.5169,36.686,0.638,32.3138,32.3164,3.2840,1025.2147,1025.2170,1482.77,1482.77,0.0000e+00
38.000,8.7733,8.7707,3.440155,3.440273,1.5120,37.677,0.685,32.3250,32.3287,3.3214,1025.2324,1025.2357,1482.69,1482.69,0.0000e+00
39.000,8.7039,8.7011,3.436552,3.436660,1.5165,38.669,0.477,32.3503,32.3540,3.3714,1025.2674,1025.2707,1482.48,1482.48,0.0000e+00
40.000,8.6253,8.6217,3.433422,3.433598,1.5172,39.660,0.552,32.3890,32.3942,3.2807,1025.3143,1025.3188,1482.25,1482.25,0.0000e+00
41.000,8.5097,8.5049,3.428642,3.428785,1.4959,40.652,0.652,32.4446,32.4505,3.1175,1025.3798,1025.3852,1481.91,1481.89,0.0000e+00
42.000,8.4309,8.4273,3.424389,3.424539,1.4642,41.643,0.566,32.4719,32.4769,2.9960,1025.4177,1025.4221,1481.66,1481.65,0.0000e+00
43.000,8.3750,8.3737,3.422190,3.422230,1.4341,42.635,0.540,32.4999,32.5015,2.9470,1025.4525,1025.4540,1481.50,1481.50,0.0000e+00
44.000,8.3565,8.3560,3.421809,3.421861,1.4139,43.626,0.531,32.5125,32.5136,2.9424,1025.4698,1025.4706,1481.46,1481.46,0.0000e+00
45.000,8.3410,8.3400,3.421414,3.421459,1.4040,44.617,0.693,32.5222,32.5236,2.9461,1025.4843,1025.4855,1481.43,1481.43,0.0000e+00
46.000,8.3207,8.3189,3.420863,3.420903,1.3990,45.609,0.696,32.5347,32.5368,2.9528,1025.5016,1025.5035,1481.39,1481.38,0.0000e+00
47.000,8.2989,8.2982,3.420871,3.420905,1.3963,46.600,0.477,32.5545,32.5555,2.9465,1025.5250,1025.5258,1481.35,1481.35,0.0000e+00
48.000,8.2799,8.2782,3.420935,3.420981,1.3882,47.591,0.578,32.5723,32.5744,2.8854,1025.5463,1025.5482,1481.31,1481.31,0.0000e+00
49.000,8.2402,8.2367,3.420060,3.420116,1.3784,48.583,0.730,32.5994,32.6033,2.8484,1025.5780,1025.5816,1481.21,1481.20,0.0000e+00
50.000,8.1989,8.1978,3.419416,3.419452,1.3697,49.574,0.565,32.6305,32.6319,2.8280,1025.6131,1025.6144,1481.11,1481.11,0.0000e+00
51.000,8.1686,8.1665,3.418791,3.418817,1.3581,50.566,0.456,32.6516,32.6538,2.7981,1025.6386,1025.6407,1481.04,1481.04,0.0000e+00
52.000,8.1437,8.1431,3.418217,3.418253,1.3502,51.557,0.659,32.6682,32.6692,2.7906,1025.6600,1025.6608,1480.98,1480.98,0.0000e+00
53.000,8.1288,8.1279,3.417968,3.418009,1.3465,52.548,0.616,32.6789,32.6803,2.8056,1025.6751,1025.6763,1480.96,1480.95,0.0000e+00
54.000,8.1001,8.0993,3.417679,3.417688,1.3480,53.540,0.545,32.7023,32.7031,2.8757,1025.7022,1025.7030,1480.89,1480.89,0.0000e+00
55.000,8.0770,8.0749,3.417499,3.417546,1.3620,54.531,0.646,32.7214,32.7239,3.0420,1025.7252,1025.7275,1480.85,1480.84,0.0000e+00
56.000,8.0012,7.9960,3.415096,3.415197,1.3943,55.522,0.628,32.7663,32.7722,3.2587,1025.7761,1025.7815,1480.63,1480.62,0.0000e+00
57.000,7.9352,7.9311,3.411099,3.411090,1.4431,56.514,0.491,32.7850,32.7887,3.5784,1025.8050,1025.8085,1480.42,1480.41,0.0000e+00
58.000,7.8730,7.8673,3.406655,3.406788,1.5600,57.505,0.514,32.7955,32.8023,4.4577,1025.8268,1025.8330,1480.21,1480.20,0.0000e+00
59.000,7.7036,7.6925,3.391866,3.392231,1.7032,58.496,0.800,32.7959,32.8103,5.1076,1025.8562,1025.8691,1479.58,1479.56,0.0000e+00
60.000,7.6325,7.6272,3.386758,3.386922,1.8071,59.488,0.745,32.8076,32.8144,5.3201,1025.8801,1025.8862,1479.34,1479.33,0.0000e+00
61.000,7.5823,7.5815,3.383842,3.383869,1.9192,60.479,0.415,32.8231,32.8242,5.3731,1025.9040,1025.9049,1479.18,1479.18,0.0000e+00
62.000,7.5738,7.5740,3.384017,3.384045,1.9958,61.470,0.596,32.8326,32.8327,5.3212,1025.9173,1025.9173,1479.18,1479.18,0.0000e+00
63.000,7.5719,7.5723,3.384478,3.384519,2.0127,62.462,0.834,32.8389,32.8389,5.2629,1025.9270,1025.9270,1479.20,1479.20,0.0000e+00
64.000,7.5749,7.5756,3.385408,3.385369,2.0180,63.453,0.770,32.8456,32.8445,5.2089,1025.9365,1025.9356,1479.23,1479.23,0.0000e+00
65.000,7.5848,7.5859,3.387319,3.387312,2.0083,64.444,0.423,32.8563,32.8552,5.0522,1025.9481,1025.9470,1479.30,1479.30,0.0000e+00
66.000,7.6008,7.6022,3.390263,3.390220,1.9774,65.435,0.779,32.8725,32.8707,4.8558,1025.9631,1025.9615,1479.40,1479.40,0.0000e+00
67.000,7.6081,7.6087,3.392414,3.392374,1.9627,66.427,0.965,32.8882,32.8872,4.8043,1025.9790,1025.9781,1479.46,1479.46,0.0000e+00
68.000,7.6078,7.6081,3.393655,3.393514,1.9462,67.418,0.705,32.9014,32.8996,4.6630,1025.9939,1025.9925,1479.49,1479.49,0.0000e+00
69.000,7.6351,7.6388,3.399361,3.399331,1.8636,68.409,0.382,32.9365,32.9326,4.1962,1026.0222,1026.0186,1479.66,1479.67,0.0000e+00
70.000,7.6654,7.6657,3.404207,3.404189,1.7918,69.401,0.718,32.9594,32.9589,4.1257,1026.0404,1026.0400,1479.82,1479.82,0.0000e+00
71.000,7.6506,7.6487,3.404396,3.404380,1.7771,70.392,0.744,32.9750,32.9766,4.2736,1026.0594,1026.0609,1479.80,1479.79,0.0000e+00
72.000,7.6248,7.6240,3.403084,3.403108,1.7838,71.383,0.531,32.9849,32.9859,4.4576,1026.0754,1026.0763,1479.73,1479.73,0.0000e+00
73.000,7.5937,7.5920,3.401252,3.401270,1.8149,72.374,0.435,32.9942,32.9959,4.6261,1026.0917,1026.0933,1479.64,1479.63,0.0000e+00
74.000,7.5644,7.5640,3.402255,3.402251,1.8351,73.366,0.647,33.0323,33.0327,4.6481,1026.1305,1026.1308,1479.59,1479.59,0.0000e+00
75.000,7.5556,7.5559,3.403042,3.403037,1.8463,74.357,0.567,33.0487,33.0484,4.6560,1026.1491,1026.1488,1479.59,1479.59,0.0000e+00
76.000,7.5525,7.5525,3.403243,3.403247,1.8552,75.348,0.517,33.0534,33.0534,4.6423,1026.1578,1026.1578,1479.60,1479.60,0.0000e+00
77.000,7.5474,7.5477,3.403457,3.403446,1.8559,76.339,0.748,33.0601,33.0597,4.6316,1026.1684,1026.1681,1479.61,1479.61,0.0000e+00
78.000,7.5427,7.5424,3.403716,3.403725,1.8578,77.331,0.673,33.0668,33.0673,4.6594,1026.1789,1026.1794,1479.61,1479.61,0.0000e+00
79.000,7.5013,7.5006,3.404458,3.404447,1.8656,78.322,0.425,33.1139,33.1144,4.6928,1026.2264,1026.2269,1479.53,1479.53,0.0000e+00
80.000,7.4915,7.4914,3.405144,3.405146,1.8693,79.313,0.640,33.1301,33.1303,4.6721,1026.2451,1026.2453,1479.53,1479.53,0.0000e+00
81.000,7.4870,7.4871,3.405753,3.405746,1.8675,80.304,0.656,33.1405,33.1404,4.6471,1026.2585,1026.2584,1479.54,1479.54,0.0000e+00
82.000,7.4830,7.4834,3.406277,3.406272,1.8634,81.295,0.517,33.1495,33.1491,4.6174,1026.2707,1026.2703,1479.55,1479.55,0.0000e+00
83.000,7.4804,7.4807,3.406590,3.406582,1.8559,82.287,0.536,33.1549,33.1546,4.5769,1026.2799,1026.2796,1479.57,1479.57,0.0000e+00
84.000,7.4728,7.4730,3.407870,3.407822,1.8475,83.278,0.560,33.1755,33.1748,4.5422,1026.3018,1026.3012,1479.58,1479.58,0.0000e+00
85.000,7.4687,7.4691,3.409092,3.409059,1.8387,84.269,0.598,33.1922,33.1914,4.5139,1026.3201,1026.3194,1479.60,1479.60,0.0000e+00
86.000,7.4684,7.4688,3.409456,3.409439,1.8317,85.260,0.681,33.1960,33.1953,4.4790,1026.3277,1026.3271,1479.62,1479.62,0.0000e+00
87.000,7.4682,7.4687,3.409798,3.409761,1.8211,86.251,0.579,33.1993,33.1985,4.3968,1026.3349,1026.3341,1479.64,1479.64,0.0000e+00
88.000,7.4673,7.4678,3.411560,3.411536,1.7874,87.243,0.400,33.2188,33.2180,4.0986,1026.3549,1026.3542,1479.68,1479.68,0.0000e+00
89.000,7.4663,7.4668,3.413825,3.413644,1.7179,88.234,0.701,33.2438,33.2413,3.6722,1026.3792,1026.3773,1479.72,1479.72,0.0000e+00
90.000,7.4553,7.4546,3.418946,3.418734,1.6642,89.225,0.783,33.3092,33.3076,3.5213,1026.4368,1026.4356,1479.78,1479.77,0.0000e+00
91.000,7.4437,7.4443,3.420561,3.420501,1.6173,90.216,0.570,33.3373,33.3362,3.4274,1026.4651,1026.4641,1479.78,1479.78,0.0000e+00
