PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,13.2863,13.2863,3.970756,3.970516,2.4912,2.978,-0.053,33.5477,33.5454,5.9001,1025.2242,1025.2224,1499.48,1499.47,0.0000e+00
4.000,13.2867,13.2867,3.970799,3.970574,2.4911,3.970,0.712,33.5474,33.5453,5.8928,1025.2284,1025.2267,1499.49,1499.49,0.0000e+00
5.000,13.2881,13.2879,3.970991,3.970723,2.4895,4.963,0.829,33.5476,33.5452,5.8887,1025.2327,1025.2308,1499.51,1499.51,0.0000e+00
6.000,13.2891,13.2894,3.971124,3.970920,2.4893,5.956,0.511,33.5475,33.5453,5.8864,1025.2369,1025.2351,1499.53,1499.53,0.0000e+00
7.000,13.2893,13.2888,3.971197,3.970849,2.4864,6.948,0.516,33.5476,33.5448,5.8809,1025.2414,1025.2393,1499.55,1499.55,0.0000e+00
8.000,13.2897,13.2898,3.971277,3.971041,2.4873,7.941,0.426,33.5476,33.5453,5.8853,1025.2458,1025.2440,1499.57,1499.57,0.0000e+00
9.000,13.2891,13.2889,3.971274,3.970998,2.4852,8.933,0.831,33.5476,33.5452,5.8588,1025.2504,1025.2486,1499.58,1499.58,0.0000e+00
10.000,13.2909,13.2908,3.971457,3.971177,2.4791,9.926,0.866,33.5474,33.5448,5.8449,1025.2544,1025.2524,1499.60,1499.60,0.0000e+00
11.000,13.2888,13.2878,3.971304,3.971022,2.4805,10.918,0.500,33.5474,33.5457,5.8651,1025.2593,1025.2581,1499.62,1499.61,0.0000e+00
12.000,13.2844,13.2850,3.970939,3.970733,2.4798,11.911,0.829,33.5474,33.5450,5.8508,1025.2646,1025.2626,1499.62,1499.62,0.0000e+00
13.000,13.2896,13.2887,3.971461,3.971118,2.4762,12.903,0.699,33.5473,33.5450,5.8345,1025.2680,1025.2663,1499.65,1499.65,0.0000e+00
14.000,13.2845,13.2838,3.971023,3.970776,2.4682,13.896,0.484,33.5473,33.5457,5.7784,1025.2734,1025.2723,1499.65,1499.65,0.0000e+00
15.000,13.2793,13.2723,3.970511,3.969979,2.4502,14.888,0.647,33.5467,33.5478,5.6580,1025.2785,1025.2808,1499.65,1499.63,0.0000e+00
16.000,12.8517,12.8709,3.929745,3.933551,2.3869,15.881,0.407,33.5385,33.5577,5.3348,1025.3614,1025.3726,1498.23,1498.31,0.0000e+00
17.000,12.0903,12.0734,3.860351,3.864571,2.2432,16.874,0.691,33.5522,33.6082,4.7620,1025.5239,1025.5706,1495.68,1495.69,0.0000e+00
18.000,11.5543,11.5447,3.813200,3.814471,2.1692,17.866,0.851,33.5761,33.5973,4.6137,1025.6473,1025.6655,1493.88,1493.88,0.0000e+00
19.000,11.3230,11.3503,3.792562,3.795434,2.0914,18.859,0.561,33.5830,33.5864,4.4659,1025.6996,1025.6973,1493.11,1493.21,0.0000e+00
20.000,10.9434,11.0002,3.759340,3.765367,1.9694,19.851,0.361,33.6001,33.6079,4.2077,1025.7858,1025.7817,1491.81,1492.02,0.0000e+00
21.000,10.6940,10.7143,3.737960,3.741283,1.8828,20.844,0.688,33.6153,33.6300,3.9594,1025.8464,1025.8542,1490.97,1491.06,0.0000e+00
22.000,10.5214,10.5096,3.723553,3.723650,1.8341,21.836,0.869,33.6295,33.6414,3.8537,1025.8922,1025.9034,1490.39,1490.36,0.0000e+00
23.000,10.3864,10.3794,3.712415,3.712100,1.7939,22.829,0.625,33.6417,33.6449,3.8117,1025.9296,1025.9333,1489.94,1489.92,0.0000e+00
24.000,10.3305,10.3300,3.708085,3.707991,1.7282,23.821,0.529,33.6493,33.6488,3.7398,1025.9497,1025.9494,1489.77,1489.76,0.0000e+00
25.000,10.2832,10.2838,3.704189,3.704427,1.7088,24.814,0.785,33.6533,33.6552,3.7066,1025.9655,1025.9669,1489.62,1489.62,0.0000e+00
26.000,10.2507,10.2500,3.701479,3.701392,1.6966,25.806,0.801,33.6557,33.6554,3.6907,1025.9775,1025.9774,1489.52,1489.52,0.0000e+00
27.000,10.2233,10.2242,3.699366,3.699309,1.6862,26.799,0.664,33.6592,33.6578,3.6823,1025.9895,1025.9882,1489.45,1489.45,0.0000e+00
28.000,10.2152,10.2186,3.698987,3.699160,1.6745,27.791,0.359,33.6625,33.6610,3.6665,1025.9979,1025.9962,1489.44,1489.45,0.0000e+00
29.000,10.1961,10.1982,3.697621,3.697782,1.6636,28.783,0.564,33.6659,33.6656,3.6346,1026.0084,1026.0077,1489.39,1489.40,0.0000e+00
30.000,10.1786,10.1783,3.696216,3.696111,1.6568,29.776,0.741,33.6675,33.6667,3.6143,1026.0172,1026.0166,1489.34,1489.34,0.0000e+00
31.000,10.1726,10.1729,3.695788,3.695697,1.6512,30.768,0.827,33.6683,33.6670,3.6025,1026.0233,1026.0223,1489.34,1489.34,0.0000e+00
32.000,10.1640,10.1629,3.695131,3.694918,1.6471,31.761,0.673,33.6692,33.6680,3.5993,1026.0300,1026.0293,1489.33,1489.32,0.0000e+00
33.000,10.1582,10.1597,3.694704,3.694737,1.6407,32.753,0.426,33.6698,33.6687,3.5626,1026.0360,1026.0349,1489.32,1489.33,0.0000e+00
34.000,10.1538,10.1526,3.694372,3.694206,1.6294,33.746,0.893,33.6701,33.6695,3.4713,1026.0415,1026.0413,1489.32,1489.32,0.0000e+00
35.000,10.1289,10.1240,3.692203,3.692702,1.6160,34.738,0.987,33.6707,33.6804,3.4118,1026.0508,1026.0591,1489.25,1489.25,0.0000e+00
36.000,10.0056,10.0146,3.682211,3.683080,1.5976,35.731,0.577,33.6835,33.6840,3.3812,1026.0862,1026.0851,1488.84,1488.87,0.0000e+00
37.000,9.9708,9.9698,3.679599,3.679456,1.5691,36.723,0.683,33.6889,33.6884,3.3303,1026.1009,1026.1007,1488.74,1488.73,0.0000e+00
38.000,9.9628,9.9617,3.679093,3.678877,1.5623,37.715,0.932,33.6908,33.6897,3.3065,1026.1082,1026.1075,1488.73,1488.72,0.0000e+00
39.000,9.9436,9.9429,3.677576,3.677614,1.5554,38.708,0.943,33.6929,33.6939,3.2880,1026.1176,1026.1185,1488.68,1488.68,0.0000e+00
40.000,9.9186,9.9179,3.675450,3.675509,1.5482,39.700,0.896,33.6940,33.6953,3.2721,1026.1272,1026.1284,1488.61,1488.60,0.0000e+00
41.000,9.8919,9.8941,3.673274,3.673331,1.5375,40.693,0.568,33.6963,33.6948,3.2288,1026.1380,1026.1365,1488.53,1488.54,0.0000e+00
42.000,9.8596,9.8590,3.671245,3.671231,1.4985,41.685,0.790,33.7054,33.7058,2.9925,1026.1551,1026.1555,1488.44,1488.44,0.0000e+00
43.000,9.7959,9.7929,3.668553,3.668815,1.4807,42.677,1.144,33.7370,33.7425,2.9456,1026.1950,1026.1998,1488.26,1488.26,0.0000e+00
44.000,9.7529,9.7518,3.665975,3.666032,1.4659,43.670,1.044,33.7505,33.7521,2.9239,1026.2172,1026.2187,1488.14,1488.14,0.0000e+00
45.000,9.7312,9.7343,3.665076,3.665114,1.4402,44.662,0.518,33.7611,33.7587,2.9016,1026.2337,1026.2313,1488.09,1488.10,0.0000e+00
46.000,9.7154,9.7142,3.664200,3.664180,1.4186,45.655,0.865,33.7666,33.7675,2.8641,1026.2451,1026.2461,1488.06,1488.06,0.0000e+00
47.000,9.6904,9.6890,3.662539,3.662474,1.4127,46.647,1.122,33.7725,33.7732,2.8535,1026.2585,1026.2592,1487.99,1487.99,0.0000e+00
48.000,9.6774,9.6770,3.661601,3.661513,1.4085,47.639,1.196,33.7747,33.7742,2.8520,1026.2668,1026.2665,1487.96,1487.96,0.0000e+00
49.000,9.6722,9.6723,3.661280,3.661193,1.4053,48.632,0.985,33.7758,33.7748,2.8538,1026.2731,1026.2723,1487.96,1487.96,0.0000e+00
50.000,9.6659,9.6676,3.660892,3.660897,1.3970,49.624,0.568,33.7773,33.7758,2.8223,1026.2799,1026.2784,1487.96,1487.96,0.0000e+00
51.000,9.6502,9.6503,3.659756,3.659810,1.3878,50.616,0.952,33.7799,33.7804,2.7787,1026.2891,1026.2894,1487.92,1487.92,0.0000e+00
52.000,9.6143,9.6136,3.657107,3.657196,1.3822,51.609,0.823,33.7861,33.7876,2.7675,1026.3044,1026.3057,1487.81,1487.81,0.0000e+00
53.000,9.5964,9.5984,3.655789,3.655901,1.3757,52.601,0.594,33.7889,33.7882,2.7568,1026.3141,1026.3132,1487.77,1487.77,0.0000e+00
54.000,9.5800,9.5801,3.654604,3.654515,1.3697,53.593,0.497,33.7916,33.7906,2.7475,1026.3235,1026.3226,1487.73,1487.73,0.0000e+00
55.000,9.5770,9.5786,3.654449,3.654448,1.3627,54.586,0.402,33.7924,33.7909,2.7269,1026.3291,1026.3277,1487.74,1487.74,0.0000e+00
56.000,9.5709,9.5707,3.654026,3.653953,1.3576,55.578,0.946,33.7934,33.7929,2.7020,1026.3354,1026.3350,1487.73,1487.73,0.0000e+00
57.000,9.5598,9.5584,3.653209,3.653235,1.3541,56.571,1.150,33.7950,33.7966,2.6877,1026.3431,1026.3445,1487.71,1487.71,0.0000e+00
58.000,9.5317,9.5312,3.651250,3.651246,1.3502,57.563,0.998,33.8008,33.8013,2.6740,1026.3567,1026.3572,1487.63,1487.63,0.0000e+00
59.000,9.5040,9.5099,3.649365,3.649670,1.3407,58.555,0.469,33.8071,33.8046,2.6493,1026.3708,1026.3679,1487.55,1487.57,0.0000e+00
60.000,9.4830,9.4828,3.647983,3.647886,1.3306,59.547,0.684,33.8122,33.8113,2.6242,1026.3828,1026.3821,1487.50,1487.50,0.0000e+00
61.000,9.4725,9.4711,3.647333,3.647158,1.3264,60.540,0.705,33.8149,33.8144,2.6161,1026.3911,1026.3910,1487.48,1487.48,0.0000e+00
62.000,9.4631,9.4629,3.646770,3.646640,1.3225,61.532,0.586,33.8175,33.8164,2.6115,1026.3993,1026.3984,1487.46,1487.46,0.0000e+00
63.000,9.4591,9.4594,3.646570,3.646457,1.3195,62.524,0.651,33.8188,33.8173,2.5967,1026.4055,1026.4042,1487.47,1487.47,0.0000e+00
