PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.7610,15.7849,3.979545,3.981173,2.4937,2.975,0.406,31.5510,31.5463,5.6618,1023.1627,1023.1538,1505.12,1505.19,0.0000e+00
4.000,15.8139,15.8209,3.984023,3.984155,2.4902,3.966,0.523,31.5480,31.5436,5.6439,1023.1531,1023.1482,1505.30,1505.31,0.0000e+00
5.000,15.7885,15.7840,3.981917,3.982099,2.4875,4.958,0.469,31.5494,31.5546,5.6432,1023.1642,1023.1692,1505.23,1505.22,0.0000e+00
6.000,15.6293,15.6241,3.967618,3.968244,2.4869,5.950,0.545,31.5496,31.5593,5.6747,1023.2039,1023.2125,1504.75,1504.75,0.0000e+00
7.000,15.3557,15.3491,3.943400,3.944876,2.4912,6.941,0.561,31.5533,31.5718,5.7246,1023.2709,1023.2865,1503.91,1503.91,0.0000e+00
8.000,15.1570,15.1546,3.927198,3.927431,2.4929,7.933,0.607,31.5680,31.5720,5.7504,1023.3296,1023.3332,1503.31,1503.31,0.0000e+00
9.000,15.0881,15.0853,3.921994,3.922158,2.4953,8.924,0.577,31.5765,31.5803,5.7589,1023.3554,1023.3589,1503.12,1503.12,0.0000e+00
10.000,14.9776,14.9742,3.913960,3.914192,2.4918,9.916,0.506,31.5933,31.5981,5.7288,1023.3964,1023.4009,1502.80,1502.80,0.0000e+00
11.000,14.8177,14.8023,3.902026,3.902669,2.4783,10.907,0.606,31.6150,31.6332,5.6965,1023.4516,1023.4689,1502.33,1502.31,0.0000e+00
12.000,14.3634,14.3290,3.870921,3.872213,2.4707,11.899,0.640,31.7028,31.7428,5.6979,1023.6191,1023.6571,1500.99,1500.92,0.0000e+00
13.000,13.5654,13.5401,3.814904,3.816734,2.4437,12.890,0.596,31.8459,31.8840,5.5996,1023.8970,1023.9315,1498.56,1498.52,0.0000e+00
14.000,13.0184,12.9850,3.767811,3.770315,2.3880,13.882,0.587,31.8628,31.9146,5.3670,1024.0227,1024.0693,1496.77,1496.72,0.0000e+00
15.000,12.0005,11.9748,3.684754,3.687818,2.3035,14.874,0.546,31.9350,31.9865,5.0960,1024.2768,1024.3216,1493.41,1493.38,0.0000e+00
16.000,10.9924,11.0222,3.605338,3.612400,2.1926,15.865,0.546,32.0311,32.0747,4.7397,1024.5379,1024.5664,1490.03,1490.18,0.0000e+00
17.000,10.7387,10.7362,3.584666,3.588462,2.0787,16.857,0.858,32.0478,32.0879,4.3065,1024.5999,1024.6315,1489.17,1489.21,0.0000e+00
18.000,10.1510,10.1508,3.538145,3.542550,2.0116,17.848,1.326,32.0998,32.1444,4.1105,1024.7448,1024.7796,1487.14,1487.20,0.0000e+00
19.000,9.9317,9.8990,3.520143,3.524646,1.9581,18.840,1.371,32.1121,32.1872,3.9729,1024.7951,1024.8591,1486.38,1486.35,0.0000e+00
20.000,9.5798,9.5730,3.494356,3.495115,1.9012,19.831,1.287,32.1635,32.1773,3.8730,1024.8973,1024.9092,1485.18,1485.17,0.0000e+00
21.000,9.3642,9.3429,3.477086,3.479342,1.8512,20.823,1.283,32.1796,32.2220,3.8249,1024.9489,1024.9854,1484.43,1484.40,0.0000e+00
22.000,9.2087,9.2047,3.465801,3.466283,1.8121,21.814,1.287,32.2031,32.2117,3.8231,1024.9965,1025.0038,1483.90,1483.89,0.0000e+00
23.000,9.1512,9.1464,3.462100,3.462435,1.7828,22.806,1.038,32.2164,32.2242,3.8486,1025.0205,1025.0273,1483.72,1483.71,0.0000e+00
24.000,9.4691,9.4117,3.488754,3.485228,1.7533,23.797,0.399,32.2037,32.2191,3.9329,1024.9642,1024.9856,1484.89,1484.69,0.0000e+00
25.000,9.4055,9.2673,3.484700,3.479468,1.7326,24.789,0.594,32.2190,32.2900,3.9128,1024.9912,1025.0685,1484.69,1484.27,0.0000e+00
26.000,8.9549,8.9064,3.454192,3.451605,1.7222,25.780,0.644,32.3111,32.3284,4.0047,1025.1388,1025.1598,1483.16,1483.00,0.0000e+00
27.000,8.8403,8.8352,3.447580,3.447731,1.7316,26.772,0.596,32.3463,32.3525,4.1978,1025.1886,1025.1942,1482.79,1482.78,0.0000e+00
28.000,8.8086,8.8099,3.448862,3.448853,1.7679,27.763,0.581,32.3881,32.3868,4.4268,1025.2307,1025.2295,1482.74,1482.74,0.0000e+00
29.000,8.8046,8.8036,3.450481,3.450498,1.8100,28.755,0.644,32.4082,32.4093,4.6166,1025.2517,1025.2526,1482.77,1482.76,0.0000e+00
30.000,8.7968,8.7944,3.452374,3.452431,1.8558,29.746,0.653,32.4346,32.4374,4.7641,1025.2781,1025.2807,1482.79,1482.78,0.0000e+00
31.000,8.6916,8.6877,3.448380,3.448522,1.8948,30.737,0.525,32.4889,32.4939,4.7967,1025.3412,1025.3458,1482.48,1482.47,0.0000e+00
32.000,8.6336,8.6312,3.444963,3.445071,1.9152,31.729,0.463,32.5060,32.5093,4.7139,1025.3680,1025.3710,1482.30,1482.29,0.0000e+00
33.000,8.5753,8.5716,3.441631,3.441766,1.8985,32.720,0.425,32.5243,32.5291,4.4927,1025.3958,1025.4001,1482.12,1482.11,0.0000e+00
34.000,8.5046,8.5012,3.437079,3.437180,1.8607,33.712,0.418,32.5411,32.5453,4.3766,1025.4242,1025.4280,1481.89,1481.88,0.0000e+00
35.000,8.4325,8.4302,3.433001,3.433145,1.8328,34.703,0.434,32.5643,32.5680,4.2017,1025.4578,1025.4611,1481.67,1481.66,0.0000e+00
36.000,8.3912,8.3743,3.429913,3.429763,1.7023,35.695,0.863,32.5696,32.5836,3.2034,1025.4727,1025.4862,1481.53,1481.49,0.0000e+00
37.000,8.2833,8.2760,3.420664,3.421069,1.6329,36.686,1.275,32.5713,32.5824,2.9598,1025.4947,1025.5044,1481.14,1481.13,0.0000e+00
38.000,8.2495,8.2476,3.419132,3.419257,1.5527,37.678,0.633,32.5860,32.5891,2.8463,1025.5158,1025.5185,1481.05,1481.05,0.0000e+00
39.000,8.2254,8.2237,3.418566,3.418602,1.4664,38.669,0.362,32.6019,32.6039,3.4895,1025.5364,1025.5383,1481.00,1480.99,0.0000e+00
40.000,8.2108,8.2103,3.419250,3.419295,1.6427,39.660,0.524,32.6223,32.6232,5.1290,1025.5591,1025.5599,1480.98,1480.98,0.0000e+00
41.000,8.1859,8.1836,3.418489,3.418606,1.8607,40.652,0.586,32.6369,32.6402,5.6912,1025.5789,1025.5818,1480.92,1480.92,0.0000e+00
42.000,8.1440,8.1430,3.415531,3.415641,2.0033,41.643,0.552,32.6440,32.6461,5.7668,1025.5952,1025.5970,1480.79,1480.79,0.0000e+00
43.000,8.1221,8.1215,3.413958,3.414051,2.0892,42.635,0.604,32.6473,32.6489,5.7413,1025.6056,1025.6069,1480.73,1480.73,0.0000e+00
44.000,8.1089,8.1085,3.412980,3.413076,2.1282,43.626,0.689,32.6488,32.6502,5.7176,1025.6132,1025.6144,1480.69,1480.69,0.0000e+00
45.000,8.0893,8.0882,3.411578,3.411718,2.1528,44.617,0.641,32.6517,32.6541,5.7180,1025.6230,1025.6250,1480.64,1480.64,0.0000e+00
