PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.1757,11.1775,3.796818,3.796786,2.2745,2.978,0.331,33.7666,33.7647,5.4832,1025.7970,1025.7952,1492.55,1492.55,0.0000e+00
4.000,11.1475,11.1433,3.794478,3.793966,2.2572,3.971,0.525,33.7689,33.7677,5.4103,1025.8084,1025.8082,1492.47,1492.45,0.0000e+00
5.000,11.1438,11.1418,3.794193,3.793888,2.2521,4.963,0.596,33.7691,33.7679,5.3889,1025.8137,1025.8131,1492.47,1492.47,0.0000e+00
6.000,11.1347,11.1356,3.793480,3.793338,2.2419,5.956,0.627,33.7699,33.7677,5.2730,1025.8205,1025.8187,1492.46,1492.46,0.0000e+00
7.000,11.1124,11.0912,3.791282,3.790430,2.2099,6.948,0.700,33.7682,33.7792,5.0934,1025.8277,1025.8401,1492.40,1492.33,0.0000e+00
8.000,10.9244,10.9379,3.775162,3.776466,2.1674,7.941,0.455,33.7804,33.7810,4.9794,1025.8755,1025.8735,1491.77,1491.82,0.0000e+00
9.000,10.8295,10.8215,3.766862,3.766689,2.1032,8.934,0.627,33.7847,33.7904,4.7967,1025.9002,1025.9060,1491.45,1491.43,0.0000e+00
10.000,10.7629,10.7625,3.761094,3.761124,2.0792,9.926,0.958,33.7882,33.7888,4.7343,1025.9192,1025.9198,1491.24,1491.24,0.0000e+00
11.000,10.7300,10.7243,3.758269,3.758419,2.0562,10.919,0.739,33.7899,33.7967,4.6680,1025.9308,1025.9371,1491.14,1491.13,0.0000e+00
12.000,10.6449,10.6361,3.751081,3.750668,1.9846,11.912,0.449,33.7961,33.8001,4.2834,1025.9552,1025.9599,1490.87,1490.84,0.0000e+00
13.000,10.4737,10.4753,3.735550,3.737049,1.8958,12.904,0.766,33.7984,33.8120,3.8915,1025.9914,1026.0018,1490.28,1490.30,0.0000e+00
14.000,10.2805,10.2796,3.719226,3.720616,1.8291,13.897,0.745,33.8129,33.8278,3.7398,1026.0407,1026.0524,1489.62,1489.64,0.0000e+00
15.000,10.1397,10.1393,3.707442,3.707487,1.7589,14.889,0.470,33.8244,33.8253,3.6049,1026.0782,1026.0790,1489.15,1489.15,0.0000e+00
16.000,10.0527,10.0490,3.699566,3.699872,1.6788,15.882,0.573,33.8252,33.8318,3.3585,1026.0982,1026.1040,1488.85,1488.85,0.0000e+00
17.000,9.9324,9.9421,3.689442,3.690622,1.6182,16.875,0.698,33.8343,33.8373,3.1695,1026.1302,1026.1309,1488.45,1488.49,0.0000e+00
18.000,9.8655,9.8541,3.683789,3.683739,1.5695,17.867,1.089,33.8390,33.8491,3.0446,1026.1496,1026.1594,1488.23,1488.20,0.0000e+00
19.000,9.7970,9.7949,3.678476,3.678464,1.5434,18.860,1.316,33.8485,33.8503,3.0005,1026.1731,1026.1748,1488.01,1488.00,0.0000e+00
20.000,9.7769,9.7747,3.676995,3.676921,1.5211,19.852,1.306,33.8517,33.8530,2.9692,1026.1835,1026.1848,1487.96,1487.95,0.0000e+00
21.000,9.7534,9.7553,3.675309,3.675487,1.5011,20.845,1.217,33.8561,33.8561,2.9470,1026.1954,1026.1950,1487.89,1487.90,0.0000e+00
22.000,9.7415,9.7428,3.674599,3.674613,1.4827,21.838,1.073,33.8596,33.8586,2.9312,1026.2046,1026.2036,1487.87,1487.87,0.0000e+00
23.000,9.7304,9.7319,3.673920,3.673949,1.4634,22.830,0.612,33.8626,33.8615,2.9235,1026.2134,1026.2122,1487.85,1487.86,0.0000e+00
