PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.6869,10.7073,3.773934,3.774850,1.6886,2.977,0.291,33.9904,33.9807,3.7129,1026.0585,1026.0473,1491.10,1491.16,0.0000e+00
4.000,10.5969,10.6350,3.765697,3.768129,1.6896,3.970,0.439,33.9912,33.9801,3.6356,1026.0795,1026.0641,1490.80,1490.92,0.0000e+00
5.000,10.7405,10.7590,3.779132,3.778571,1.6600,4.962,0.749,33.9918,33.9690,3.2374,1026.0591,1026.0381,1491.32,1491.36,0.0000e+00
6.000,10.3658,10.3212,3.745506,3.750534,1.5876,5.955,0.799,34.0020,34.0951,2.8788,1026.1362,1026.2165,1490.01,1489.97,0.0000e+00
7.000,9.5529,9.4964,3.669862,3.666399,1.5051,6.947,0.545,33.9955,34.0136,2.7207,1026.2735,1026.2968,1487.10,1486.92,0.0000e+00
8.000,9.1979,9.1444,3.636266,3.631094,1.4152,7.939,0.426,33.9852,33.9825,2.6558,1026.3281,1026.3347,1485.81,1485.61,0.0000e+00
9.000,9.0674,9.0632,3.623877,3.623450,1.3793,8.932,0.706,33.9802,33.9798,2.6665,1026.3498,1026.3502,1485.34,1485.33,0.0000e+00
10.000,9.0416,9.0418,3.621594,3.621326,1.3635,9.924,0.698,33.9807,33.9776,2.6719,1026.3588,1026.3564,1485.26,1485.26,0.0000e+00
11.000,9.0396,9.0347,3.621600,3.620740,1.3516,10.917,0.583,33.9821,33.9778,2.6738,1026.3648,1026.3622,1485.28,1485.25,0.0000e+00
12.000,9.0399,9.0366,3.621797,3.621086,1.3439,11.909,0.644,33.9835,33.9792,2.6734,1026.3704,1026.3676,1485.29,1485.28,0.0000e+00
13.000,9.0361,9.0360,3.621586,3.621273,1.3401,12.902,0.605,33.9844,33.9813,2.6818,1026.3763,1026.3738,1485.30,1485.29,0.0000e+00
14.000,8.9852,8.9676,3.616837,3.615544,1.3387,13.894,0.494,33.9830,33.9863,2.6831,1026.3878,1026.3932,1485.13,1485.06,0.0000e+00
15.000,8.9111,8.8996,3.610119,3.609111,1.3347,14.886,0.595,33.9832,33.9836,2.6658,1026.4042,1026.4064,1484.87,1484.83,0.0000e+00
16.000,8.8693,8.8702,3.606449,3.606225,1.3313,15.879,0.629,33.9843,33.9811,2.6593,1026.4163,1026.4136,1484.73,1484.73,0.0000e+00
17.000,8.8653,8.8644,3.606126,3.605817,1.3281,16.871,0.612,33.9842,33.9819,2.6304,1026.4214,1026.4198,1484.73,1484.73,0.0000e+00
18.000,8.8511,8.8481,3.604939,3.604583,1.3175,17.863,0.584,33.9849,33.9841,2.5298,1026.4287,1026.4286,1484.70,1484.68,0.0000e+00
19.000,8.7824,8.7822,3.598910,3.599042,1.2938,18.856,0.606,33.9871,33.9887,2.4178,1026.4458,1026.4471,1484.46,1484.46,0.0000e+00
20.000,8.7393,8.7388,3.595154,3.595022,1.2723,19.848,0.634,33.9885,33.9876,2.3685,1026.4582,1026.4576,1484.32,1484.32,0.0000e+00
21.000,8.7156,8.7141,3.593166,3.592866,1.2560,20.840,0.671,33.9899,33.9882,2.3451,1026.4675,1026.4664,1484.25,1484.24,0.0000e+00
