PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.3376,12.3353,3.666327,3.666210,2.5632,2.975,0.287,31.4774,31.4782,6.3427,1023.8054,1023.8065,1493.83,1493.82,0.0000e+00
4.000,12.3483,12.3456,3.667504,3.667183,2.5669,3.966,0.498,31.4793,31.4784,6.2698,1023.8094,1023.8092,1493.88,1493.87,0.0000e+00
5.000,12.3312,12.3287,3.666095,3.665948,2.5088,4.958,0.400,31.4798,31.4805,5.7756,1023.8174,1023.8185,1493.84,1493.83,0.0000e+00
6.000,11.5186,11.4241,3.597862,3.600896,2.3911,5.950,0.634,31.5078,31.6180,5.3100,1023.9909,1024.0936,1491.07,1490.87,0.0000e+00
7.000,10.6454,10.6186,3.527573,3.527882,2.2823,6.941,0.580,31.5659,31.5921,5.0656,1024.1953,1024.2203,1488.09,1488.02,0.0000e+00
8.000,10.3422,10.3312,3.504147,3.504201,2.1705,7.933,0.522,31.5948,31.6049,4.8485,1024.2738,1024.2835,1487.05,1487.03,0.0000e+00
9.000,10.1088,10.0857,3.488365,3.488961,2.0905,8.924,0.593,31.6394,31.6656,4.7827,1024.3520,1024.3762,1486.28,1486.23,0.0000e+00
10.000,10.0666,10.0837,3.490861,3.491761,2.0502,9.916,0.608,31.7010,31.6950,4.7657,1024.4115,1024.4041,1486.22,1486.28,0.0000e+00
11.000,10.1176,10.1121,3.501840,3.501009,2.0138,10.907,0.534,31.7665,31.7629,4.6482,1024.4587,1024.4568,1486.50,1486.48,0.0000e+00
12.000,10.0111,10.0038,3.499041,3.499030,1.9695,11.899,0.481,31.8315,31.8378,4.5014,1024.5315,1024.5377,1486.21,1486.19,0.0000e+00
13.000,10.0024,10.0089,3.506716,3.506152,1.9184,12.890,0.554,31.9162,31.9048,4.1799,1024.6036,1024.5936,1486.30,1486.31,0.0000e+00
14.000,9.9087,9.8792,3.510034,3.510770,1.8362,13.882,0.677,32.0326,32.0663,3.7517,1024.7142,1024.7453,1486.12,1486.05,0.0000e+00
15.000,9.2827,9.2572,3.480716,3.481294,1.7481,14.874,0.572,32.2933,32.3224,3.5188,1025.0232,1025.0500,1484.17,1484.11,0.0000e+00
16.000,8.9628,8.9480,3.460517,3.460418,1.6456,15.865,0.427,32.3741,32.3866,3.3551,1025.1412,1025.1533,1483.10,1483.06,0.0000e+00
