PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,9.1408,9.1308,3.629381,3.628544,1.3863,2.977,0.242,33.9703,33.9712,2.8292,1026.3030,1026.3053,1485.50,1485.47,0.0000e+00
4.000,9.1812,9.1845,3.633603,3.634105,1.3825,3.970,0.531,33.9753,33.9773,2.8166,1026.3050,1026.3060,1485.67,1485.69,0.0000e+00
5.000,9.1320,9.1331,3.629093,3.629037,1.3804,4.962,0.440,33.9748,33.9732,2.8077,1026.3171,1026.3156,1485.51,1485.51,0.0000e+00
6.000,9.1305,9.1304,3.628955,3.628666,1.3781,5.955,0.588,33.9743,33.9714,2.8068,1026.3215,1026.3192,1485.52,1485.51,0.0000e+00
7.000,9.1289,9.1289,3.628880,3.628621,1.3772,6.947,0.879,33.9746,33.9719,2.8041,1026.3264,1026.3244,1485.53,1485.53,0.0000e+00
8.000,9.1266,9.1261,3.628649,3.628388,1.3762,7.939,0.738,33.9739,33.9717,2.8003,1026.3309,1026.3292,1485.54,1485.53,0.0000e+00
9.000,9.1265,9.1271,3.628686,3.628440,1.3743,8.932,0.387,33.9740,33.9708,2.7967,1026.3355,1026.3329,1485.55,1485.55,0.0000e+00
10.000,9.1163,9.1166,3.627736,3.627518,1.3736,9.924,0.575,33.9734,33.9708,2.8024,1026.3412,1026.3391,1485.53,1485.53,0.0000e+00
11.000,9.1088,9.1092,3.627088,3.626899,1.3737,10.917,0.690,33.9732,33.9710,2.8051,1026.3468,1026.3450,1485.52,1485.52,0.0000e+00
12.000,9.1016,9.1003,3.626473,3.626186,1.3740,11.909,0.734,33.9733,33.9715,2.8073,1026.3525,1026.3514,1485.51,1485.50,0.0000e+00
13.000,9.0836,9.0823,3.624863,3.624594,1.3743,12.901,0.663,33.9732,33.9717,2.8022,1026.3600,1026.3589,1485.46,1485.45,0.0000e+00
14.000,9.0679,9.0669,3.623472,3.623214,1.3715,13.894,0.461,33.9732,33.9714,2.7732,1026.3670,1026.3658,1485.42,1485.41,0.0000e+00
15.000,9.0369,9.0347,3.620731,3.620468,1.3628,14.886,0.535,33.9738,33.9731,2.7326,1026.3769,1026.3767,1485.32,1485.31,0.0000e+00
16.000,8.9973,8.9951,3.617223,3.617036,1.3574,15.879,0.780,33.9745,33.9747,2.7316,1026.3884,1026.3888,1485.19,1485.18,0.0000e+00
17.000,8.9754,8.9755,3.615302,3.615139,1.3552,16.871,0.724,33.9749,33.9731,2.7400,1026.3967,1026.3953,1485.13,1485.13,0.0000e+00
18.000,8.9631,8.9623,3.614181,3.613882,1.3543,17.863,0.403,33.9745,33.9722,2.7504,1026.4029,1026.4012,1485.10,1485.09,0.0000e+00
