PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,14.6160,14.6249,3.810825,3.811843,2.5728,1.983,0.179,30.9568,30.9589,6.0543,1022.9470,1022.9466,1500.77,1500.80,0.0000e+00
3.000,14.5985,14.5968,3.809078,3.809120,2.5724,2.974,0.458,30.9546,30.9563,6.0641,1022.9534,1022.9550,1500.73,1500.72,0.0000e+00
4.000,14.5609,14.5503,3.805281,3.804865,2.5758,3.965,0.676,30.9499,30.9545,6.0862,1022.9620,1022.9678,1500.61,1500.59,0.0000e+00
5.000,14.4862,14.4882,3.797380,3.798217,2.5782,4.956,0.947,30.9375,30.9435,6.1094,1022.9724,1022.9767,1500.38,1500.39,0.0000e+00
6.000,14.4129,14.3976,3.790574,3.790148,2.5817,5.948,0.576,30.9339,30.9422,6.1253,1022.9893,1022.9989,1500.15,1500.11,0.0000e+00
7.000,14.2511,14.1831,3.778491,3.775050,2.5841,6.939,0.832,30.9530,30.9761,6.1554,1023.0418,1023.0736,1499.66,1499.47,0.0000e+00
8.000,14.3007,14.2626,3.784851,3.781364,2.5840,7.930,0.672,30.9708,30.9696,6.1420,1023.0499,1023.0567,1499.86,1499.74,0.0000e+00
9.000,14.3359,14.3372,3.787303,3.787637,2.5822,8.922,0.484,30.9646,30.9666,6.0982,1023.0423,1023.0436,1499.99,1499.99,0.0000e+00
10.000,14.3843,14.3849,3.791006,3.790429,2.5679,9.913,0.698,30.9592,30.9534,6.0556,1023.0326,1023.0281,1500.15,1500.15,0.0000e+00
11.000,14.2946,14.2904,3.785522,3.787966,2.5695,10.904,0.623,30.9807,31.0065,6.1033,1023.0720,1023.0928,1499.90,1499.92,0.0000e+00
12.000,13.8763,13.8766,3.758078,3.758682,2.5693,11.895,0.443,31.0659,31.0712,6.1412,1023.2277,1023.2317,1498.65,1498.66,0.0000e+00
13.000,13.8532,13.8518,3.756118,3.756036,2.5627,12.887,0.567,31.0661,31.0665,6.1066,1023.2370,1023.2376,1498.59,1498.59,0.0000e+00
14.000,13.8273,13.8263,3.754016,3.754104,2.5551,13.878,0.570,31.0674,31.0689,6.0751,1023.2477,1023.2491,1498.52,1498.52,0.0000e+00
15.000,13.8077,13.8069,3.752513,3.752556,2.5411,14.869,0.535,31.0690,31.0701,5.9948,1023.2574,1023.2584,1498.48,1498.48,0.0000e+00
16.000,13.7720,13.7695,3.749840,3.750072,2.5151,15.860,0.650,31.0729,31.0770,5.8575,1023.2721,1023.2758,1498.38,1498.38,0.0000e+00
17.000,13.6969,13.6842,3.744203,3.744499,2.4817,16.851,0.715,31.0814,31.0944,5.7502,1023.2982,1023.3108,1498.16,1498.13,0.0000e+00
18.000,13.4992,13.4901,3.730888,3.730898,2.4497,17.843,0.514,31.1185,31.1260,5.7098,1023.3708,1023.3784,1497.56,1497.54,0.0000e+00
19.000,13.3730,13.3653,3.722736,3.722701,2.4160,18.834,0.440,31.1453,31.1514,5.6592,1023.4210,1023.4272,1497.19,1497.17,0.0000e+00
20.000,13.2474,13.2383,3.714456,3.714279,2.3940,19.825,0.574,31.1706,31.1764,5.6276,1023.4697,1023.4760,1496.82,1496.79,0.0000e+00
21.000,13.1846,13.1803,3.710323,3.710405,2.3786,20.816,0.604,31.1830,31.1873,5.5993,1023.4961,1023.5003,1496.64,1496.63,0.0000e+00
22.000,13.1325,13.1308,3.707052,3.707114,2.3637,21.807,0.547,31.1948,31.1968,5.5450,1023.5199,1023.5218,1496.50,1496.49,0.0000e+00
23.000,13.0691,13.0611,3.703198,3.703280,2.3412,22.799,0.604,31.2104,31.2179,5.4677,1023.5489,1023.5562,1496.32,1496.30,0.0000e+00
24.000,12.8719,12.8576,3.691181,3.691511,2.3219,23.790,0.657,31.2598,31.2747,5.4386,1023.6297,1023.6440,1495.73,1495.70,0.0000e+00
25.000,12.7010,12.6941,3.680774,3.680944,2.3034,24.781,0.482,31.3027,31.3100,5.4154,1023.7003,1023.7072,1495.22,1495.20,0.0000e+00
26.000,12.5696,12.5629,3.672099,3.672132,2.2825,25.772,0.531,31.3293,31.3352,5.3627,1023.7504,1023.7562,1494.82,1494.80,0.0000e+00
27.000,12.4568,12.4485,3.664647,3.664924,2.2652,26.763,0.667,31.3522,31.3617,5.3192,1023.7940,1023.8029,1494.48,1494.46,0.0000e+00
28.000,12.2837,12.2718,3.654380,3.654711,2.2488,27.755,0.578,31.3986,31.4117,5.2757,1023.8671,1023.8794,1493.96,1493.94,0.0000e+00
29.000,12.0949,12.0846,3.643346,3.643526,2.2211,28.746,0.467,31.4511,31.4614,5.1628,1023.9474,1023.9574,1493.39,1493.37,0.0000e+00
30.000,11.6751,11.6470,3.616961,3.617486,2.1773,29.737,0.562,31.5513,31.5802,5.0099,1024.1067,1024.1342,1492.08,1492.01,0.0000e+00
31.000,11.2795,11.2461,3.591391,3.592262,2.1382,30.728,0.701,31.6395,31.6767,4.9227,1024.2508,1024.2857,1490.82,1490.74,0.0000e+00
32.000,10.6347,10.6115,3.549391,3.550383,2.1042,31.719,0.622,31.7817,31.8118,4.8910,1024.4785,1024.5059,1488.72,1488.68,0.0000e+00
