PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,12.4722,12.4710,3.899477,3.899091,2.4016,2.978,0.465,33.5930,33.5904,5.7227,1025.4198,1025.4179,1496.80,1496.79,0.0000e+00
4.000,12.4752,12.4748,3.899769,3.899439,2.3981,3.971,0.498,33.5927,33.5899,5.7135,1025.4234,1025.4213,1496.83,1496.82,0.0000e+00
5.000,12.4765,12.4766,3.899925,3.899641,2.3942,4.964,0.392,33.5926,33.5898,5.6955,1025.4276,1025.4254,1496.85,1496.84,0.0000e+00
6.000,12.4769,12.4768,3.900015,3.899725,2.3901,5.956,0.749,33.5927,33.5900,5.6855,1025.4321,1025.4300,1496.87,1496.86,0.0000e+00
7.000,12.4782,12.4784,3.900164,3.899869,2.3893,6.949,0.654,33.5925,33.5895,5.6937,1025.4362,1025.4338,1496.89,1496.88,0.0000e+00
8.000,12.4789,12.4790,3.900252,3.899993,2.3913,7.942,0.408,33.5923,33.5898,5.7069,1025.4404,1025.4384,1496.91,1496.90,0.0000e+00
9.000,12.4784,12.4785,3.900270,3.899993,2.3929,8.934,0.770,33.5926,33.5898,5.7107,1025.4451,1025.4430,1496.92,1496.92,0.0000e+00
10.000,12.4794,12.4793,3.900383,3.900101,2.3934,9.927,0.673,33.5923,33.5897,5.7065,1025.4492,1025.4472,1496.94,1496.94,0.0000e+00
11.000,12.4798,12.4800,3.900466,3.900196,2.3918,10.920,0.383,33.5923,33.5896,5.7043,1025.4537,1025.4515,1496.96,1496.96,0.0000e+00
12.000,12.4772,12.4774,3.900292,3.900084,2.3931,11.912,0.673,33.5926,33.5904,5.7150,1025.4588,1025.4571,1496.97,1496.96,0.0000e+00
13.000,12.4734,12.4729,3.900025,3.899737,2.3937,12.905,0.727,33.5930,33.5906,5.7131,1025.4644,1025.4626,1496.97,1496.96,0.0000e+00
14.000,12.4729,12.4726,3.900025,3.899724,2.3927,13.898,0.472,33.5930,33.5904,5.7011,1025.4690,1025.4670,1496.98,1496.98,0.0000e+00
15.000,12.4675,12.4691,3.899607,3.899535,2.3897,14.890,0.379,33.5934,33.5913,5.6983,1025.4748,1025.4729,1496.98,1496.99,0.0000e+00
16.000,12.4666,12.4667,3.899599,3.899280,2.3893,15.883,0.673,33.5938,33.5906,5.7027,1025.4798,1025.4773,1497.00,1496.99,0.0000e+00
17.000,12.4687,12.4683,3.899808,3.899512,2.3900,16.876,0.589,33.5935,33.5910,5.7083,1025.4836,1025.4818,1497.02,1497.02,0.0000e+00
18.000,12.4598,12.4597,3.899111,3.898847,2.3892,17.868,0.471,33.5943,33.5919,5.6986,1025.4904,1025.4886,1497.01,1497.00,0.0000e+00
19.000,12.4538,12.4559,3.898640,3.898606,2.3867,18.861,0.864,33.5947,33.5925,5.6825,1025.4964,1025.4943,1497.01,1497.01,0.0000e+00
20.000,12.4570,12.4522,3.898957,3.898349,2.3835,19.853,0.543,33.5944,33.5929,5.6739,1025.5001,1025.4998,1497.03,1497.01,0.0000e+00
21.000,12.4366,12.4346,3.897238,3.896809,2.3822,20.846,0.480,33.5958,33.5934,5.6862,1025.5096,1025.5081,1496.98,1496.97,0.0000e+00
22.000,12.4333,12.4280,3.896996,3.896382,2.3810,21.839,0.822,33.5960,33.5948,5.6753,1025.5149,1025.5150,1496.99,1496.97,0.0000e+00
23.000,12.4161,12.4112,3.895538,3.894960,2.3793,22.831,0.820,33.5970,33.5958,5.6735,1025.5234,1025.5235,1496.95,1496.93,0.0000e+00
24.000,12.4153,12.4144,3.895393,3.895205,2.3784,23.824,0.521,33.5958,33.5949,5.6741,1025.5272,1025.5266,1496.96,1496.95,0.0000e+00
25.000,12.4081,12.4086,3.894956,3.894785,2.3775,24.816,0.468,33.5977,33.5956,5.6816,1025.5345,1025.5328,1496.95,1496.95,0.0000e+00
26.000,12.4198,12.4203,3.896059,3.895682,2.3777,25.809,0.754,33.5974,33.5933,5.6777,1025.5365,1025.5333,1497.01,1497.01,0.0000e+00
27.000,12.4169,12.4180,3.895842,3.895692,2.3771,26.802,0.693,33.5975,33.5950,5.6681,1025.5416,1025.5395,1497.02,1497.02,0.0000e+00
28.000,12.4103,12.4117,3.895282,3.895229,2.3734,27.794,0.423,33.5976,33.5958,5.6540,1025.5475,1025.5458,1497.01,1497.01,0.0000e+00
29.000,12.3962,12.3968,3.894133,3.894042,2.3693,28.787,0.579,33.5988,33.5973,5.6434,1025.5556,1025.5543,1496.98,1496.98,0.0000e+00
30.000,12.3934,12.4021,3.893940,3.894315,2.3664,29.779,0.702,33.5990,33.5948,5.6376,1025.5608,1025.5559,1496.99,1497.01,0.0000e+00
31.000,12.3817,12.3907,3.892904,3.893522,2.3649,30.772,0.424,33.5991,33.5970,5.6460,1025.5676,1025.5642,1496.96,1496.99,0.0000e+00
32.000,12.3790,12.3795,3.892725,3.892491,2.3651,31.765,0.598,33.5994,33.5966,5.6500,1025.5728,1025.5706,1496.97,1496.97,0.0000e+00
33.000,12.3881,12.3851,3.893589,3.893106,2.3650,32.757,0.641,33.5991,33.5971,5.6439,1025.5754,1025.5744,1497.02,1497.01,0.0000e+00
