PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,11.4126,11.4130,3.801368,3.801100,2.2361,1.985,0.338,33.5955,33.5925,5.3332,1025.6164,1025.6140,1493.15,1493.15,0.0000e+00
3.000,11.4080,11.4083,3.800957,3.800767,2.2349,2.978,0.601,33.5952,33.5931,5.3463,1025.6215,1025.6198,1493.15,1493.15,0.0000e+00
4.000,11.4101,11.4102,3.801186,3.800910,2.2356,3.970,0.660,33.5952,33.5924,5.3424,1025.6256,1025.6234,1493.18,1493.17,0.0000e+00
5.000,11.4098,11.4099,3.801215,3.800960,2.2410,4.963,0.676,33.5953,33.5927,5.3697,1025.6302,1025.6282,1493.19,1493.19,0.0000e+00
6.000,11.4066,11.4061,3.800938,3.800619,2.2355,5.955,0.663,33.5950,33.5924,5.3215,1025.6351,1025.6331,1493.20,1493.19,0.0000e+00
7.000,11.3932,11.3942,3.799716,3.799633,2.2275,6.948,0.472,33.5947,33.5930,5.2978,1025.6418,1025.6403,1493.17,1493.17,0.0000e+00
8.000,11.3805,11.3821,3.798507,3.798562,2.2210,7.940,0.815,33.5939,33.5931,5.2963,1025.6480,1025.6471,1493.14,1493.14,0.0000e+00
9.000,11.3859,11.3871,3.799082,3.798847,2.2200,8.933,0.849,33.5943,33.5908,5.2905,1025.6518,1025.6489,1493.17,1493.17,0.0000e+00
10.000,11.3828,11.3835,3.798796,3.798686,2.2150,9.925,0.424,33.5939,33.5921,5.2732,1025.6566,1025.6551,1493.18,1493.18,0.0000e+00
11.000,11.3803,11.3782,3.798657,3.798121,2.2109,10.918,0.638,33.5943,33.5910,5.2731,1025.6619,1025.6597,1493.19,1493.18,0.0000e+00
12.000,11.3828,11.3815,3.798935,3.798582,2.2107,11.910,0.663,33.5943,33.5920,5.2811,1025.6660,1025.6644,1493.21,1493.21,0.0000e+00
13.000,11.3791,11.3782,3.798634,3.798279,2.2111,12.903,0.622,33.5943,33.5916,5.2891,1025.6711,1025.6692,1493.22,1493.21,0.0000e+00
14.000,11.3812,11.3816,3.798886,3.798627,2.2139,13.895,0.416,33.5944,33.5915,5.3053,1025.6754,1025.6730,1493.24,1493.24,0.0000e+00
15.000,11.3909,11.3927,3.799849,3.799681,2.2164,14.888,0.719,33.5947,33.5914,5.2963,1025.6783,1025.6754,1493.29,1493.29,0.0000e+00
16.000,11.3911,11.3908,3.799872,3.799623,2.2138,15.880,0.677,33.5943,33.5921,5.2827,1025.6825,1025.6809,1493.31,1493.30,0.0000e+00
