PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,9.7204,9.7200,3.676220,3.675947,1.8957,1.985,-0.411,33.9053,33.9028,4.4541,1026.1531,1026.1512,1487.51,1487.51,0.0000e+00
3.000,9.7180,9.7184,3.676051,3.675803,1.9031,2.978,0.570,33.9053,33.9024,4.4686,1026.1580,1026.1557,1487.53,1487.53,0.0000e+00
4.000,9.7167,9.7166,3.675892,3.675621,1.9124,3.970,1.336,33.9045,33.9017,4.5000,1026.1621,1026.1600,1487.54,1487.54,0.0000e+00
5.000,9.7168,9.7169,3.675954,3.675668,1.9116,4.963,0.898,33.9045,33.9015,4.4980,1026.1667,1026.1643,1487.56,1487.55,0.0000e+00
6.000,9.7168,9.7170,3.676011,3.675733,1.9122,5.955,0.619,33.9046,33.9017,4.5069,1026.1713,1026.1689,1487.57,1487.57,0.0000e+00
7.000,9.7172,9.7176,3.676081,3.675820,1.9121,6.947,0.893,33.9045,33.9015,4.5060,1026.1757,1026.1732,1487.59,1487.59,0.0000e+00
8.000,9.7170,9.7173,3.676124,3.675847,1.9122,7.940,0.623,33.9047,33.9016,4.5055,1026.1804,1026.1779,1487.61,1487.60,0.0000e+00
9.000,9.7172,9.7175,3.676194,3.675896,1.9116,8.932,0.740,33.9048,33.9015,4.5002,1026.1850,1026.1823,1487.62,1487.62,0.0000e+00
10.000,9.7178,9.7183,3.676278,3.676013,1.9107,9.925,0.661,33.9046,33.9014,4.4999,1026.1893,1026.1867,1487.64,1487.64,0.0000e+00
11.000,9.7182,9.7184,3.676352,3.676080,1.9095,10.917,0.453,33.9045,33.9016,4.4938,1026.1936,1026.1913,1487.66,1487.66,0.0000e+00
12.000,9.7170,9.7169,3.676312,3.676038,1.9082,11.910,0.851,33.9048,33.9021,4.4938,1026.1986,1026.1965,1487.67,1487.67,0.0000e+00
13.000,9.7185,9.7185,3.676460,3.676180,1.9083,12.902,0.823,33.9045,33.9015,4.5001,1026.2026,1026.2003,1487.69,1487.69,0.0000e+00
14.000,9.7187,9.7188,3.676538,3.676248,1.9092,13.895,0.603,33.9047,33.9015,4.5022,1026.2073,1026.2048,1487.71,1487.71,0.0000e+00
15.000,9.7177,9.7176,3.676517,3.676224,1.9086,14.887,0.485,33.9049,33.9019,4.4945,1026.2121,1026.2099,1487.73,1487.72,0.0000e+00
16.000,9.7166,9.7169,3.676479,3.676208,1.9076,15.880,0.488,33.9051,33.9021,4.4848,1026.2170,1026.2146,1487.74,1487.73,0.0000e+00
17.000,9.7137,9.7130,3.676327,3.676003,1.9038,16.872,0.711,33.9058,33.9031,4.4632,1026.2226,1026.2206,1487.74,1487.74,0.0000e+00
18.000,9.7090,9.7077,3.676044,3.675695,1.9011,17.864,0.745,33.9068,33.9045,4.4581,1026.2288,1026.2271,1487.74,1487.74,0.0000e+00
19.000,9.7101,9.7106,3.676195,3.675894,1.8987,18.857,0.728,33.9069,33.9034,4.4551,1026.2332,1026.2303,1487.76,1487.76,0.0000e+00
20.000,9.7097,9.7095,3.676207,3.675912,1.8964,19.849,0.455,33.9070,33.9042,4.4519,1026.2379,1026.2356,1487.78,1487.78,0.0000e+00
21.000,9.7076,9.7088,3.676079,3.675828,1.8955,20.842,0.616,33.9071,33.9035,4.4608,1026.2428,1026.2398,1487.79,1487.79,0.0000e+00
22.000,9.7111,9.7114,3.676338,3.676134,1.8950,21.834,1.052,33.9060,33.9037,4.4530,1026.2459,1026.2440,1487.82,1487.82,0.0000e+00
23.000,9.7073,9.7064,3.676170,3.675793,1.8942,22.827,1.023,33.9075,33.9045,4.4484,1026.2522,1026.2500,1487.82,1487.82,0.0000e+00
24.000,9.7066,9.7067,3.676156,3.675863,1.8927,23.819,0.584,33.9076,33.9044,4.4452,1026.2569,1026.2545,1487.84,1487.83,0.0000e+00
25.000,9.7069,9.7053,3.676233,3.675833,1.8915,24.811,0.590,33.9076,33.9050,4.4473,1026.2615,1026.2597,1487.85,1487.84,0.0000e+00
26.000,9.7054,9.7066,3.676125,3.675886,1.8908,25.804,0.804,33.9075,33.9039,4.4438,1026.2662,1026.2631,1487.86,1487.86,0.0000e+00
27.000,9.7075,9.7076,3.676309,3.676029,1.8903,26.796,0.604,33.9069,33.9039,4.4439,1026.2699,1026.2675,1487.89,1487.89,0.0000e+00
28.000,9.7071,9.7071,3.676329,3.676054,1.8896,27.789,0.690,33.9070,33.9042,4.4452,1026.2745,1026.2724,1487.90,1487.90,0.0000e+00
29.000,9.7061,9.7061,3.676282,3.675985,1.8899,28.781,0.667,33.9070,33.9040,4.4501,1026.2793,1026.2769,1487.92,1487.91,0.0000e+00
30.000,9.7036,9.7033,3.676116,3.675811,1.8903,29.773,0.393,33.9072,33.9044,4.4483,1026.2844,1026.2822,1487.92,1487.92,0.0000e+00
31.000,9.7027,9.7053,3.676110,3.676001,1.8891,30.766,0.763,33.9076,33.9040,4.4380,1026.2894,1026.2862,1487.94,1487.94,0.0000e+00
32.000,9.7034,9.7039,3.676217,3.675997,1.8880,31.758,1.085,33.9076,33.9048,4.4346,1026.2938,1026.2915,1487.96,1487.96,0.0000e+00
33.000,9.6995,9.7000,3.675937,3.675762,1.8871,32.750,0.981,33.9079,33.9056,4.4335,1026.2992,1026.2973,1487.96,1487.96,0.0000e+00
34.000,9.6939,9.6991,3.675516,3.675617,1.8857,33.743,0.481,33.9084,33.9045,4.4284,1026.3051,1026.3011,1487.96,1487.97,0.0000e+00
35.000,9.6871,9.6870,3.674991,3.674737,1.8813,34.735,0.669,33.9090,33.9064,4.4139,1026.3112,1026.3092,1487.95,1487.94,0.0000e+00
36.000,9.6858,9.6861,3.674952,3.674676,1.8801,35.727,0.868,33.9093,33.9062,4.4095,1026.3162,1026.3137,1487.96,1487.96,0.0000e+00
37.000,9.6850,9.6837,3.674928,3.674512,1.8785,36.720,0.698,33.9094,33.9064,4.4023,1026.3210,1026.3188,1487.97,1487.97,0.0000e+00
38.000,9.6809,9.6817,3.674626,3.674442,1.8758,37.712,0.629,33.9097,33.9071,4.3952,1026.3264,1026.3242,1487.98,1487.97,0.0000e+00
39.000,9.6750,9.6771,3.674226,3.674070,1.8738,38.704,0.737,33.9107,33.9071,4.3955,1026.3327,1026.3296,1487.97,1487.98,0.0000e+00
40.000,9.6745,9.6755,3.674201,3.673998,1.8732,39.697,0.491,33.9105,33.9075,4.4033,1026.3371,1026.3346,1487.99,1487.99,0.0000e+00
41.000,9.6824,9.6812,3.674862,3.674466,1.8741,40.689,0.485,33.9093,33.9064,4.3956,1026.3394,1026.3374,1488.03,1488.02,0.0000e+00
42.000,9.6797,9.6796,3.674719,3.674396,1.8714,41.681,0.907,33.9100,33.9067,4.3639,1026.3450,1026.3424,1488.04,1488.03,0.0000e+00
43.000,9.6705,9.6677,3.673966,3.673635,1.8673,42.674,1.144,33.9105,33.9097,4.3361,1026.3514,1026.3513,1488.02,1488.01,0.0000e+00
44.000,9.6535,9.6505,3.672607,3.672147,1.8622,43.666,1.138,33.9121,33.9101,4.3169,1026.3600,1026.3590,1487.98,1487.97,0.0000e+00
45.000,9.6356,9.6271,3.671108,3.670423,1.8553,44.658,0.722,33.9131,33.9141,4.3070,1026.3684,1026.3705,1487.93,1487.90,0.0000e+00
46.000,9.6422,9.6416,3.671679,3.671469,1.8439,45.651,1.003,33.9123,33.9107,4.2745,1026.3711,1026.3700,1487.97,1487.97,0.0000e+00
47.000,9.6038,9.6141,3.668584,3.669294,1.8403,46.643,1.267,33.9163,33.9139,4.2595,1026.3852,1026.3816,1487.85,1487.89,0.0000e+00
48.000,9.5970,9.6022,3.667975,3.668215,1.8367,47.635,1.178,33.9160,33.9135,4.2432,1026.3906,1026.3878,1487.84,1487.86,0.0000e+00
49.000,9.5843,9.5798,3.666910,3.666340,1.8308,48.627,0.822,33.9166,33.9149,4.2212,1026.3977,1026.3971,1487.81,1487.80,0.0000e+00
50.000,9.5379,9.5345,3.662944,3.662755,1.8139,49.620,0.405,33.9191,33.9204,4.1521,1026.4119,1026.4134,1487.66,1487.65,0.0000e+00
51.000,9.4881,9.4856,3.658724,3.658070,1.7891,50.612,0.696,33.9223,33.9179,4.0439,1026.4271,1026.4241,1487.50,1487.49,0.0000e+00
52.000,9.4651,9.4631,3.656663,3.656974,1.7753,51.604,0.950,33.9223,33.9274,3.9938,1026.4354,1026.4398,1487.44,1487.44,0.0000e+00
53.000,9.3933,9.3929,3.650628,3.650488,1.7640,52.596,0.908,33.9276,33.9265,3.9625,1026.4559,1026.4551,1487.20,1487.19,0.0000e+00
54.000,9.3764,9.3731,3.649182,3.648716,1.7472,53.589,0.558,33.9282,33.9265,3.9104,1026.4637,1026.4629,1487.15,1487.14,0.0000e+00
55.000,9.2981,9.3026,3.642503,3.642922,1.7213,54.581,0.379,33.9329,33.9330,3.8447,1026.4847,1026.4840,1486.89,1486.90,0.0000e+00
56.000,9.2780,9.2708,3.640883,3.640264,1.6957,55.573,0.622,33.9348,33.9352,3.6887,1026.4939,1026.4954,1486.83,1486.81,0.0000e+00
57.000,9.2006,9.1591,3.634310,3.631506,1.6677,56.565,0.921,33.9396,33.9500,3.5663,1026.5148,1026.5297,1486.57,1486.43,0.0000e+00
58.000,9.0323,9.0255,3.620145,3.620275,1.6455,57.558,0.894,33.9520,33.9599,3.5268,1026.5562,1026.5634,1485.98,1485.97,0.0000e+00
59.000,8.9821,8.9750,3.615981,3.615038,1.6132,58.550,0.507,33.9561,33.9530,3.4696,1026.5719,1026.5707,1485.82,1485.79,0.0000e+00
60.000,8.9949,8.9968,3.617124,3.617212,1.5779,59.542,1.026,33.9553,33.9544,3.3274,1026.5739,1026.5728,1485.88,1485.89,0.0000e+00
61.000,8.9232,8.9090,3.610801,3.611530,1.5630,60.534,1.251,33.9573,33.9784,3.2786,1026.5913,1026.6102,1485.64,1485.61,0.0000e+00
62.000,8.8081,8.8070,3.601832,3.601671,1.5484,61.527,0.933,33.9730,33.9724,3.2590,1026.6264,1026.6261,1485.24,1485.24,0.0000e+00
63.000,8.7954,8.7943,3.600831,3.600527,1.5148,62.519,0.521,33.9742,33.9721,3.2252,1026.6339,1026.6325,1485.22,1485.21,0.0000e+00
64.000,8.7898,8.7895,3.600469,3.600192,1.5030,63.511,0.919,33.9754,33.9727,3.2114,1026.6403,1026.6383,1485.21,1485.21,0.0000e+00
65.000,8.7881,8.7881,3.600404,3.600149,1.4976,64.503,0.761,33.9758,33.9731,3.2089,1026.6454,1026.6433,1485.22,1485.22,0.0000e+00
66.000,8.7862,8.7861,3.600325,3.600067,1.4906,65.495,0.414,33.9764,33.9738,3.1971,1026.6508,1026.6487,1485.23,1485.23,0.0000e+00
67.000,8.7831,8.7831,3.600162,3.599923,1.4816,66.488,0.458,33.9771,33.9746,3.1541,1026.6563,1026.6544,1485.24,1485.24,0.0000e+00
68.000,8.7741,8.7734,3.599414,3.599188,1.4718,67.480,0.816,33.9774,33.9757,3.0955,1026.6626,1026.6613,1485.23,1485.22,0.0000e+00
69.000,8.7622,8.7620,3.598612,3.598361,1.4629,68.472,0.892,33.9800,33.9775,3.0585,1026.6710,1026.6691,1485.20,1485.20,0.0000e+00
70.000,8.7500,8.7492,3.597625,3.597398,1.4522,69.464,0.620,33.9809,33.9792,3.0287,1026.6782,1026.6770,1485.17,1485.17,0.0000e+00
71.000,8.7354,8.7343,3.596551,3.596284,1.4300,70.456,0.515,33.9831,33.9814,2.9621,1026.6868,1026.6856,1485.14,1485.13,0.0000e+00
72.000,8.7208,8.7200,3.595330,3.595108,1.4187,71.449,0.812,33.9838,33.9822,2.9278,1026.6942,1026.6930,1485.10,1485.09,0.0000e+00
73.000,8.7089,8.7084,3.594352,3.594107,1.4100,72.441,0.673,33.9845,33.9823,2.9084,1026.7011,1026.6995,1485.07,1485.07,0.0000e+00
74.000,8.7030,8.7027,3.593873,3.593612,1.4004,73.433,0.512,33.9847,33.9822,2.8849,1026.7067,1026.7048,1485.07,1485.06,0.0000e+00
75.000,8.6984,8.6979,3.593549,3.593299,1.3902,74.425,0.596,33.9852,33.9830,2.8492,1026.7124,1026.7108,1485.07,1485.06,0.0000e+00
