PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,14.3543,14.2459,3.845606,3.838917,2.4847,2.975,0.370,31.4827,31.5101,5.7876,1023.4112,1023.4547,1500.55,1500.23,0.0000e+00
4.000,14.2912,14.2618,3.841747,3.839082,2.4603,3.966,0.514,31.4988,31.4984,5.6491,1023.4408,1023.4467,1500.38,1500.28,0.0000e+00
5.000,13.9584,13.6842,3.819253,3.807583,2.4306,4.958,0.527,31.5648,31.6839,5.5781,1023.5637,1023.7108,1499.38,1498.61,0.0000e+00
6.000,12.5989,12.5851,3.731071,3.733262,2.3947,5.950,0.609,31.8726,31.9052,5.5566,1024.0755,1024.1033,1495.23,1495.23,0.0000e+00
7.000,11.8136,11.7623,3.675365,3.676766,2.3507,6.941,0.596,32.0081,32.0659,5.5087,1024.3320,1024.3862,1492.72,1492.61,0.0000e+00
8.000,11.0215,11.0097,3.618243,3.618369,2.3133,7.933,0.498,32.1366,32.1481,5.5388,1024.5789,1024.5899,1490.13,1490.10,0.0000e+00
9.000,10.8226,10.8040,3.613531,3.613814,2.2827,8.924,0.556,32.2641,32.2833,5.4835,1024.7174,1024.7356,1489.59,1489.55,0.0000e+00
10.000,10.5668,10.5601,3.594264,3.594807,2.2583,9.916,0.631,32.2979,32.3093,5.4387,1024.7925,1024.8025,1488.74,1488.73,0.0000e+00
11.000,10.4527,10.4479,3.584572,3.584532,2.2349,10.907,0.589,32.3017,32.3056,5.3707,1024.8195,1024.8234,1488.36,1488.34,0.0000e+00
12.000,10.3790,10.3718,3.578169,3.578131,2.2056,11.899,0.563,32.3026,32.3086,5.2665,1024.8373,1024.8432,1488.11,1488.09,0.0000e+00
13.000,10.2167,10.1989,3.562871,3.562738,2.1751,12.890,0.619,32.2927,32.3073,5.2176,1024.8615,1024.8759,1487.53,1487.49,0.0000e+00
14.000,9.9815,9.9747,3.541202,3.541438,2.1582,13.882,0.551,32.2833,32.2917,5.2114,1024.8980,1024.9056,1486.69,1486.67,0.0000e+00
15.000,9.9072,9.8987,3.537142,3.537156,2.1261,14.873,0.489,32.3082,32.3160,5.0500,1024.9342,1024.9416,1486.47,1486.44,0.0000e+00
16.000,9.7317,9.7214,3.521467,3.521683,2.0910,15.865,0.632,32.3057,32.3172,5.0350,1024.9655,1024.9762,1485.84,1485.82,0.0000e+00
17.000,9.6059,9.6061,3.512953,3.512853,2.0880,16.856,0.622,32.3315,32.3303,5.2143,1025.0106,1025.0097,1485.43,1485.43,0.0000e+00
18.000,9.7294,9.7404,3.530986,3.530804,2.1152,17.848,0.543,32.4039,32.3922,5.3782,1025.0516,1025.0407,1485.99,1486.01,0.0000e+00
19.000,9.8195,9.8192,3.543416,3.543540,2.1438,18.839,0.530,32.4490,32.4505,5.3746,1025.0767,1025.0779,1486.39,1486.39,0.0000e+00
20.000,9.7295,9.7217,3.536106,3.536264,2.1455,19.831,0.690,32.4551,32.4638,5.2581,1025.1007,1025.1088,1486.08,1486.06,0.0000e+00
21.000,9.5740,9.5607,3.521573,3.521951,2.1289,20.822,0.680,32.4466,32.4626,5.1376,1025.1239,1025.1385,1485.52,1485.49,0.0000e+00
22.000,9.2525,9.2313,3.491713,3.491990,2.0962,21.814,0.472,32.4307,32.4528,5.0170,1025.1674,1025.1880,1484.34,1484.29,0.0000e+00
23.000,8.9634,8.9570,3.465019,3.465016,2.0477,22.805,0.474,32.4172,32.4230,4.8563,1025.2068,1025.2123,1483.27,1483.25,0.0000e+00
24.000,8.8073,8.7938,3.450423,3.450805,2.0062,23.797,0.649,32.4074,32.4237,4.7196,1025.2277,1025.2426,1482.69,1482.66,0.0000e+00
25.000,8.6989,8.6967,3.442120,3.442092,1.9714,24.788,0.691,32.4194,32.4211,4.6013,1025.2584,1025.2600,1482.32,1482.31,0.0000e+00
26.000,8.6382,8.6346,3.437536,3.437551,1.9314,25.780,0.595,32.4266,32.4301,4.4161,1025.2778,1025.2811,1482.12,1482.11,0.0000e+00
27.000,8.5954,8.5925,3.434805,3.434763,1.8586,26.771,0.488,32.4369,32.4391,3.9925,1025.2969,1025.2990,1481.99,1481.98,0.0000e+00
28.000,8.5074,8.4995,3.429641,3.429698,1.7551,27.763,0.604,32.4631,32.4710,3.6630,1025.3353,1025.3426,1481.71,1481.69,0.0000e+00
29.000,8.4280,8.4256,3.426174,3.426118,1.6997,28.754,0.644,32.4994,32.5010,3.7245,1025.3802,1025.3818,1481.47,1481.46,0.0000e+00
30.000,8.4195,8.4191,3.427016,3.426884,1.6826,29.746,0.536,32.5156,32.5145,3.9855,1025.3988,1025.3980,1481.47,1481.47,0.0000e+00
31.000,8.4203,8.4192,3.428598,3.428521,1.7382,30.737,0.492,32.5311,32.5312,4.6769,1025.4153,1025.4156,1481.51,1481.51,0.0000e+00
32.000,8.3961,8.3934,3.430869,3.430907,1.8661,31.729,0.632,32.5769,32.5798,5.3459,1025.4594,1025.4621,1481.50,1481.49,0.0000e+00
33.000,8.3517,8.3507,3.429606,3.429616,1.9729,32.720,0.662,32.6042,32.6052,5.6013,1025.4920,1025.4930,1481.38,1481.37,0.0000e+00
34.000,8.3287,8.3271,3.428486,3.428432,2.0594,33.712,0.525,32.6133,32.6141,5.6530,1025.5072,1025.5081,1481.32,1481.31,0.0000e+00
35.000,8.3108,8.3100,3.427298,3.427244,2.1154,34.703,0.525,32.6169,32.6171,5.6078,1025.5172,1025.5175,1481.27,1481.27,0.0000e+00
36.000,8.2980,8.2973,3.426408,3.426410,2.1352,35.694,0.615,32.6189,32.6196,5.5565,1025.5253,1025.5259,1481.24,1481.24,0.0000e+00
37.000,8.2805,8.2793,3.425136,3.425070,2.1426,36.686,0.625,32.6212,32.6216,5.5459,1025.5342,1025.5347,1481.20,1481.19,0.0000e+00
