PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.0305,15.0287,3.847054,3.846955,2.4918,2.974,0.313,30.9533,30.9538,5.7753,1022.8613,1022.8621,1502.11,1502.11,0.0000e+00
4.000,15.0284,15.0277,3.846912,3.846828,2.4916,3.965,0.396,30.9533,30.9531,5.7770,1022.8662,1022.8662,1502.12,1502.12,0.0000e+00
5.000,15.0083,15.0114,3.844991,3.845304,2.4927,4.956,0.386,30.9516,30.9519,5.7788,1022.8737,1022.8732,1502.07,1502.08,0.0000e+00
6.000,14.9983,15.0001,3.844077,3.844382,2.4914,5.948,0.481,30.9510,30.9523,5.7742,1022.8797,1022.8804,1502.06,1502.06,0.0000e+00
7.000,14.9795,14.9788,3.842269,3.842278,2.4907,6.939,0.603,30.9493,30.9499,5.7781,1022.8869,1022.8876,1502.01,1502.01,0.0000e+00
8.000,14.9675,14.9628,3.841107,3.840742,2.4909,7.930,0.651,30.9480,30.9485,5.7841,1022.8930,1022.8943,1501.99,1501.97,0.0000e+00
9.000,14.9522,14.9514,3.839585,3.839546,2.4917,8.922,0.441,30.9462,30.9464,5.7825,1022.8992,1022.8996,1501.95,1501.95,0.0000e+00
10.000,14.9219,14.9095,3.837337,3.837417,2.4873,9.913,0.430,30.9496,30.9601,5.7667,1022.9128,1022.9235,1501.88,1501.85,0.0000e+00
11.000,14.6455,14.6321,3.820449,3.820616,2.4820,10.904,0.607,31.0170,31.0291,5.7474,1023.0273,1023.0395,1501.08,1501.05,0.0000e+00
12.000,14.5018,14.4923,3.808952,3.809289,2.4646,11.895,0.558,31.0273,31.0380,5.6762,1023.0697,1023.0799,1500.65,1500.63,0.0000e+00
13.000,14.1035,14.0671,3.771036,3.771658,2.4386,12.887,0.488,31.0009,31.0359,5.6193,1023.1357,1023.1701,1499.33,1499.26,0.0000e+00
14.000,13.5858,13.5626,3.722083,3.722256,2.3942,13.878,0.427,30.9681,30.9885,5.4610,1023.2195,1023.2398,1497.61,1497.55,0.0000e+00
15.000,13.1213,13.0836,3.682673,3.684022,2.3255,14.869,0.628,30.9787,31.0221,5.2073,1023.3235,1023.3643,1496.09,1496.01,0.0000e+00
16.000,12.6066,12.5677,3.652866,3.653994,2.2672,15.860,0.704,31.1204,31.1634,5.0854,1023.5365,1023.5771,1494.53,1494.45,0.0000e+00
17.000,11.6701,11.6272,3.590317,3.591706,2.2116,16.851,0.591,31.3027,31.3522,5.0600,1023.8557,1023.9019,1491.54,1491.45,0.0000e+00
18.000,11.3711,11.3737,3.575122,3.574761,2.1725,17.843,0.842,31.4076,31.4018,5.0127,1023.9956,1023.9907,1490.65,1490.65,0.0000e+00
19.000,11.4134,11.4133,3.584966,3.585089,2.1429,18.834,0.797,31.4671,31.4685,4.9258,1024.0389,1024.0400,1490.88,1490.88,0.0000e+00
20.000,11.4010,11.4013,3.584841,3.584953,2.1151,19.825,0.940,31.4761,31.4770,4.8344,1024.0526,1024.0532,1490.86,1490.87,0.0000e+00
21.000,11.3546,11.3291,3.582596,3.583484,2.0905,20.816,1.145,31.4934,31.5238,4.7592,1024.0788,1024.1070,1490.74,1490.69,0.0000e+00
22.000,10.8937,10.8576,3.552618,3.554589,2.0698,21.807,1.278,31.5935,31.6441,4.7468,1024.2422,1024.2878,1489.25,1489.18,0.0000e+00
23.000,10.6777,10.6572,3.536398,3.537701,2.0522,22.799,1.253,31.6190,31.6497,4.7345,1024.3038,1024.3312,1488.53,1488.50,0.0000e+00
24.000,10.5424,10.5366,3.530325,3.530584,2.0355,23.790,1.080,31.6755,31.6831,4.7264,1024.3755,1024.3824,1488.13,1488.12,0.0000e+00
25.000,10.5100,10.5099,3.529833,3.529985,2.0207,24.781,0.956,31.6983,31.6999,4.7188,1024.4033,1024.4046,1488.06,1488.06,0.0000e+00
26.000,10.5062,10.5061,3.530372,3.530509,2.0075,25.772,0.792,31.7066,31.7080,4.7089,1024.4149,1024.4161,1488.07,1488.07,0.0000e+00
27.000,10.5005,10.5004,3.531023,3.531145,1.9954,26.763,0.636,31.7176,31.7190,4.6860,1024.4290,1024.4301,1488.08,1488.08,0.0000e+00
28.000,10.4839,10.4826,3.531562,3.531709,1.9795,27.755,0.481,31.7370,31.7396,4.6285,1024.4515,1024.4537,1488.06,1488.06,0.0000e+00
