PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,10.6370,10.6642,3.730385,3.732028,2.2840,2.977,0.445,33.5999,33.5913,5.6150,1025.7630,1025.7515,1490.45,1490.54,0.0000e+00
4.000,10.6952,10.6933,3.735014,3.734923,2.2988,3.970,0.512,33.5922,33.5930,5.6421,1025.7513,1025.7523,1490.66,1490.66,0.0000e+00
5.000,10.7460,10.7546,3.738956,3.739298,2.3250,4.962,0.554,33.5845,33.5800,5.6993,1025.7409,1025.7359,1490.85,1490.88,0.0000e+00
6.000,10.7542,10.7551,3.739730,3.739753,2.3166,5.955,0.479,33.5843,33.5837,5.6085,1025.7438,1025.7432,1490.90,1490.90,0.0000e+00
7.000,10.6337,10.5586,3.730407,3.725440,2.2993,6.947,0.750,33.6013,33.6207,5.5670,1025.7827,1025.8110,1490.51,1490.27,0.0000e+00
8.000,10.5836,10.5830,3.726439,3.725634,2.2901,7.939,0.682,33.6073,33.5998,5.5509,1025.8007,1025.7949,1490.35,1490.34,0.0000e+00
9.000,10.6296,10.6165,3.730088,3.729059,2.2719,8.932,0.444,33.6010,33.6028,5.4725,1025.7923,1025.7960,1490.53,1490.48,0.0000e+00
10.000,10.4240,10.4359,3.713368,3.714565,2.2512,9.924,0.648,33.6223,33.6233,5.4428,1025.8491,1025.8479,1489.84,1489.88,0.0000e+00
11.000,10.4324,10.4408,3.713910,3.714120,2.2412,10.917,0.730,33.6196,33.6138,5.4216,1025.8501,1025.8442,1489.88,1489.90,0.0000e+00
12.000,10.4220,10.4263,3.713000,3.713444,2.2303,11.909,0.650,33.6195,33.6201,5.3893,1025.8564,1025.8561,1489.86,1489.88,0.0000e+00
13.000,10.3484,10.3495,3.707066,3.707098,2.2169,12.902,0.462,33.6273,33.6266,5.3661,1025.8797,1025.8789,1489.62,1489.63,0.0000e+00
14.000,10.3324,10.3319,3.705842,3.705537,2.2053,13.894,0.644,33.6293,33.6267,5.3482,1025.8886,1025.8866,1489.58,1489.58,0.0000e+00
15.000,10.3201,10.3215,3.704966,3.704785,2.2002,14.886,0.854,33.6314,33.6283,5.3399,1025.8968,1025.8942,1489.56,1489.56,0.0000e+00
16.000,10.3148,10.3160,3.704791,3.704564,2.1956,15.879,0.678,33.6341,33.6307,5.3294,1025.9044,1025.9015,1489.56,1489.56,0.0000e+00
17.000,10.3105,10.3102,3.704606,3.704312,2.1861,16.871,0.474,33.6358,33.6331,5.3011,1025.9110,1025.9089,1489.56,1489.56,0.0000e+00
18.000,10.2953,10.2952,3.703272,3.703060,2.1801,17.863,0.927,33.6359,33.6340,5.2809,1025.9182,1025.9167,1489.53,1489.52,0.0000e+00
19.000,10.2987,10.2998,3.703858,3.703749,2.1760,18.856,0.917,33.6383,33.6361,5.2683,1025.9240,1025.9221,1489.56,1489.56,0.0000e+00
20.000,10.2818,10.2747,3.702238,3.701455,2.1682,19.848,0.491,33.6371,33.6358,5.2495,1025.9305,1025.9307,1489.51,1489.49,0.0000e+00
21.000,10.2343,10.2410,3.698010,3.698566,2.1523,20.840,0.572,33.6379,33.6374,5.1936,1025.9438,1025.9423,1489.36,1489.38,0.0000e+00
22.000,10.2126,10.2089,3.695934,3.695619,2.1391,21.833,0.474,33.6367,33.6369,5.1300,1025.9510,1025.9518,1489.30,1489.28,0.0000e+00
23.000,10.1214,10.1087,3.686843,3.686793,2.1178,22.825,0.994,33.6287,33.6400,5.0439,1025.9649,1025.9759,1488.98,1488.94,0.0000e+00
24.000,10.0415,10.0343,3.679817,3.679596,2.1099,23.818,1.256,33.6312,33.6356,5.0391,1025.9849,1025.9896,1488.71,1488.69,0.0000e+00
25.000,10.0125,10.0129,3.677365,3.677172,2.1036,24.810,1.023,33.6327,33.6304,5.0381,1025.9956,1025.9937,1488.62,1488.62,0.0000e+00
26.000,10.0123,10.0077,3.677412,3.676744,2.0869,25.802,0.508,33.6330,33.6304,4.9893,1026.0004,1025.9991,1488.64,1488.62,0.0000e+00
27.000,9.9955,9.9934,3.676063,3.675967,2.0731,26.795,0.974,33.6345,33.6354,4.9182,1026.0089,1026.0099,1488.60,1488.59,0.0000e+00
28.000,9.9478,9.9443,3.672146,3.672113,2.0609,27.787,0.830,33.6386,33.6415,4.8658,1026.0246,1026.0275,1488.45,1488.44,0.0000e+00
29.000,9.8760,9.8748,3.665763,3.665737,2.0332,28.779,0.447,33.6399,33.6408,4.7640,1026.0423,1026.0432,1488.20,1488.20,0.0000e+00
30.000,9.8261,9.8229,3.661120,3.660864,2.0049,29.772,0.829,33.6386,33.6390,4.6749,1026.0542,1026.0550,1488.04,1488.03,0.0000e+00
31.000,9.8001,9.7993,3.658794,3.658583,1.9890,30.764,0.658,33.6386,33.6372,4.6494,1026.0631,1026.0621,1487.96,1487.96,0.0000e+00
32.000,9.7549,9.7521,3.654734,3.654439,1.9470,31.756,0.381,33.6389,33.6384,4.4948,1026.0753,1026.0754,1487.81,1487.80,0.0000e+00
33.000,9.6000,9.5956,3.640034,3.640080,1.9040,32.748,0.346,33.6326,33.6371,4.3843,1026.1006,1026.1048,1487.26,1487.25,0.0000e+00
34.000,9.5248,9.5209,3.632933,3.632516,1.8756,33.741,0.417,33.6295,33.6289,4.3796,1026.1151,1026.1153,1487.00,1486.98,0.0000e+00
35.000,9.5254,9.5255,3.634204,3.634195,1.8645,34.733,0.370,33.6417,33.6415,4.3527,1026.1291,1026.1289,1487.03,1487.03,0.0000e+00
36.000,9.4431,9.4482,3.627620,3.628080,1.8512,35.725,0.569,33.6506,33.6506,4.3176,1026.1541,1026.1532,1486.76,1486.78,0.0000e+00
37.000,9.4809,9.4842,3.633071,3.633367,1.8469,36.718,0.392,33.6709,33.6708,4.3410,1026.1683,1026.1676,1486.94,1486.95,0.0000e+00
38.000,9.5087,9.5047,3.636564,3.635294,1.8511,37.710,0.498,33.6803,33.6709,4.3771,1026.1756,1026.1689,1487.07,1487.04,0.0000e+00
39.000,9.5230,9.5203,3.638278,3.637850,1.8540,38.702,0.362,33.6841,33.6821,4.3717,1026.1807,1026.1797,1487.14,1487.13,0.0000e+00
40.000,9.5162,9.5186,3.637495,3.637586,1.8626,39.694,0.449,33.6819,33.6806,4.4506,1026.1847,1026.1833,1487.13,1487.14,0.0000e+00
41.000,9.5746,9.5983,3.644134,3.645858,1.8759,40.687,0.723,33.6949,33.6904,4.4952,1026.1898,1026.1824,1487.38,1487.46,0.0000e+00
42.000,9.5995,9.6021,3.647138,3.647228,1.8830,41.679,0.633,33.7020,33.7005,4.4945,1026.1958,1026.1942,1487.49,1487.50,0.0000e+00
43.000,9.6084,9.6055,3.648386,3.647516,1.8939,42.671,0.602,33.7060,33.6998,4.5044,1026.2020,1026.1976,1487.55,1487.53,0.0000e+00
44.000,9.6074,9.6131,3.648136,3.648523,1.8960,43.663,0.658,33.7039,33.7025,4.5041,1026.2050,1026.2030,1487.56,1487.57,0.0000e+00
45.000,9.6139,9.6163,3.649017,3.648804,1.9010,44.656,0.511,33.7064,33.7020,4.5281,1026.2104,1026.2066,1487.60,1487.60,0.0000e+00
46.000,9.6282,9.6265,3.650639,3.650233,1.9044,45.648,0.936,33.7092,33.7067,4.5472,1026.2148,1026.2131,1487.67,1487.66,0.0000e+00
47.000,9.6139,9.6126,3.649054,3.648712,1.9079,46.640,0.944,33.7059,33.7036,4.5670,1026.2191,1026.2175,1487.63,1487.62,0.0000e+00
48.000,9.6370,9.6400,3.652101,3.651931,1.9126,47.632,0.656,33.7151,33.7106,4.5789,1026.2270,1026.2230,1487.74,1487.75,0.0000e+00
49.000,9.6403,9.6395,3.652827,3.652442,1.9181,48.625,0.351,33.7190,33.7158,4.5646,1026.2340,1026.2316,1487.78,1487.77,0.0000e+00
50.000,9.6270,9.6252,3.652025,3.651726,1.9135,49.617,0.598,33.7227,33.7214,4.4860,1026.2437,1026.2430,1487.75,1487.74,0.0000e+00
51.000,9.6170,9.6169,3.651609,3.651358,1.8999,50.609,0.692,33.7275,33.7250,4.3856,1026.2536,1026.2517,1487.73,1487.73,0.0000e+00
52.000,9.5748,9.5745,3.647815,3.648038,1.8771,51.601,0.634,33.7277,33.7302,4.2834,1026.2653,1026.2673,1487.60,1487.60,0.0000e+00
53.000,9.5248,9.5249,3.643439,3.643339,1.8507,52.593,0.530,33.7291,33.7281,4.1949,1026.2792,1026.2783,1487.44,1487.43,0.0000e+00
54.000,9.4844,9.4827,3.639753,3.639600,1.8107,53.586,0.441,33.7287,33.7287,4.0179,1026.2901,1026.2904,1487.30,1487.30,0.0000e+00
55.000,9.4384,9.4347,3.635934,3.635894,1.7712,54.578,0.865,33.7322,33.7352,3.8430,1026.3049,1026.3078,1487.16,1487.15,0.0000e+00
56.000,9.3866,9.3827,3.631085,3.631071,1.7422,55.570,0.830,33.7304,33.7340,3.7603,1026.3165,1026.3199,1486.98,1486.97,0.0000e+00
57.000,9.3176,9.3142,3.624672,3.624384,1.6718,56.562,0.463,33.7287,33.7290,3.4606,1026.3309,1026.3317,1486.74,1486.73,0.0000e+00
58.000,9.2572,9.2533,3.619953,3.619802,1.5923,57.554,0.798,33.7365,33.7386,3.1276,1026.3514,1026.3537,1486.55,1486.53,0.0000e+00
59.000,9.2284,9.2280,3.618273,3.618056,1.5485,58.546,0.861,33.7458,33.7439,3.0206,1026.3678,1026.3665,1486.47,1486.46,0.0000e+00
60.000,9.2257,9.2260,3.618597,3.618355,1.5079,59.539,0.773,33.7513,33.7485,2.9408,1026.3771,1026.3749,1486.48,1486.48,0.0000e+00
