PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,15.9325,15.9337,3.954728,3.954736,2.5908,2.976,0.224,31.1965,31.1957,5.9368,1022.8524,1022.8515,1505.25,1505.25,0.0000e+00
4.000,15.9541,15.9535,3.955704,3.955521,2.5879,3.968,1.028,31.1877,31.1866,5.9248,1022.8453,1022.8446,1505.32,1505.31,0.0000e+00
5.000,15.9572,15.9576,3.955904,3.955839,2.5862,4.960,0.948,31.1867,31.1858,5.9211,1022.8483,1022.8475,1505.34,1505.34,0.0000e+00
6.000,15.9592,15.9593,3.956062,3.955970,2.5897,5.952,0.961,31.1862,31.1853,5.9309,1022.8519,1022.8512,1505.36,1505.36,0.0000e+00
7.000,15.9607,15.9609,3.956216,3.956088,2.5882,6.943,0.757,31.1859,31.1847,5.9296,1022.8558,1022.8548,1505.39,1505.39,0.0000e+00
8.000,15.9590,15.9592,3.956220,3.956146,2.5862,7.935,0.467,31.1870,31.1862,5.9145,1022.8615,1022.8607,1505.40,1505.40,0.0000e+00
9.000,15.9564,15.9571,3.956022,3.956072,2.5820,8.927,0.566,31.1869,31.1868,5.8798,1022.8664,1022.8662,1505.41,1505.41,0.0000e+00
10.000,15.8462,15.8271,3.948686,3.948821,2.5677,9.919,0.472,31.2088,31.2252,5.8758,1022.9120,1022.9288,1505.10,1505.06,0.0000e+00
11.000,14.9182,14.7872,3.902175,3.902752,2.5726,10.911,0.749,31.5359,31.6470,5.9954,1023.3687,1023.4822,1502.56,1502.27,0.0000e+00
12.000,13.8730,13.7988,3.829698,3.830797,2.5666,11.903,0.761,31.7280,31.7995,6.0063,1023.7390,1023.8093,1499.41,1499.25,0.0000e+00
13.000,12.7307,12.6278,3.738707,3.739389,2.5139,12.895,0.443,31.8304,31.9243,5.8445,1024.0475,1024.1398,1495.73,1495.49,0.0000e+00
14.000,11.2118,11.1978,3.618395,3.619113,2.4280,13.887,0.504,31.9697,31.9890,5.7581,1024.4430,1024.4605,1490.70,1490.67,0.0000e+00
15.000,11.0553,11.0454,3.606848,3.607322,2.3779,14.879,0.581,31.9917,32.0049,5.6237,1024.4920,1024.5040,1490.19,1490.17,0.0000e+00
16.000,10.8343,10.8229,3.590395,3.591030,2.3156,15.870,0.553,32.0214,32.0377,5.3709,1024.5582,1024.5729,1489.46,1489.44,0.0000e+00
17.000,10.3963,10.3543,3.556104,3.558254,2.2389,16.862,0.735,32.0638,32.1225,5.1407,1024.6708,1024.7236,1487.96,1487.88,0.0000e+00
18.000,9.7935,9.7626,3.509333,3.511152,2.1939,17.854,1.182,32.1260,32.1721,5.1149,1024.8243,1024.8653,1485.88,1485.82,0.0000e+00
19.000,9.6295,9.6166,3.497991,3.498764,2.1674,18.846,0.915,32.1566,32.1760,5.1174,1024.8793,1024.8966,1485.34,1485.31,0.0000e+00
20.000,9.4458,9.4243,3.487751,3.487390,2.0928,19.838,0.316,32.2162,32.2319,5.1641,1024.9600,1024.9757,1484.75,1484.69,0.0000e+00
21.000,9.2736,9.2689,3.479302,3.479377,2.0916,20.830,0.784,32.2841,32.2892,5.4161,1025.0450,1025.0497,1484.22,1484.21,0.0000e+00
