PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
3.000,11.0854,11.0855,3.773701,3.773421,2.3347,2.977,0.304,33.6202,33.6174,5.7010,1025.6993,1025.6971,1492.06,1492.06,0.0000e+00
4.000,11.0869,11.0866,3.773928,3.773614,2.3336,3.970,0.669,33.6206,33.6178,5.6908,1025.7039,1025.7018,1492.08,1492.08,0.0000e+00
5.000,11.0864,11.0860,3.773920,3.773593,2.3341,4.962,0.442,33.6206,33.6177,5.7023,1025.7085,1025.7063,1492.09,1492.09,0.0000e+00
6.000,11.0860,11.0860,3.773928,3.773643,2.3361,5.954,0.730,33.6206,33.6178,5.7161,1025.7131,1025.7109,1492.11,1492.11,0.0000e+00
7.000,11.0865,11.0868,3.774024,3.773753,2.3378,6.947,0.869,33.6207,33.6177,5.7110,1025.7176,1025.7152,1492.13,1492.13,0.0000e+00
8.000,11.0873,11.0869,3.774126,3.773795,2.3360,7.939,0.655,33.6205,33.6176,5.6813,1025.7218,1025.7196,1492.15,1492.14,0.0000e+00
9.000,11.0754,11.0798,3.773164,3.773413,2.3272,8.932,0.500,33.6215,33.6199,5.6337,1025.7292,1025.7272,1492.12,1492.14,0.0000e+00
10.000,10.9170,10.9246,3.759511,3.760789,2.3142,9.924,0.455,33.6304,33.6361,5.5836,1025.7689,1025.7721,1491.59,1491.63,0.0000e+00
11.000,10.7757,10.7839,3.747088,3.748316,2.2918,10.916,0.610,33.6359,33.6405,5.4924,1025.8028,1025.8050,1491.12,1491.15,0.0000e+00
12.000,10.6182,10.6235,3.733228,3.734999,2.2726,11.909,0.740,33.6417,33.6546,5.4430,1025.8396,1025.8486,1490.58,1490.62,0.0000e+00
13.000,10.5305,10.5315,3.725701,3.725800,2.2533,12.901,0.623,33.6466,33.6467,5.3915,1025.8632,1025.8631,1490.30,1490.30,0.0000e+00
14.000,10.3752,10.3807,3.712319,3.713623,2.2240,13.893,0.402,33.6551,33.6631,5.3291,1025.9012,1025.9065,1489.77,1489.80,0.0000e+00
15.000,10.1835,10.1822,3.695686,3.695787,2.2014,14.886,0.723,33.6643,33.6665,5.3177,1025.9459,1025.9478,1489.11,1489.11,0.0000e+00
