PrDM,T090C,T190C,C0S/m,C1S/m,Sbeox0V,DepSM,Dz/dtM,Sal00,Sal11,Sbeox0ML/L,Density00,Density11,SvCM,SvCM1,Flag
2.000,11.4051,11.4299,3.825773,3.829346,1.8655,1.985,0.184,33.8428,33.8554,4.2208,1025.8100,1025.8153,1493.42,1493.53,0.0000e+00
3.000,11.2479,11.2516,3.811733,3.812107,1.8347,2.978,0.448,33.8480,33.8483,4.0926,1025.8473,1025.8469,1492.90,1492.91,0.0000e+00
4.000,11.2278,11.2262,3.809870,3.809738,1.8305,3.971,0.554,33.8476,33.8478,4.0847,1025.8551,1025.8556,1492.84,1492.84,0.0000e+00
5.000,11.1837,11.1799,3.805914,3.805491,1.8250,4.963,0.364,33.8485,33.8479,4.0605,1025.8684,1025.8685,1492.71,1492.70,0.0000e+00
6.000,11.1521,11.1537,3.802987,3.803224,1.8162,5.956,0.636,33.8482,33.8490,4.0375,1025.8783,1025.8787,1492.62,1492.62,0.0000e+00
7.000,11.1319,11.1316,3.801214,3.801066,1.8143,6.949,0.616,33.8488,33.8476,4.0405,1025.8869,1025.8860,1492.56,1492.56,0.0000e+00
8.000,11.1251,11.1250,3.800587,3.800429,1.8102,7.941,0.525,33.8483,33.8469,4.0254,1025.8923,1025.8912,1492.55,1492.55,0.0000e+00
9.000,11.1116,11.1127,3.798980,3.799317,1.8065,8.934,0.626,33.8444,33.8468,4.0255,1025.8962,1025.8978,1492.52,1492.52,0.0000e+00
10.000,11.1052,11.1059,3.798747,3.798756,1.8054,9.927,0.344,33.8476,33.8470,4.0246,1025.9043,1025.9037,1492.52,1492.52,0.0000e+00
11.000,11.0883,11.0883,3.797218,3.797131,1.8024,10.919,0.637,33.8475,33.8466,4.0036,1025.9118,1025.9111,1492.47,1492.47,0.0000e+00
12.000,11.0672,11.0686,3.795292,3.795376,1.7978,11.912,0.680,33.8474,33.8469,3.9867,1025.9200,1025.9195,1492.42,1492.42,0.0000e+00
13.000,11.0415,11.0408,3.792988,3.792850,1.7930,12.905,0.568,33.8477,33.8470,3.9695,1025.9295,1025.9290,1492.34,1492.34,0.0000e+00
14.000,11.0320,11.0322,3.792241,3.792135,1.7851,13.897,0.491,33.8486,33.8474,3.9365,1025.9364,1025.9354,1492.33,1492.33,0.0000e+00
15.000,11.0027,11.0029,3.789648,3.789748,1.7741,14.890,0.547,33.8494,33.8503,3.8772,1025.9468,1025.9474,1492.24,1492.24,0.0000e+00
16.000,10.9434,10.9384,3.783914,3.783905,1.7597,15.882,0.799,33.8466,33.8511,3.8133,1025.9597,1025.9641,1492.05,1492.03,0.0000e+00
17.000,10.8212,10.8200,3.772334,3.772905,1.7461,16.875,0.678,33.8436,33.8504,3.7703,1025.9836,1025.9892,1491.63,1491.63,0.0000e+00
18.000,10.7294,10.7907,3.763827,3.769274,1.7078,17.868,0.447,33.8430,33.8408,3.5959,1026.0039,1025.9914,1491.32,1491.53,0.0000e+00
19.000,10.5450,10.5658,3.747085,3.751200,1.6724,18.860,0.878,33.8456,33.8676,3.4935,1026.0429,1026.0564,1490.69,1490.79,0.0000e+00
20.000,10.4945,10.4936,3.742560,3.742674,1.6549,19.853,0.876,33.8466,33.8485,3.4760,1026.0570,1026.0587,1490.52,1490.52,0.0000e+00
21.000,10.4556,10.4569,3.739039,3.739174,1.6361,20.845,0.479,33.8468,33.8470,3.4474,1026.0685,1026.0684,1490.40,1490.41,0.0000e+00
